# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    0.200000000    8.614807763    9.363940650    9.569674294
    0.207178631    8.612973960    9.361872612    9.567649938
    0.214357262    8.611076477    9.359732790    9.565555263
    0.221535893    8.609115413    9.357521300    9.563390379
    0.228714524    8.607090872    9.355238263    9.561155400
    0.235893155    8.605002963    9.352883803    9.558850441
    0.243071786    8.602851796    9.350458050    9.556475622
    0.250250417    8.600637485    9.347961134    9.554031067
    0.257429048    8.598360147    9.345393191    9.551516904
    0.264607679    8.596019903    9.342754362    9.548933262
    0.271786311    8.593616875    9.340044789    9.546280276
    0.278964942    8.591151192    9.337264620    9.543558083
    0.286143573    8.588622983    9.334414004    9.540766824
    0.293322204    8.586032381    9.331493097    9.537906644
    0.300500835    8.583379523    9.328502055    9.534977690
    0.307679466    8.580664547    9.325441041    9.531980113
    0.314858097    8.577887596    9.322310219    9.528914068
    0.322036728    8.575048816    9.319109758    9.525779713
    0.329215359    8.572148355    9.315839829    9.522577208
    0.336393990    8.569186366    9.312500609    9.519306718
    0.343572621    8.566163001    9.309092276    9.515968411
    0.350751252    8.563078420    9.305615013    9.512562458
    0.357929883    8.559932782    9.302069006    9.509089032
    0.365108514    8.556726252    9.298454443    9.505548312
    0.372287145    8.553458995    9.294771519    9.501940477
    0.379465776    8.550131181    9.291020427    9.498265712
    0.386644407    8.546742982    9.287201369    9.494524203
    0.393823038    8.543294574    9.283314547    9.490716140
    0.401001669    8.539786133    9.279360166    9.486841717
    0.408180301    8.536217842    9.275338435    9.482901128
    0.415358932    8.532589883    9.271249568    9.478894574
    0.422537563    8.528902442    9.267093779    9.474822257
    0.429716194    8.525155709    9.262871287    9.470684381
    0.436894825    8.521349876    9.258582314    9.466481154
    0.444073456    8.517485136    9.254227084    9.462212788
    0.451252087    8.513561687    9.249805827    9.457879497
    0.458430718    8.509579729    9.245318772    9.453481497
    0.465609349    8.505539463    9.240766153    9.449019007
    0.472787980    8.501441096    9.236148208    9.444492251
    0.479966611    8.497284833    9.231465176    9.439901453
    0.487145242    8.493070886    9.226717301    9.435246842
    0.494323873    8.488799466    9.221904827    9.430528648
    0.501502504    8.484470790    9.217028004    9.425747104
    0.508681135    8.480085073    9.212087083    9.420902446
    0.515859766    8.475642536    9.207082317    9.415994914
    0.523038397    8.471143402    9.202013963    9.411024749
    0.530217028    8.466587894    9.196882282    9.405992194
    0.537395659    8.461976241    9.191687535    9.400897496
    0.544574290    8.457308670    9.186429987    9.395740904
    0.551752922    8.452585414    9.181109906    9.390522670
    0.558931553    8.447806706    9.175727561    9.385243047
    0.566110184    8.442972783    9.170283226    9.379902292
    0.573288815    8.438083883    9.164777175    9.374500663
    0.580467446    8.433140245    9.159209686    9.369038422
    0.587646077    8.428142113    9.153581039    9.363515833
    0.594824708    8.423089732    9.147891516    9.357933161
    0.602003339    8.417983347    9.142141402    9.352290673
    0.609181970    8.412823208    9.136330985    9.346588642
    0.616360601    8.407609565    9.130460553    9.340827338
    0.623539232    8.402342672    9.124530398    9.335007038
    0.630717863    8.397022783    9.118540815    9.329128017
    0.637896494    8.391650154    9.112492099    9.323190554
    0.645075125    8.386225044    9.106384549    9.317194931
    0.652253756    8.380747713    9.100218464    9.311141431
    0.659432387    8.375218425    9.093994148    9.305030339
    0.666611018    8.369637442    9.087711904    9.298861942
    0.673789649    8.364005031    9.081372040    9.292636529
    0.680968280    8.358321459    9.074974864    9.286354391
    0.688146912    8.352586995    9.068520685    9.280015821
    0.695325543    8.346801911    9.062009818    9.273621114
    0.702504174    8.340966478    9.055442574    9.267170566
    0.709682805    8.335080972    9.048819272    9.260664475
    0.716861436    8.329145668    9.042140228    9.254103141
    0.724040067    8.323160843    9.035405761    9.247486867
    0.731218698    8.317126776    9.028616194    9.240815956
    0.738397329    8.311043748    9.021771849    9.234090713
    0.745575960    8.304912041    9.014873051    9.227311444
    0.752754591    8.298731937    9.007920125    9.220478458
    0.759933222    8.292503721    9.000913400    9.213592064
    0.767111853    8.286227680    8.993853205    9.206652575
