# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    0.200000000    7.164104997    4.852897124    5.130168541
    0.207178631    7.162797971    4.852086327    5.129272396
    0.214357262    7.161445462    4.851247327    5.128345077
    0.221535893    7.160047534    4.850380165    5.127386627
    0.228714524    7.158604250    4.849484880    5.126397092
    0.235893155    7.157115678    4.848561517    5.125376518
    0.243071786    7.155581885    4.847610117    5.124324954
    0.250250417    7.154002942    4.846630727    5.123242449
    0.257429048    7.152378921    4.845623393    5.122129054
    0.264607679    7.150709897    4.844588162    5.120984821
    0.271786311    7.148995947    4.843525084    5.119809803
    0.278964942    7.147237149    4.842434207    5.118604056
    0.286143573    7.145433583    4.841315584    5.117367637
    0.293322204    7.143585332    4.840169268    5.116100603
    0.300500835    7.141692481    4.838995311    5.114803013
    0.307679466    7.139755115    4.837793770    5.113474929
    0.314858097    7.137773322    4.836564700    5.112116411
    0.322036728    7.135747194    4.835308159    5.110727523
    0.329215359    7.133676822    4.834024206    5.109308331
    0.336393990    7.131562299    4.832712901    5.107858899
    0.343572621    7.129403723    4.831374305    5.106379295
    0.350751252    7.127201191    4.830008480    5.104869588
    0.357929883    7.124954803    4.828615491    5.103329848
    0.365108514    7.122664659    4.827195401    5.101760146
    0.372287145    7.120330864    4.825748277    5.100160554
    0.379465776    7.117953523    4.824274185    5.098531147
    0.386644407    7.115532743    4.822773195    5.096871999
    0.393823038    7.113068632    4.821245375    5.095183186
    0.401001669    7.110561302    4.819690795    5.093464788
    0.408180301    7.108010864    4.818109529    5.091716881
    0.415358932    7.105417434    4.816501647    5.089939547
    0.422537563    7.102781126    4.814867225    5.088132866
    0.429716194    7.100102060    4.813206337    5.086296922
    0.436894825    7.097380353    4.811519059    5.084431798
    0.444073456    7.094616128    4.809805468    5.082537579
    0.451252087    7.091809508    4.808065644    5.080614352
    0.458430718    7.088960616    4.806299664    5.078662203
    0.465609349    7.086069580    4.804507609    5.076681221
    0.472787980    7.083136527    4.802689562    5.074671496
    0.479966611    7.080161587    4.800845603    5.072633119
    0.487145242    7.077144892    4.798975817    5.070566182
    0.494323873    7.074086573    4.797080289    5.068470777
    0.501502504    7.070986766    4.795159103    5.066347000
    0.508681135    7.067845607    4.793212346    5.064194945
    0.515859766    7.064663232    4.791240106    5.062014710
    0.523038397    7.061439783    4.789242471    5.059806391
    0.530217028    7.058175398    4.787219531    5.057570087
    0.537395659    7.054870222    4.785171375    5.055305898
    0.544574290    7.051524396    4.783098096    5.053013925
    0.551752922    7.048138068    4.780999786    5.050694269
    0.558931553    7.044711383    4.778876537    5.048347034
    0.566110184    7.041244490    4.776728444    5.045972323
    0.573288815    7.037737538    4.774555602    5.043570241
