# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.200000000   11.915869035   13.649064460   11.980168401
    0.207178631   11.918545005   13.652267054   11.982728157
    0.214357262   11.921317176   13.655584953   11.985380046
    0.221535893   11.924185745   13.659018414   11.988124267
    0.228714524   11.927150915   13.662567700   11.990961029
    0.235893155   11.930212898   13.666233086   11.993890550
    0.243071786   11.933371913   13.670014858   11.996913054
    0.250250417   11.936628188   13.673913311   12.000028773
    0.257429048   11.939981956   13.677928753   12.003237951
    0.264607679   11.943433462   13.682061499   12.006540836
    0.271786311   11.946982955   13.686311878   12.009937689
    0.278964942   11.950630696   13.690680229   12.013428776
    0.286143573   11.954376952   13.695166904   12.017014376
    0.293322204   11.958222000   13.699772265   12.020694773
    0.300500835   11.962166125   13.704496686   12.024470265
    0.307679466   11.966209619   13.709340555   12.028341156
    0.314858097   11.970352787   13.714304270   12.032307763
    0.322036728   11.974595941   13.719388243   12.036370410
    0.329215359   11.978939401   13.724592900   12.040529433
    0.336393990   11.983383498   13.729918678   12.044785180
    0.343572621   11.987928573   13.735366030   12.049138008
    0.350751252   11.992574977   13.740935422   12.053588286
    0.357929883   11.997323070   13.746627335   12.058136394
    0.365108514   12.002173224   13.752442265   12.062782724
    0.372287145   12.007125820   13.758380722   12.067527682
    0.379465776   12.012181251   13.764443233   12.072371683
    0.386644407   12.017339920   13.770630341   12.077315159
    0.393823038   12.022602244   13.776942607   12.082358552
    0.401001669   12.027968649   13.783380606   12.087502319
    0.408180301   12.033439574   13.789944936   12.092746933
    0.415358932   12.039015472   13.796636209   12.098092880
    0.422537563   12.044696806   13.803455058   12.103540661
    0.429716194   12.050484055   13.810402136   12.109090793
    0.436894825   12.056377709   13.817478118   12.114743811
    0.444073456   12.062378275   13.824683698   12.120500266
    0.451252087   12.068486271   13.832019595   12.126360727
    0.458430718   12.074702234   13.839486550   12.132325780
    0.465609349   12.081026713   13.847085328   12.138396033
    0.472787980   12.087460276   13.854816720   12.144572113
    0.479966611   12.094003506   13.862681545   12.150854667
    0.487145242   12.100657003   13.870680648   12.157244365
    0.494323873   12.107421387   13.878814904   12.163741899
    0.501502504   12.114297295   13.887085219   12.170347987
    0.508681135   12.121285385   13.895492531   12.177063371
    0.515859766   12.128386335   13.904037813   12.183888820
    0.523038397   12.135600844   13.912722073   12.190825129
    0.530217028   12.142929634   13.921546356   12.197873126
    0.537395659   12.150373450   13.930511749   12.205033667
    0.544574290   12.157933063   13.939619380   12.212307643
    0.551752922   12.165609268   13.948870424   12.219695977
    0.558931553   12.173402888   13.958266101   12.227199632
    0.566110184   12.181314776   13.967807685   12.234819607
    0.573288815   12.189345815   13.977496503   12.242556945
    0.580467446   12.197496918   13.987333938   12.250412730
    0.587646077   12.205769034   13.997321439   12.258388096
