# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    0.200000000    4.978351913   10.601832825    9.992688450
    0.207178631    4.977371509   10.599175306    9.990206116
    0.214357262    4.976357523   10.596426848    9.987638593
    0.221535893    4.975310054   10.593587723    9.984986112
    0.228714524    4.974229201   10.590658205    9.982248910
    0.235893155    4.973115067   10.587638579    9.979427231
    0.243071786    4.971967757   10.584529133    9.976521322
    0.250250417    4.970787377   10.581330161    9.973531437
    0.257429048    4.969574036   10.578041964    9.970457837
    0.264607679    4.968327847   10.574664847    9.967300785
    0.271786311    4.967048922   10.571199122    9.964060551
    0.278964942    4.965737377   10.567645105    9.960737410
    0.286143573    4.964393330   10.564003116    9.957331643
    0.293322204    4.963016900   10.560273482    9.953843532
    0.300500835    4.961608209   10.556456532    9.950273367
    0.307679466    4.960167379   10.552552601    9.946621441
    0.314858097    4.958694534   10.548562029    9.942888052
    0.322036728    4.957189803   10.544485157    9.939073501
    0.329215359    4.955653311   10.540322333    9.935178095
    0.336393990    4.954085190   10.536073907    9.931202143
    0.343572621    4.952485570   10.531740233    9.927145958
    0.350751252    4.950854583   10.527321668    9.923009859
    0.357929883    4.949192364   10.522818573    9.918794166
    0.365108514    4.947499047   10.518231312    9.914499204
    0.372287145    4.945774769   10.513560251    9.910125300
    0.379465776    4.944019668   10.508805760    9.905672786
    0.386644407    4.942233881   10.503968212    9.901141997
    0.393823038    4.940417550   10.499047982    9.896533268
    0.401001669    4.938570816   10.494045448    9.891846942
    0.408180301    4.936693819   10.488960989    9.887083362
    0.415358932    4.934786704   10.483794989    9.882242873
    0.422537563    4.932849614   10.478547832    9.877325826
    0.429716194    4.930882694   10.473219904    9.872332572
    0.436894825    4.928886089   10.467811596    9.867263464
    0.444073456    4.926859947   10.462323298    9.862118861
    0.451252087    4.924804415   10.456755403    9.856899122
    0.458430718    4.922719640   10.451108306    9.851604609
    0.465609349    4.920605772   10.445382403    9.846235685
    0.472787980    4.918462959   10.439578094    9.840792717
    0.479966611    4.916291352   10.433695778    9.835276075
    0.487145242    4.914091102   10.427735856    9.829686128
    0.494323873    4.911862360   10.421698733    9.824023250
    0.501502504    4.909605278   10.415584813    9.818287816
    0.508681135    4.907320007   10.409394501    9.812480202
    0.515859766    4.905006702   10.403128207    9.806600788
    0.523038397    4.902665515   10.396786338    9.800649955
    0.530217028    4.900296599   10.390369306    9.794628086
    0.537395659    4.897900110   10.383877521    9.788535564
    0.544574290    4.895476201   10.377311397    9.782372776
    0.551752922    4.893025028   10.370671348    9.776140110
    0.558931553    4.890546746   10.363957789    9.769837956
    0.566110184    4.888041510   10.357171137    9.763466705
    0.573288815    4.885509476   10.350311809    9.757026749
    0.580467446    4.882950801   10.343380223    9.750518484
    0.587646077    4.880365640   10.336376801    9.743942305
    0.594824708    4.877754151   10.329301963    9.737298610
    0.602003339    4.875116489   10.322156129    9.730587796
    0.609181970    4.872452814   10.314939725    9.723810266
    0.616360601    4.869763281   10.307653172    9.716966419
    0.623539232    4.867048047   10.300296896    9.710056659
    0.630717863    4.864307272   10.292871323    9.703081391
    0.637896494    4.861541112   10.285376879    9.696041019
    0.645075125    4.858749725   10.277813992    9.688935950
    0.652253756    4.855933269   10.270183090    9.681766592
    0.659432387    4.853091902   10.262484603    9.674533355
    0.666611018    4.850225782   10.254718959    9.667236647
    0.673789649    4.847335068   10.246886591    9.659876881
    0.680968280    4.844419917   10.238987930    9.652454469
    0.688146912    4.841480489   10.231023408    9.644969824
    0.695325543    4.838516940   10.222993458    9.637423360
    0.702504174    4.835529431   10.214898515    9.629815493
    0.709682805    4.832518118   10.206739012    9.622146638
    0.716861436    4.829483161   10.198515385    9.614417213
    0.724040067    4.826424717   10.190228069    9.606627636
    0.731218698    4.823342945   10.181877503    9.598778325
    0.738397329    4.820238003   10.173464121    9.590869701
    0.745575960    4.817110050   10.164988363    9.582902183
    0.752754591    4.813959244   10.156450667    9.574876192
    0.759933222    4.810785742   10.147851471    9.566792151
    0.767111853    4.807589702   10.139191216    9.558650482
    0.774290484    4.804371284   10.130470340    9.550451608
    0.781469115    4.801130644   10.121689285    9.542195952
    0.788647746    4.797867940   10.112848491    9.533883939
    0.795826377    4.794583330   10.103948401    9.525515994
    0.803005008    4.791276972   10.094989454    9.517092543
    0.810183639    4.787949023   10.085972095    9.508614011
    0.817362270    4.784599640   10.076896765    9.500080824
    0.824540902    4.781228980   10.067763908    9.491493410
    0.831719533    4.777837201   10.058573967    9.482852195
    0.838898164    4.774424459   10.049327385    9.474157607
    0.846076795    4.770990912   10.040024606    9.465410074
    0.853255426    4.767536715   10.030666076    9.456610024
    0.860434057    4.764062024   10.021252237    9.447757886
    0.867612688    4.760566997   10.011783535    9.438854088
    0.874791319    4.757051790   10.002260415    9.429899060
    0.881969950    4.753516557    9.992683321    9.420893229
    0.889148581    4.749961455    9.983052699    9.411837026
    0.896327212    4.746386639    9.973368994    9.402730880
    0.903505843    4.742792265    9.963632652    9.393575221
    0.910684474    4.739178487    9.953844118    9.384370477
    0.917863105    4.735545460    9.944003837    9.375117078
    0.925041736    4.731893339    9.934112255    9.365815454
    0.932220367    4.728222278    9.924169817    9.356466035
    0.939398998    4.724532432    9.914176970    9.347069249
    0.946577629    4.720823954    9.904134158    9.337625527
    0.953756260    4.717096997    9.894041826    9.328135296
    0.960934891    4.713351716    9.883900420    9.318598987
    0.968113523    4.709588263    9.873710385    9.309017028
    0.975292154    4.705806792    9.863472166    9.299389848
    0.982470785    4.702007454    9.853186207    9.289717875
    0.989649416    4.698190403    9.842852953    9.280001537
    0.996828047    4.694355790    9.832472849    9.270241263
    1.004006678    4.690503767    9.822046337    9.260437478
    1.011185309    4.686634486    9.811573862    9.250590612
    1.018363940    4.682748098    9.801055866    9.240701090
    1.025542571    4.678844753    9.790492794    9.230769338
    1.032721202    4.674924603    9.779885087    9.220795783
    1.039899833    4.670987798    9.769233188    9.210780849
    1.047078464    4.667034488    9.758537538    9.200724962
    1.054257095    4.663064822    9.747798579    9.190628547
    1.061435726    4.659078951    9.737016751    9.180492025
    1.068614357    4.655077023    9.726192494    9.170315822
    1.075792988    4.651059186    9.715326249    9.160100359
    1.082971619    4.647025590    9.704418454    9.149846059
    1.090150250    4.642976383    9.693469547    9.139553341
    1.097328881    4.638911712    9.682479968    9.129222628
    1.104507513    4.634831724    9.671450153    9.118854339
    1.111686144    4.630736568    9.660380538    9.108448892
    1.118864775    4.626626389    9.649271560    9.098006707
    1.126043406    4.622501335    9.638123653    9.087528200
    1.133222037    4.618361550    9.626937253    9.077013788
    1.140400668    4.614207182    9.615712792    9.066463887
    1.147579299    4.610038375    9.604450704    9.055878912
    1.154757930    4.605855274    9.593151420    9.045259276
    1.161936561    4.601658024    9.581815372    9.034605394
    1.169115192    4.597446770    9.570442990    9.023917676
    1.176293823    4.593221654    9.559034703    9.013196535
    1.183472454    4.588982821    9.547590940    9.002442379
    1.190651085    4.584730414    9.536112128    8.991655619
    1.197829716    4.580464575    9.524598695    8.980836663
    1.205008347    4.576185448    9.513051064    8.969985916
    1.212186978    4.571893172    9.501469662    8.959103786
