# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    0.200000000    8.726483419    9.112628693    8.122350341
    0.207178631    8.724379992    9.110388616    8.120472177
    0.214357262    8.722204007    9.108071437    8.118529448
    0.221535893    8.719955626    9.105677345    8.116522318
    0.228714524    8.717635018    9.103206535    8.114450960
    0.235893155    8.715242356    9.100659207    8.112315548
    0.243071786    8.712777817    9.098035568    8.110116262
    0.250250417    8.710241585    9.095335828    8.107853287
    0.257429048    8.707633846    9.092560204    8.105526811
    0.264607679    8.704954792    9.089708916    8.103137027
    0.271786311    8.702204620    9.086782191    8.100684133
    0.278964942    8.699383530    9.083780260    8.098168328
    0.286143573    8.696491727    9.080703357    8.095589818
    0.293322204    8.693529422    9.077551724    8.092948812
    0.300500835    8.690496827    9.074325604    8.090245523
    0.307679466    8.687394161    9.071025249    8.087480165
    0.314858097    8.684221647    9.067650911    8.084652960
    0.322036728    8.680979510    9.064202847    8.081764131
    0.329215359    8.677667981    9.060681322    8.078813904
    0.336393990    8.674287294    9.057086600    8.075802509
    0.343572621    8.670837687    9.053418953    8.072730179
    0.350751252    8.667319403    9.049678653    8.069597151
    0.357929883    8.663732687    9.045865981    8.066403665
    0.365108514    8.660077788    9.041981217    8.063149962
    0.372287145    8.656354960    9.038024647    8.059836287
    0.379465776    8.652564459    9.033996560    8.056462890
    0.386644407    8.648706545    9.029897249    8.053030020
    0.393823038    8.644781483    9.025727010    8.049537930
    0.401001669    8.640789538    9.021486142    8.045986878
    0.408180301    8.636730981    9.017174948    8.042377121
    0.415358932    8.632606086    9.012793733    8.038708919
    0.422537563    8.628415129    9.008342808    8.034982537
    0.429716194    8.624158390    9.003822483    8.031198239
    0.436894825    8.619836152    8.999233073    8.027356292
    0.444073456    8.615448700    8.994574896    8.023456967
    0.451252087    8.610996324    8.989848273    8.019500535
    0.458430718    8.606479314    8.985053527    8.015487270
    0.465609349    8.601897965    8.980190983    8.011417447
    0.472787980    8.597252575    8.975260970    8.007291343
    0.479966611    8.592543443    8.970263819    8.003109237
    0.487145242    8.587770871    8.965199863    7.998871410
    0.494323873    8.582935164    8.960069438    7.994578145
    0.501502504    8.578036631    8.954872882    7.990229726
    0.508681135    8.573075580    8.949610535    7.985826437
    0.515859766    8.568052325    8.944282740    7.981368565
    0.523038397    8.562967179    8.938889840    7.976856400
    0.530217028    8.557820460    8.933432182    7.972290231
    0.537395659    8.552612487    8.927910116    7.967670348
    0.544574290    8.547343581    8.922323990    7.962997045
    0.551752922    8.542014066    8.916674158    7.958270613
    0.558931553    8.536624267    8.910960974    7.953491349
    0.566110184    8.531174511    8.905184793    7.948659547
    0.573288815    8.525665129    8.899345973    7.943775504
    0.580467446    8.520096451    8.893444873    7.938839518
    0.587646077    8.514468810    8.887481854    7.933851888
    0.594824708    8.508782543    8.881457278    7.928812914
    0.602003339    8.503037985    8.875371510    7.923722895
    0.609181970    8.497235475    8.869224913    7.918582133
    0.616360601    8.491375353    8.863017856    7.913390931
    0.623539232    8.485457961    8.856750705    7.908149591
    0.630717863    8.479483642    8.850423831    7.902858417
    0.637896494    8.473452742    8.844037603    7.897517714
    0.645075125    8.467365606    8.837592394    7.892127785
    0.652253756    8.461222581    8.831088577    7.886688938
    0.659432387    8.455024018    8.824526525    7.881201479
    0.666611018    8.448770267    8.817906614    7.875665713
    0.673789649    8.442461679    8.811229220    7.870081950
    0.680968280    8.436098608    8.804494720    7.864450496
    0.688146912    8.429681407    8.797703492    7.858771660
    0.695325543    8.423210432    8.790855917    7.853045751
    0.702504174    8.416686039    8.783952372    7.847273078
    0.709682805    8.410108587    8.776993240    7.841453951
    0.716861436    8.403478433    8.769978902    7.835588680
    0.724040067    8.396795937    8.762909741    7.829677575
    0.731218698    8.390061459    8.755786139    7.823720948
    0.738397329    8.383275362    8.748608480    7.817719109
    0.745575960    8.376438007    8.741377150    7.811672369
    0.752754591    8.369549757    8.734092533    7.805581041
    0.759933222    8.362610978    8.726755015    7.799445436
    0.767111853    8.355622032    8.719364983    7.793265866
    0.774290484    8.348583286    8.711922823    7.787042644
    0.781469115    8.341495106    8.704428923    7.780776081
    0.788647746    8.334357858    8.696883671    7.774466492
    0.795826377    8.327171911    8.689287454    7.768114187
    0.803005008    8.319937631    8.681640663    7.761719481
    0.810183639    8.312655388    8.673943685    7.755282686
    0.817362270    8.305325551    8.666196911    7.748804116
    0.824540902    8.297948489    8.658400730    7.742284083
    0.831719533    8.290524571    8.650555532    7.735722901
    0.838898164    8.283054169    8.642661707    7.729120882
    0.846076795    8.275537653    8.634719647    7.722478341
    0.853255426    8.267975394    8.626729741    7.715795590
    0.860434057    8.260367763    8.618692381    7.709072942
    0.867612688    8.252715133    8.610607958    7.702310711
    0.874791319    8.245017874    8.602476863    7.695509210
    0.881969950    8.237276359    8.594299488    7.688668752
    0.889148581    8.229490961    8.586076223    7.681789650
    0.896327212    8.221662051    8.577807460    7.674872217
