# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    0.200000000    8.467925215    8.855703549    7.911245823
    0.207178631    8.466090636    8.853751579    7.909646803
    0.214357262    8.464192376    8.851731864    7.907992218
    0.221535893    8.462230539    8.849644517    7.906282154
    0.228714524    8.460205232    8.847489652    7.904516697
    0.235893155    8.458116566    8.845267389    7.902695937
    0.243071786    8.455964654    8.842977849    7.900819966
    0.250250417    8.453749613    8.840621159    7.898888880
    0.257429048    8.451471564    8.838197447    7.896902776
    0.264607679    8.449130631    8.835706848    7.894861756
    0.271786311    8.446726940    8.833149498    7.892765922
    0.278964942    8.444260623    8.830525537    7.890615381
    0.286143573    8.441731812    8.827835108    7.888410241
    0.293322204    8.439140645    8.825078358    7.886150614
    0.300500835    8.436487261    8.822255439    7.883836613
    0.307679466    8.433771803    8.819366503    7.881468355
    0.314858097    8.430994418    8.816411708    7.879045960
    0.322036728    8.428155256    8.813391216    7.876569548
    0.329215359    8.425254468    8.810305189    7.874039244
    0.336393990    8.422292211    8.807153795    7.871455175
    0.343572621    8.419268643    8.803937205    7.868817470
    0.350751252    8.416183926    8.800655593    7.866126261
    0.357929883    8.413038225    8.797309136    7.863381682
    0.365108514    8.409831708    8.793898014    7.860583870
    0.372287145    8.406564546    8.790422411    7.857732965
    0.379465776    8.403236912    8.786882514    7.854829108
    0.386644407    8.399848983    8.783278513    7.851872444
    0.393823038    8.396400939    8.779610600    7.848863118
    0.401001669    8.392892963    8.775878973    7.845801279
    0.408180301    8.389325239    8.772083830    7.842687080
    0.415358932    8.385697957    8.768225374    7.839520673
    0.422537563    8.382011306    8.764303809    7.836302215
    0.429716194    8.378265482    8.760319345    7.833031864
    0.436894825    8.374460680    8.756272193    7.829709781
    0.444073456    8.370597101    8.752162566    7.826336128
    0.451252087    8.366674945    8.747990682    7.822911070
    0.458430718    8.362694418    8.743756761    7.819434775
    0.465609349    8.358655727    8.739461026    7.815907412
    0.472787980    8.354559083    8.735103703    7.812329154
    0.479966611    8.350404698    8.730685019    7.808700173
    0.487145242    8.346192786    8.726205206    7.805020646
    0.494323873    8.341923566    8.721664498    7.801290751
    0.501502504    8.337597259    8.717063132    7.797510669
    0.508681135    8.333214086    8.712401347    7.793680581
    0.515859766    8.328774273    8.707679384    7.789800672
    0.523038397    8.324278047    8.702897488    7.785871129
    0.530217028    8.319725639    8.698055907    7.781892139
    0.537395659    8.315117281    8.693154890    7.777863894
    0.544574290    8.310453208    8.688194689    7.773786586
