# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.200000000   11.260985585   12.324998966    5.397595408
    0.207178631   11.263424079   12.327462770    5.398441596
    0.214357262   11.265950114   12.330014881    5.399318119
    0.221535893   11.268563857   12.332655450    5.400225029
    0.228714524   11.271265477   12.335384634    5.401162380
    0.235893155   11.274055153   12.338202598    5.402130230
    0.243071786   11.276933068   12.341109508    5.403128637
    0.250250417   11.279899410   12.344105540    5.404157662
    0.257429048   11.282954376   12.347190873    5.405217368
    0.264607679   11.286098168   12.350365694    5.406307819
    0.271786311   11.289330994   12.353630195    5.407429083
    0.278964942   11.292653070   12.356984575    5.408581228
    0.286143573   11.296064617   12.360429037    5.409764326
    0.293322204   11.299565864   12.363963791    5.410978451
    0.300500835   11.303157045   12.367589055    5.412223677
    0.307679466   11.306838401   12.371305052    5.413500083
    0.314858097   11.310610183   12.375112011    5.414807749
    0.322036728   11.314472644   12.379010168    5.416146758
    0.329215359   11.318426049   12.382999766    5.417517193
    0.336393990   11.322470665   12.387081054    5.418919143
    0.343572621   11.326606771   12.391254288    5.420352696
    0.350751252   11.330834650   12.395519732    5.421817946
    0.357929883   11.335154594   12.399877654    5.423314986
    0.365108514   11.339566902   12.404328332    5.424843913
    0.372287145   11.344071881   12.408872051    5.426404827
    0.379465776   11.348669845   12.413509102    5.427997830
    0.386644407   11.353361117   12.418239785    5.429623028
    0.393823038   11.358146026   12.423064406    5.431280527
    0.401001669   11.363024912   12.427983279    5.432970438
    0.408180301   11.367998121   12.432996728    5.434692874
    0.415358932   11.373066007   12.438105082    5.436447952
    0.422537563   11.378228936   12.443308681    5.438235790
    0.429716194   11.383487278   12.448607871    5.440056510
    0.436894825   11.388841415   12.454003008    5.441910238
    0.444073456   11.394291737   12.459494457    5.443797101
    0.451252087   11.399838645   12.465082590    5.445717231
    0.458430718   11.405482545   12.470767791    5.447670763
    0.465609349   11.411223857   12.476550451    5.449657834
    0.472787980   11.417063010   12.482430971    5.451678587
    0.479966611   11.423000440   12.488409763    5.453733166
    0.487145242   11.429036597   12.494487248    5.455821719
    0.494323873   11.435171939   12.500663857    5.457944400
    0.501502504   11.441406935   12.506940033    5.460101365
    0.508681135   11.447742067   12.513316228    5.462292772
    0.515859766   11.454177825   12.519792907    5.464518788
    0.523038397   11.460714713   12.526370546    5.466779579
    0.530217028   11.467353246   12.533049631    5.469075318
    0.537395659   11.474093950   12.539830663    5.471406182
    0.544574290   11.480937366   12.546714154    5.473772354
    0.551752922   11.487884045   12.553700628    5.476174017
    0.558931553   11.494934553   12.560790625    5.478611365
    0.566110184   11.502089469   12.567984696    5.481084592
