 ZG-Velocities (Ang/ps)
   C      19.93744056    -5.61035642     6.45425783
   C       4.31964679    17.06473758     1.65865405
   C      12.04218606    -2.64028198    -3.07245762
   C     -21.39353897    -1.59403198     3.39577266
   C      28.38420789    21.88964273    -3.73814525
   C     -10.62662357    16.46202118     4.16798204
   C      -6.76062332     9.19927784     7.89880814
   C       6.81795949     5.70805794     6.40759897
   C     -18.73361492    -8.40551259    -0.60619886
   C      14.90794911     4.92605345    -0.99686846
   C      -7.90152062   -11.46799973    -1.50254215
   C       7.39670924   -14.84825232     4.63184567
   C       9.96579573    13.78791991    -3.47916638
   C       8.40951749   -24.02395108    -2.42564542
   C      22.66603349    -6.89598266     0.37657631
   C      -0.27157963   -18.09552239     1.80132540
   C      -2.04271536    16.00521971     2.93183059
   C      -3.05147525    -1.54629414    -5.28030039
   C       0.13689158     1.60349383     5.15327317
   C       7.90261656     8.78719892     0.84744051
   C       7.07624817    -5.38430125     6.52830459
   C     -27.82415224    22.67420836    -5.91349855
   C      -5.30990672     0.19983667     5.35358856
   C      23.80083041     4.38889785     3.05094462
   C      -0.83755452    10.35819697     6.86821183
   C       7.40193403    -9.53809629    -0.36253916
   C      -8.01716310     2.76404026    -3.32857882
   C       7.00192774    16.33432213    -0.34420710
   C      13.70241469    19.33823263    -0.63905585
   C       3.34086705    -1.77980986     3.73266104
   C     -14.15336090    15.35588608     5.59731363
   C     -19.96380605    26.02861570    -2.87727710
   C      -9.02679599    18.84336185     2.02215572
   C       6.69695404   -17.25700190     0.29900421
   C       7.83206301     1.45471160     3.60819828
   C     -13.88745886    -6.75959569     0.59577647
   C      10.83419364    23.25058850    -1.05684551
   C      22.82410956    -6.81722170    -3.71824026
   C      -8.56403355    -5.82730725     1.89029364
   C      10.08862686   -13.35462026    -6.88039050
   C       2.57310712    -4.96008254    -0.65066329
   C      -6.47324483   -13.96308559     4.03731288
   C      -2.85624060     8.46537689     3.14724399
   C     -19.20790435    -0.23714364    -0.70701747
   C       6.48923861    -8.16315485     0.07616711
   C      13.22112714    10.60104950     6.49130984
   C       1.15987283     8.91471709    -1.13651063
   C     -21.82037791   -20.75655291    -5.90086027
   C     -14.77461830    -7.77678038    -0.34020579
   C       0.20455512    -0.50678388     2.28570690
   C      25.62535350     4.02052330     2.22848127
   C      12.00523332    -3.14620372     6.26329251
   C     -21.25720408    10.83481072     8.60061086
   C     -25.27680995    -7.14407780     7.52590211
   C      -8.87848181     6.41088993     4.96242051
   C      16.51863633    -4.27005406    -6.08170094
   C      10.09144130    13.69255057    -3.08986319
   C       8.04682227   -12.39426136     0.75615243
   C      -9.93006755   -12.93258967    -2.29667003
   C     -15.05690387    14.39913610    -1.19075829
   C     -15.82805101    -0.83498500     3.22520587
   C       2.40490394    -5.23119280     4.10589802
   C      -5.11326364     5.61725282     6.73472387
   C     -11.61234386   -14.45804719     3.00042524
   C      21.34151709   -11.36306237     2.68591116
   C     -20.12028467    -7.28741068     1.68489385
   C       5.43599058     0.96892516    -2.57194825
   C       2.86243164    18.57777932    -4.15342407
   C      -4.41831646    -3.23892236     9.07216251
   C     -11.92436216    10.78707043    -3.92065268
   C      -7.50290484     2.28710143    -6.40425289
   C      -4.04745422     6.49282481    -2.44651931
   C      -7.41548663     5.32442289    -8.85545651
   C       2.34382025   -20.23515741     0.77834426
   C       2.62015622    -1.86260978     3.98575934
   C      -7.78032835    -6.64501940    -5.86812656
   C      -2.22028855   -11.00175567    -8.56741346
   C       6.01215742     8.02657167    -8.74511619
   C      10.86970731   -11.37495079    -1.64282291
   C      -2.76742063    -2.64492461    -5.04450309
   C       0.81418599    -1.07450377     0.22590465
   C      -6.38937796   -20.16303060   -11.06439053
   C      -3.65423334    -6.88197454    -0.78438916
   C      -2.61745257    -5.28201809    -4.31255421
   C      12.71903241    -2.68387715    -7.08481934
   C      -7.53194447    -0.31455117    -5.20722882
   C      -5.80958234   -23.66321757    -6.98909548
   C       7.23507918    29.00343836     7.35548075
   C     -22.65714098    -7.59859117    -5.39475190
   C       4.65983355     5.78217407    -3.26436044
   C     -24.91094203    -0.11586945     4.04104711
   C       6.88093102    -4.26141285     1.35358313
   C       0.75725413    29.99102550     2.71933093
   C     -24.75390881    -9.29831655     1.61846726
   C     -14.49250052    15.14577341     4.23226288
   C      10.34526713   -10.72141301    -5.61653876
   C      14.25437822     2.26587037    -1.04037944
   C      -9.73851944    -0.21373392    -0.18389578
   C     -24.82754741   -13.93135107     2.43620728
   C      24.80730579    14.26899325     0.09565035
   C      18.15256286    -9.63181326    -6.25791620
   C      -2.33629666     5.19819529     7.04541861
   C       1.04246662   -11.83094562     3.18011345
   C       3.54298776     5.24589778    -5.81761614
   C      -2.49139283   -19.66019930    -2.03176710
   C      -2.06461621    17.30823495    -4.53920883
   C       0.32634403     2.90206676    -5.08274241
   C     -10.98786208    11.11632149   -12.32665129
   C     -10.82833570     1.05648006    -3.26700871
   C     -11.55204438     7.27747936     3.13276053
   C      16.70900127   -19.24878852    -5.41218641
   C      10.79310456    11.87293416    -4.79015624
   C      -1.31781344   -13.98588197    -1.09411426
   C      -4.65535525    12.39167724     5.19256958
   C       7.36216411   -10.69836833    -4.67656046
   C     -12.27254604     8.40005043    -3.91533727
   C      -5.09231162     7.29878999     2.67624536
   C     -18.53053056    21.25737825    -1.05583030
   C     -22.38357401     3.26700608    -1.69617237
   C      -1.94968151    12.04336658    -0.74057144
   C       3.43725546    13.66273828    -3.60448047
   C      -0.87526695    -0.92394716     8.86532049
   C      11.39713567     6.86758985     3.56169093
   C      16.60888994    -5.05300388     5.57503074
   C       2.25318985     7.99394837    -3.90001577
   C      -5.14976911    -9.45424143    -6.31333690
   C      -4.77339022    11.93402705     7.48499550
   C      -7.71182707   -15.74442957   -10.98876823
   C      11.74415824     7.53145602     2.74664325
   C      -1.39717770    -4.23085125     1.72316661
   C     -22.48467631    25.52594087     0.83220881
   C       9.65211266   -27.70221661    -0.16734143
   C       9.01712902   -18.23955461    -1.54617929
   C       8.12704098    20.42577201     2.34811663
   C      19.30904001    17.42641201   -11.40425781
   C     -11.48162685     4.83054840    10.59608117
   C     -23.25822996    -5.29513454     8.29617825
   C      21.60402569     5.40536771     0.43661498
   C      -0.62857752     1.72805784     3.42866094
   C      -2.97777766    10.05643917   -10.89492559
   C      11.34236594    -4.47626577     5.72157161
   C       4.89557460     1.40197281    -3.86401671
   C      -2.76879909     3.66990105    -6.08198167
   C       9.75516944    -1.77455950     4.62964135
   C      23.01698027    22.93423554    -0.07304821
   C     -16.11330651    -9.01298618     0.76327022
   C       2.67510390   -10.04082170     4.94926452
   C     -12.93480294     5.59149152    -5.79019901
   C      -2.40686123    -9.31577343    -2.28285602
   C      11.38039312   -13.20587248     7.23240201
   C      18.26373415    -8.00233549    -0.51131345
   C       8.29606707    -0.48200632    -0.23352199
   C      -9.19122707     2.54738667     0.64353498
   C     -29.02273791     8.73228235    -1.10006983
   C      -2.62370959     1.97806957     4.88363685
   C      19.19851899     7.89827322     0.70454589
   C      12.38537437     5.45075161     0.63510892
   C      17.94966405    -4.58119106     3.36752534
   C      -6.04549674     2.90945135     7.14158570
   C      -5.60317242     5.42113979     0.44632469
   C      -6.19630379     3.76334909     4.70869405
   C      -4.91690196    -7.65221744    -9.61632472
   C      12.76864265     8.91616866     4.38026924
   C      -2.31178613    10.58806674    -8.64119061
   C      11.35272648     1.26458251    10.47195692
   C       2.23664958     9.70227294     2.86347225
   C       7.89528835    -5.97970303     3.12123774
   C       3.14669497   -11.91800004    -0.71605158
   C       1.72511277    16.07412438    -6.03565039
   C      -9.61926597    -9.59824727     9.16443102
   C     -15.22036527    -1.30558633     2.86244027
   C      13.82060456     1.55490445    10.56490283
   C       2.65493245    -7.43857702     7.44426906
   C      14.47530877     1.29507069    -1.10465697
   C       1.25023580   -21.22701151    -8.86947412
   C     -24.09999734    17.46641703    -4.69359512
   C     -17.37767506    -4.32636490     8.19558779
   C       2.52164109    -0.95812906   -20.92560530
   C       7.43779995    -2.55661823    -1.51646178
   C      -5.51314608     2.90753111     0.85307118
   C     -11.05208439    -4.18773078   -13.30795093
   C       5.67157666   -13.20900290     0.46694184
   C       5.22377157   -18.02397415     6.35218522
   C      -9.06867349    -1.52982968    -7.20809650
   C       0.32228369     5.86862719     5.82901925
   C      13.83382304    -7.11832652     6.66315817
   C       9.73042741   -15.68320125    -4.18457714
   C       9.59611686    -5.71130687   -13.89254341
   C      11.26652158     0.58789873    -8.04169863
   C     -12.48582096     0.18681800     1.57684829
   C     -12.31104733     1.68546953    -4.27219720
   C       3.45553255    -2.08887661    -2.81072503
   C      13.16308318   -11.62339235    -4.68770538
   C      -7.64784772   -14.72312667     8.77259160
   C       1.54465510     4.71298331    -1.42125859
   C      10.08148352    -4.00829972    -5.91546909
   C       6.53120708   -15.68586351    -2.81680426
   C       3.63283283     4.92862541     4.55320662
   C      10.58455883   -15.10048426    -0.99453741
   C     -12.21627280    14.43897667    -4.94691054
   C      -5.35778798     7.79195681     1.26307900
   C       7.43620783     2.31607119    -5.90844397
   C     -14.13999488     1.62821447    -1.18375900
   C       9.78185187    -6.58299262    -5.07785655
   C      -3.42069855   -18.58201187    -7.18317779
   C      -8.65446933   -15.57548619     6.80080271
   C      -6.50850437     5.60901602     7.02992942
   C      -4.67605619     9.11526251    -2.54391226
   C      12.38498195     1.50729200    -7.71259668
   C      -3.90933449     9.55077754     3.63149290
   C     -14.19328777    -0.66064364    -2.35346197
   C      12.83358295    10.96119047     0.40142066
   C      -1.51979203   -10.19269227    -3.56663803
   C       7.54505163    -7.59566640     9.16789686
   C       3.35261759     8.85613162    -2.46003128
   C       3.29573780    -3.00557161    -0.00960378
   C      -4.73475698    -8.47802196    -4.43962345
   C       4.07146238    10.19942384    -0.86751337
   C     -10.45118380    10.51783875     2.46489099
   C       7.29113218   -21.77288865     0.38899286
   C       0.76555268     3.69966941     1.29606164
   C     -14.85781690    -7.59319122    -1.84743580
   C      -5.67433751    12.66138170    -1.01150229
   C      -9.43583971   -12.25982112    -5.53137295
   C      -5.07100017     3.65727624     1.16161041
   C      -2.84196970     7.29422506    -3.05337210
   C      12.83302813    -3.43778517     6.43703512
   C       5.20995356   -10.99703325   -11.04823569
   C       9.94122211    -2.13236084     1.35318694
   C      12.08216649    -4.62663580    -8.61382755
   C     -11.26019339     6.25420086    -3.64559058
   C       1.81338512    -6.33926874     3.64769711
   C      14.84985288   -17.29245814     2.13879807
   C      -9.57648248    11.18187142     8.08572330
   C       7.70823191     5.58783357     3.26537950
   C      10.33983226    10.40542432     3.39249422
   C     -30.09517142   -17.98678510    10.12977835
   C      -5.38094192    -1.76729736    -5.52593704
   C       1.28641185     8.14468397     5.65352745
   C      12.56017104    -2.63249389    -5.10501432
   C      -1.01820780     1.55177407     1.93443971
   C      -1.24509701    -6.75077603    -6.39367076
   C      -1.85491265    -7.65168738    -5.16900086
   C      -7.58904356    -9.50232636     3.47242549
   C       5.02653457    16.84757188     9.24585909
   C      -4.24829804    -5.70019773    -7.64252403
   C      -0.60120438   -10.40252868     0.75343381
   C     -11.34487259     1.80069712     2.07294066
   C      -1.88693158     3.84533151     4.12307316
   C      -4.18180085    -2.17644590     2.59946598
   C      -0.30723195   -16.61486092    -3.98651847
   C      -1.26943091    11.03519762     0.03697522
   C     -16.33290207     1.25436407     0.31616421
   C      -6.88642541     1.07205181     2.31801593
   C       7.34577483    -3.69114285    -2.68652502
   C       3.71535098    -7.15296047     1.01627134
   C       3.46368831    10.59576883     0.08307098
   C       7.11882202    -2.71979196     0.90149145
   C      -8.47160635     0.67980477    -1.34300505
   C       4.21849019     2.34856891    -7.04894239
   C      -6.69027900     7.67527761     5.20533306
   C       5.08744908     5.11755274    -1.83391440
   C      13.04306901    14.59166134    -5.10917181
   C      10.89537506    -4.25602186    10.70062225
   C       1.31566523    10.24783205    -5.32239151
   C       6.09236723     3.99869567    -1.37334868
   C      10.18632678     1.50337446    -4.08786307
   C       1.47494624    -5.51763868   -16.81157789
   C       1.38580608    -0.35275196     4.20215822
   C       5.29679081     6.06192829     5.28676011
   C       2.96082394    -2.15728349     7.06019650
   C       7.74784683     3.19509566     2.99538741
   C      -0.50033074     9.67286562     5.64826422
   C     -10.46416636    11.89431178   -15.45329725
   C      19.86027529     3.90251175     7.46982619
   C      -0.14620063     6.54481281    11.84120488
   C       0.31951497    -5.95644035     7.62121919
   C      -2.47030676    -0.08985662     8.48068680
   C      10.97161210   -14.33455952     6.14962412
   C       1.00326151    12.68652341     1.30866303
   C       0.90899355    -1.21253223     5.55107850
   C      -5.91279111    -1.81807246    -5.59408695
   C     -11.29673669   -10.71862695     0.57021990
   C       1.60950085     9.86577320    -9.11687457
   C      -5.56096581     1.89515761    -0.37913225
   C       2.98016670     7.97540772     2.07146716
   C      17.20115097    -0.52409968    -0.75649175
   C       1.33811866   -15.77938786    -2.72673767
   C      14.74740865     0.87974396    -7.45658564
   C      -0.43339397     3.10525985    -4.08972346
   C      -6.97481242    -3.97268923    -4.73051372
   C       7.39421400     0.85257686    -4.02597632
   C      -5.74124701     7.61006254    -1.78423912
   C       7.66039209     4.57551526     3.03374049
   C       4.05085970    11.25298620    -2.56802690
   C       2.68058203    -9.28612587    -1.20810459
   C      -4.20864512    -4.30481561     3.51159982
   C      -0.17103066    -5.76678549     0.63854125
   C     -10.24068935     9.13735925     1.62664295
   C       2.28255434    -4.91417859     1.36476563
   C       4.87414086    -3.56022986    -5.58911356
   C      -7.81425000     6.32804881     4.22933550
   C      10.21956823    -4.30872354    -1.93591727
   C      12.73018909    11.16780003     5.65520229
   C       1.94343981     4.12706001     2.39834790
   C       5.87166255     0.28043846     9.74064520
   C      -3.96056036    12.50004670    -5.65414602
   C       3.28742960     4.66465071     3.31659118
   C      -2.26272339   -17.99358424    -3.16482004
   C      10.78113123    11.02459805    -2.71430820
   C       1.96228754    -2.96769573    -4.89295677
   C       9.56496365     8.17552780     6.21202620
   C       8.87963387    21.26625377    -8.75580349
   C       3.43851237    -1.20756368     0.02371021
   C      -3.17867794     0.71343175    -1.81997696
   C       8.61648763     6.08756747    -5.03715786
   C      -7.06953214   -19.60462687    -7.32826734
   C       2.08717303    -7.77814554    -1.41887055
   C       4.26638016     7.42320210    13.07329016
   C       2.31107110    -3.75445248    -5.31435714
   C       2.12414389    -1.19774330    -5.24208487
   C       4.63577619     2.18820274    -9.37072494
   C       6.68650411     2.91417289    -3.06164824
   C      -5.74523743    -5.98753899     2.64624468
   C       6.83960603     6.70774036     2.19016654
   C      -4.59604845    -5.86555354     0.27885640
   C      -1.64060433     4.23426740     1.12925370
   C     -11.74612584    -6.39852872    -1.65365929
   C      -4.98918344     3.43288741     3.63404674
   C       0.93404998     0.30333739    -1.87001171
   C      10.57639833     1.62031450     2.18056148
   C     -11.44315826    -0.78291782     9.56583444
   C      -5.41258492   -11.38526860     4.13609316
   C       6.03333876    -9.01014409    -2.11733383
   C       3.53124044     2.94925334     3.75244476
   C     -10.93144446    -0.17479445     4.89060937
   C      -5.10383385    -7.01308663    -4.65031917
   C      13.18433651     4.06607730     3.27841263
   C      -1.36608364    -2.65802609    -3.86437175
   C      -0.80268644    -6.56218950    -2.59489700
   C     -16.23592572    -8.98079839     0.17445509
   C      -0.75084099     2.57711022     1.01193981
   C     -12.41171086     5.09100513    -5.06617516
   C       1.96174330   -15.19178112    -1.55736149
   C      17.23711771   -12.15437928    10.44933781
   C      -0.96088228    13.64285825     9.16564155
   C     -11.96329123     3.49163766     0.02822030
   C       3.18749966    -3.38880853     1.26311912
   C      -3.51172876     0.19030421    14.43772654
   C     -17.49897276     3.38569049    -1.90640031
   C     -12.82134742    -6.19160234     2.59583123
   C      10.71444457    11.25465908    -7.08579288
   C      16.34032447   -17.10048027    -7.95214426
   C       2.39910531     3.91740019    -9.41173115
   C     -12.69419349    -3.59438601    -6.65273111
   C       9.03085190    15.19934903     0.27137502
   C     -16.55669177    -6.03531575     2.27091756
   C       7.23942095     5.92665925    -0.38498553
   C       9.65871595    -3.11046913    12.75902178
   C       1.79998688     2.00467334     0.00452267
