# Phonon-assisted absorption versus energy
# Photon energy (eV), Directionally-averaged imaginary dielectric function along x,y,z
  0.50000000000000E-01  0.45972684377099E-09  0.46158045148487E-09  0.46503317525444E-09  0.45669713309324E-09  0.38975404611582E-09  0.20138307504192E-09  0.81197662694184E-10  0.26875624580687E-10  0.75341209346972E-11
  0.10000000000000E+00  0.73157542452838E-10  0.73228581370123E-10  0.73482094374629E-10  0.72406194483091E-10  0.64167889315721E-10  0.37162405225722E-10  0.16792241659342E-10  0.65614459718308E-11  0.23087392181772E-11
  0.15000000000000E+00  0.13274191896243E-10  0.13226899267543E-10  0.13315932417499E-10  0.13320964756631E-10  0.12181173582672E-10  0.78925485701473E-11  0.45759068095158E-11  0.27260089519032E-11  0.15768530409833E-11
  0.20000000000000E+00  0.45409531921582E-11  0.44628507079688E-11  0.44648790488282E-11  0.45000928358638E-11  0.42575624387677E-11  0.32012359514785E-11  0.23491825463087E-11  0.17573736246279E-11  0.11511783599623E-11
  0.25000000000000E+00  0.28889332750343E-11  0.27774379750525E-11  0.27271458273944E-11  0.27261646398239E-11  0.26396478351788E-11  0.22697702106439E-11  0.19551085751099E-11  0.16662265970983E-11  0.11840825081029E-11
  0.30000000000000E+00  0.31387633863986E-11  0.29501673341566E-11  0.28337797765061E-11  0.27863883884643E-11  0.27160326798462E-11  0.25322948760254E-11  0.23710913024987E-11  0.21572532746688E-11  0.16265265510384E-11
  0.35000000000000E+00  0.45016828523481E-11  0.41714150547185E-11  0.39367374648563E-11  0.37997604501406E-11  0.36826623848320E-11  0.35559787367445E-11  0.34376037545495E-11  0.31925698546912E-11  0.24583732390162E-11
  0.40000000000000E+00  0.58680675736375E-11  0.56205106001661E-11  0.54277949124766E-11  0.53152189018338E-11  0.52244729425861E-11  0.51437299071910E-11  0.50563381365451E-11  0.47902457449186E-11  0.38528265328042E-11
  0.45000000000000E+00  0.58810609115424E-11  0.55195663244053E-11  0.52944166706817E-11  0.52090724364775E-11  0.51559629610841E-11  0.50954930236222E-11  0.50046146913763E-11  0.47188304851990E-11  0.36777616529111E-11
  0.50000000000000E+00  0.54457467211117E-11  0.45820829945045E-11  0.41787593333129E-11  0.40573920277848E-11  0.39937295112360E-11  0.39293059533907E-11  0.38435064790562E-11  0.35908521686686E-11  0.26676064272821E-11
  0.55000000000000E+00  0.53362026594557E-11  0.42428261645837E-11  0.37245129826147E-11  0.35723480150030E-11  0.34959472943939E-11  0.34256017854747E-11  0.33551843892466E-11  0.31738932621874E-11  0.24984221952492E-11
  0.60000000000000E+00  0.67702697754504E-11  0.52385096890093E-11  0.45181370685281E-11  0.43093527042648E-11  0.42062348878572E-11  0.41144334074176E-11  0.40365256870142E-11  0.38551414317278E-11  0.31600187460884E-11
  0.65000000000000E+00  0.80437029876746E-11  0.54765057224118E-11  0.42758914565127E-11  0.39287400284949E-11  0.37560471103558E-11  0.36002470340210E-11  0.34856141837392E-11  0.32680492532819E-11  0.25166383092357E-11
  0.70000000000000E+00  0.11462725109801E-10  0.60820344459115E-11  0.35798404934698E-11  0.28634392008160E-11  0.25183217693943E-11  0.22373921841946E-11  0.20960509826068E-11  0.19223185032573E-11  0.14018237232270E-11
  0.75000000000000E+00  0.16875039702358E-10  0.75624053976160E-11  0.33235962605385E-11  0.21361034283867E-11  0.15941714450261E-11  0.12281280994246E-11  0.10902221738652E-11  0.98267566000545E-12  0.71911067750761E-12
  0.80000000000000E+00  0.10630497382398E-10  0.50650733532439E-11  0.23126287232829E-11  0.15000120538102E-11  0.11033775555399E-11  0.83344718907355E-12  0.72840074964317E-12  0.66012532186739E-12  0.52440209034919E-12
  0.85000000000000E+00  0.50505445473983E-11  0.28341732260283E-11  0.16099911657889E-11  0.12283027748807E-11  0.10237625027550E-11  0.83553789756154E-12  0.73601721327081E-12  0.67116970683083E-12  0.55923890021580E-12
  0.90000000000000E+00  0.26052676006923E-11  0.16490811064187E-11  0.11379027436380E-11  0.97730491140711E-12  0.88765198283448E-12  0.79680221523474E-12  0.74130044877931E-12  0.69431933984614E-12  0.58266009219047E-12
  0.95000000000000E+00  0.15244080738017E-11  0.10151992456640E-11  0.75744523807045E-12  0.67714447026938E-12  0.63254543535260E-12  0.59136308272535E-12  0.56716254255883E-12  0.54297030701841E-12  0.47317388856102E-12
  0.10000000000000E+01  0.10527750926916E-11  0.77430020636035E-12  0.63442610999925E-12  0.59087047631656E-12  0.56697401468354E-12  0.54606583738049E-12  0.53405463234699E-12  0.51968170914673E-12  0.46793667449848E-12
  0.10500000000000E+01  0.11254932196780E-03  0.11254746894150E-03  0.11254156823278E-03  0.11253059388749E-03  0.11250437249128E-03  0.11239158488955E-03  0.11209048067307E-03  0.11107208033780E-03  0.10500093940580E-03
  0.11000000000000E+01  0.36474608772164E-03  0.36474013316344E-03  0.36472122611080E-03  0.36468623641814E-03  0.36460322192954E-03  0.36425010105333E-03  0.36331672361550E-03  0.36018303878212E-03  0.34164575681863E-03
  0.11500000000000E+01  0.51276438364563E-03  0.51275704413706E-03  0.51273353311618E-03  0.51268937403413E-03  0.51258241274052E-03  0.51211265709867E-03  0.51083637607256E-03  0.50647092247773E-03  0.48030954855134E-03
  0.12000000000000E+01  0.69109790921532E-03  0.69108819422046E-03  0.69105704850251E-03  0.69099847120672E-03  0.69085632501632E-03  0.69023031171873E-03  0.68852550952338E-03  0.68268474149247E-03  0.64762550442528E-03
  0.12500000000000E+01  0.10337936202167E-02  0.10337793553871E-02  0.10337336426999E-02  0.10336475772366E-02  0.10334383746974E-02  0.10325146847346E-02  0.10299937678653E-02  0.10213434073192E-02  0.96932746281911E-03
  0.13000000000000E+01  0.21395193946497E-02  0.21395018394536E-02  0.21394429386840E-02  0.21393238030930E-02  0.21390068693429E-02  0.21374275854022E-02  0.21327106656755E-02  0.21156014914355E-02  0.20087047187474E-02
  0.13500000000000E+01  0.42580203765729E-02  0.42579820765160E-02  0.42578547903591E-02  0.42576011262060E-02  0.42569380672067E-02  0.42537046329396E-02  0.42441879403187E-02  0.42099582044755E-02  0.39973282428966E-02
