# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.200000000   15.726583175   10.265173479   16.024851774
    0.207178631   15.730582817   10.267516938   16.028907378
    0.214357262   15.734727694   10.269945550   16.033109516
    0.221535893   15.739018270   10.272459590   16.037458569
    0.228714524   15.743455031   10.275059346   16.041954934
    0.235893155   15.748038484   10.277745116   16.046599024
    0.243071786   15.752769160   10.280517211   16.051391268
    0.250250417   15.757647612   10.283375956   16.056332111
    0.257429048   15.762674416   10.286321687   16.061422016
    0.264607679   15.767850175   10.289354755   16.066661463
    0.271786311   15.773175516   10.292475523   16.072050951
    0.278964942   15.778651093   10.295684370   16.077590994
    0.286143573   15.784277589   10.298981688   16.083282127
    0.293322204   15.790055714   10.302367886   16.089124905
    0.300500835   15.795986210   10.305843385   16.095119901
    0.307679466   15.802069848   10.309408626   16.101267708
    0.314858097   15.808307436   10.313064064   16.107568943
    0.322036728   15.814699812   10.316810171   16.114024241
    0.329215359   15.821247854   10.320647438   16.120634262
    0.336393990   15.827952475   10.324576374   16.127399687
    0.343572621   15.834814630   10.328597507   16.134321222
    0.350751252   15.841835315   10.332711384   16.141399599
    0.357929883   15.849015570   10.336918574   16.148635573
    0.365108514   15.856356483   10.341219666   16.156029928
    0.372287145   15.863859192   10.345615273   16.163583474
    0.379465776   15.871524885   10.350106030   16.171297052
    0.386644407   15.879354809   10.354692597   16.179171532
    0.393823038   15.887350268   10.359375660   16.187207816
    0.401001669   15.895512630   10.364155930   16.195406838
    0.408180301   15.903843330   10.369034148   16.203769568
    0.415358932   15.912343875   10.374011083   16.212297013
    0.422537563   15.921015851   10.379087537   16.220990216
    0.429716194   15.929860924   10.384264342   16.229850263
    0.436894825   15.938880851   10.389542366   16.238878281
    0.444073456   15.948077482   10.394922512   16.248075442
    0.451252087   15.957452773   10.400405724   16.257442967
    0.458430718   15.967008790   10.405992984   16.266982126
    0.465609349   15.976747720   10.411685318   16.276694245
    0.472787980   15.986671881   10.417483797   16.286580707
    0.479966611   15.996783733   10.423389543   16.296642954
    0.487145242   16.007085893   10.429403729   16.306882499
    0.494323873   16.017581145   10.435527581   16.317300920
    0.501502504   16.028272460   10.441762388   16.327899874
    0.508681135   16.039163012   10.448109502   16.338681102
    0.515859766   16.050256199   10.454570342   16.349646430
    0.523038397   16.061555666   10.461146402   16.360797783
    0.530217028   16.073065330   10.467839255   16.372137189
    0.537395659   16.084789412   10.474650562   16.383666792
    0.544574290   16.096732467   10.481582076   16.395388860
    0.551752922   16.108899424   10.488635651   16.407305798
    0.558931553   16.121295632   10.495813255   16.419420165
    0.566110184   16.133926907   10.503116975   16.431734683
    0.573288815   16.146799593   10.510549033   16.444252262
    0.580467446   16.159920628   10.518111796   16.456976017
    0.587646077   16.173297623   10.525807794   16.469909295
    0.594824708   16.186938953   10.533639739   16.483055698
    0.602003339   16.200853865   10.541610540   16.496419123
    0.609181970   16.215052602   10.549723331   16.510003792
    0.616360601   16.229546555   10.557981497   16.523814305
