# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.200000000    5.854389756    7.253353141    9.195189448
    0.207178631    5.855421795    7.254761121    9.196691199
    0.214357262    5.856490803    7.256219615    9.198246618
    0.221535893    5.857596840    7.257728713    9.199855779
    0.228714524    5.858739969    7.259288510    9.201518760
    0.235893155    5.859920257    7.260899105    9.203235644
    0.243071786    5.861137769    7.262560598    9.205006512
    0.250250417    5.862392576    7.264273095    9.206831451
    0.257429048    5.863684749    7.266036704    9.208710551
    0.264607679    5.865014363    7.267851538    9.210643904
    0.271786311    5.866381494    7.269717710    9.212631605
    0.278964942    5.867786220    7.271635341    9.214673751
    0.286143573    5.869228623    7.273604552    9.216770444
    0.293322204    5.870708786    7.275625470    9.218921786
    0.300500835    5.872226794    7.277698224    9.221127885
    0.307679466    5.873782735    7.279822948    9.223388850
    0.314858097    5.875376699    7.281999778    9.225704795
    0.322036728    5.877008780    7.284228855    9.228075833
    0.329215359    5.878679071    7.286510324    9.230502086
    0.336393990    5.880387671    7.288844334    9.232983674
    0.343572621    5.882134679    7.291231035    9.235520722
    0.350751252    5.883920198    7.293670585    9.238113360
    0.357929883    5.885744333    7.296163143    9.240761717
    0.365108514    5.887607190    7.298708874    9.243465930
    0.372287145    5.889508879    7.301307944    9.246226136
    0.379465776    5.891449513    7.303960528    9.249042477
    0.386644407    5.893429207    7.306666800    9.251915097
    0.393823038    5.895448078    7.309426941    9.254844145
    0.401001669    5.897506246    7.312241136    9.257829772
    0.408180301    5.899603834    7.315109573    9.260872134
    0.415358932    5.901740967    7.318032447    9.263971389
    0.422537563    5.903917773    7.321009955    9.267127701
    0.429716194    5.906134384    7.324042299    9.270341234
    0.436894825    5.908390931    7.327129686    9.273612159
    0.444073456    5.910687553    7.330272328    9.276940649
    0.451252087    5.913024387    7.333470440    9.280326882
    0.458430718    5.915401575    7.336724243    9.283771040
    0.465609349    5.917819263    7.340033964    9.287273307
    0.472787980    5.920277598    7.343399832    9.290833873
    0.479966611    5.922776730    7.346822084    9.294452932
    0.487145242    5.925316814    7.350300960    9.298130680
    0.494323873    5.927898004    7.353836707    9.301867321
    0.501502504    5.930520462    7.357429574    9.305663061
    0.508681135    5.933184349    7.361079819    9.309518109
    0.515859766    5.935889831    7.364787703    9.313432681
    0.523038397    5.938637077    7.368553495    9.317406998
    0.530217028    5.941426259    7.372377467    9.321441283
    0.537395659    5.944257553    7.376259898    9.325535765
    0.544574290    5.947131135    7.380201074    9.329690680
    0.551752922    5.950047190    7.384201284    9.333906265
    0.558931553    5.953005900    7.388260826    9.338182766
    0.566110184    5.956007456    7.392380003    9.342520431
    0.573288815    5.959052049    7.396559125    9.346919515
