# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    0.200000000    6.940433059    8.641235046    7.053398310
    0.207178631    6.939112006    8.639411098    7.052034484
    0.214357262    6.937745023    8.637523804    7.050623251
    0.221535893    6.936332177    8.635573263    7.049164682
    0.228714524    6.934873538    8.633559579    7.047658850
    0.235893155    6.933369177    8.631482857    7.046105830
    0.243071786    6.931819167    8.629343207    7.044505699
    0.250250417    6.930223584    8.627140741    7.042858536
    0.257429048    6.928582507    8.624875575    7.041164424
    0.264607679    6.926896015    8.622547829    7.039423445
    0.271786311    6.925164191    8.620157623    7.037635688
    0.278964942    6.923387119    8.617705084    7.035801240
    0.286143573    6.921564886    8.615190340    7.033920191
    0.293322204    6.919697581    8.612613521    7.031992635
    0.300500835    6.917785293    8.609974764    7.030018668
    0.307679466    6.915828116    8.607274205    7.027998385
    0.314858097    6.913826145    8.604511984    7.025931888
    0.322036728    6.911779477    8.601688246    7.023819276
    0.329215359    6.909688211    8.598803138    7.021660655
    0.336393990    6.907552447    8.595856809    7.019456130
    0.343572621    6.905372289    8.592849411    7.017205809
    0.350751252    6.903147841    8.589781101    7.014909802
    0.357929883    6.900879212    8.586652036    7.012568221
    0.365108514    6.898566510    8.583462379    7.010181182
    0.372287145    6.896209845    8.580212294    7.007748799
    0.379465776    6.893809331    8.576901948    7.005271192
    0.386644407    6.891365083    8.573531510    7.002748480
    0.393823038    6.888877218    8.570101155    7.000180787
    0.401001669    6.886345854    8.566611057    6.997568236
    0.408180301    6.883771112    8.563061395    6.994910955
    0.415358932    6.881153114    8.559452350    6.992209071
    0.422537563    6.878491985    8.555784107    6.989462715
    0.429716194    6.875787851    8.552056851    6.986672019
    0.436894825    6.873040841    8.548270773    6.983837117
    0.444073456    6.870251083    8.544426063    6.980958145
    0.451252087    6.867418710    8.540522918    6.978035242
    0.458430718    6.864543856    8.536561533    6.975068547
    0.465609349    6.861626655    8.532542109    6.972058202
    0.472787980    6.858667244    8.528464849    6.969004351
    0.479966611    6.855665763    8.524329956    6.965907138
    0.487145242    6.852622351    8.520137638    6.962766711
    0.494323873    6.849537152    8.515888106    6.959583218
    0.501502504    6.846410309    8.511581572    6.956356812
    0.508681135    6.843241966    8.507218249    6.953087643
    0.515859766    6.840032273    8.502798356    6.949775866
    0.523038397    6.836781377    8.498322112    6.946421637
    0.530217028    6.833489429    8.493789738    6.943025114
    0.537395659    6.830156582    8.489201459    6.939586455
    0.544574290    6.826782988    8.484557502    6.936105822
    0.551752922    6.823368803    8.479858094    6.932583377
    0.558931553    6.819914184    8.475103467    6.929019284
    0.566110184    6.816419289    8.470293854    6.925413709
    0.573288815    6.812884278    8.465429490    6.921766819
    0.580467446    6.809309312    8.460510613    6.918078784
    0.587646077    6.805694555    8.455537461    6.914349773
    0.594824708    6.802040170    8.450510278    6.910579958
    0.602003339    6.798346323    8.445429305    6.906769513
    0.609181970    6.794613181    8.440294790    6.902918612
    0.616360601    6.790840913    8.435106979    6.899027432
    0.623539232    6.787029688    8.429866123    6.895096151
    0.630717863    6.783179679    8.424572472    6.891124948
    0.637896494    6.779291057    8.419226281    6.887114003
    0.645075125    6.775363997    8.413827805    6.883063498
    0.652253756    6.771398674    8.408377300    6.878973617
    0.659432387    6.767395264    8.402875026    6.874844545
    0.666611018    6.763353945    8.397321244    6.870676466
    0.673789649    6.759274896    8.391716217    6.866469569
    0.680968280    6.755158298    8.386060208    6.862224042
    0.688146912    6.751004332    8.380353483    6.857940074
    0.695325543    6.746813181    8.374596310    6.853617858
    0.702504174    6.742585028    8.368788959    6.849257584
    0.709682805    6.738320059    8.362931700    6.844859446
    0.716861436    6.734018459    8.357024806    6.840423639
    0.724040067    6.729680417    8.351068550    6.835950358
    0.731218698    6.725306120    8.345063208    6.831439801
    0.738397329    6.720895758    8.339009058    6.826892165
    0.745575960    6.716449520    8.332906377    6.822307649
    0.752754591    6.711967600    8.326755445    6.817686454
    0.759933222    6.707450189    8.320556544    6.813028780
    0.767111853    6.702897480    8.314309956    6.808334829
    0.774290484    6.698309669    8.308015964    6.803604805
    0.781469115    6.693686950    8.301674855    6.798838912
    0.788647746    6.689029521    8.295286914    6.794037355
    0.795826377    6.684337577    8.288852430    6.789200340
    0.803005008    6.679611318    8.282371691    6.784328073
    0.810183639    6.674850942    8.275844986    6.779420763
    0.817362270    6.670056650    8.269272609    6.774478618
    0.824540902    6.665228642    8.262654849    6.769501847
    0.831719533    6.660367119    8.255992002    6.764490662
    0.838898164    6.655472284    8.249284361    6.759445273
    0.846076795    6.650544339    8.242532222    6.754365892
    0.853255426    6.645583490    8.235735881    6.749252733
    0.860434057    6.640589940    8.228895636    6.744106007
