 ZG-Velocities (Ang/ps)
   C     -24.38955068    25.37980756    -7.72780367
   C     -30.56288161    18.87721389     5.79998330
   C     -27.45795830    20.26230711    -3.40109373
   C      -0.20688793   -29.14454266     0.46180843
   C      16.55471352    34.88750694    -2.46726625
   C      -3.83205560   -33.68280181    -2.14015762
   C       8.21765771     0.37958644     5.81752837
   C      10.46910759    -9.75335176    -5.43254851
   C      17.72645187     3.53236213    -2.00679094
   C      12.76031115    38.75258570     6.72281413
   C     -25.82353660     2.50076796    -4.05727776
   C      39.29327539    10.46325114     3.13565324
   C      16.16102244   -20.01411349    -2.85370614
   C     -31.97983839    14.40317943    -0.53349390
   C     -16.14174505    12.48871655    -0.29090383
   C     -16.24056284     5.46234322    -0.17537526
   C      12.19050088    18.87370642    -6.08840155
   C      -1.95608531   -14.04592233     3.87375956
   C     -34.32759092    22.77817708     5.34743682
   C      21.90618748   -20.52880185    -4.68668045
   C      12.86051613     2.28807818    -3.29301167
   C     -11.55836008    -8.78595754     6.03171330
   C      13.31822718     2.90254539     4.55935978
   C      19.42135947    -6.32666685     1.49105237
   C      34.81366127     8.06183431    -6.39192260
   C       4.86885426   -15.09360541    -2.54065778
   C     -10.58003385   -16.53388694     6.05192294
   C      15.53650698    13.67768103    -7.11641250
   C      -3.55947479   -29.98417380     0.76529941
   C       1.10129227    -2.44677585    -0.90962013
   C      17.17895988   -12.73440385    -1.57698930
   C     -12.62354718    16.38428902     8.96320699
   C     -26.77306756     3.07786379    -2.17413573
   C       0.91320292    -6.85652656     6.88796665
   C      17.76928655   -28.20608298    -0.86051452
   C      10.01700876     7.76618085    -2.22261506
   C      13.73392820    -0.51719777     5.05493091
   C      -6.46792654     3.12586200    -1.90206888
   C     -31.79045835   -17.86376386     2.11790961
   C      12.89256216    15.39486853    -0.28694857
   C      32.73899705    15.67202668     0.41305748
   C     -22.55197237   -14.00791244     2.94737458
   C     -22.52931516    43.69692322     2.97532521
   C       5.67633507   -22.01466248    -2.96404737
   C      -4.49659214    25.35431312    -0.29039589
   C      16.80577273   -45.12825141    -0.18380002
   C      13.83019183    26.06875079     8.53995414
   C     -12.61414983    -8.77947799    -6.71316149
   C     -34.71273639    20.96272323     1.95603162
   C      20.51241155   -21.34477849    -0.20466228
   C      39.55816944     6.54058387    12.77454303
   C       7.30304033   -15.25541931     4.64180097
   C      19.01856977     6.40375382     3.55645155
   C       9.49851946   -13.88557348    -5.99626345
   C      -9.65847457   -36.82020052     2.48793413
   C       2.49455720    15.85146253    -0.98211360
   C      -6.20013529   -33.50024541    -2.97481611
   C      17.59031490     8.23551418     6.22719993
   C      12.42644289    -6.61412889    -0.11097906
   C     -13.24931034    -5.17032046    -7.19574275
   C      -2.27436972    -1.00300589    -8.14176048
   C      -6.13206769     6.15370104     6.73518322
   C     -12.94142572     5.03263220    -4.78652572
   C       7.42938217   -18.28689659    -2.20440307
   C     -25.77440304   -31.59828237     1.95626922
   C      -4.62152181    -2.45159088    -7.51939863
   C      26.07900523   -14.11118960    -5.75694478
   C      -2.06984255    -4.81484516     1.32020708
   C       9.33326121    11.12965854    -1.40597530
   C       2.33138045    -9.72136760     8.11233265
   C      17.77926390   -36.71780922     7.59665275
   C     -10.50255708    22.12709589    -2.73208372
   C      16.39305455     2.05993787     8.84886208
   C     -26.53471932    16.76883667    -0.62246210
   C     -19.36981058   -31.34920601    -0.65652251
   C      20.90990113    27.02378619     7.83540593
   C       3.93580757    -6.01510753    -0.37695971
   C     -11.38941255     1.37617802    19.97999366
   C     -21.81921635    -7.11149159    -3.77032990
   C       0.38690376     6.09182569    -3.35141372
   C     -13.80391090     2.05846722    -7.24611325
   C      21.29494378    14.39962706     2.68302426
   C      24.59668888   -25.53382459     1.10386714
   C      18.80477937    21.63852558    -8.38285068
   C       7.31272133   -11.76129722     2.24600125
   C      -4.64596052   -11.89404633    -7.88948984
   C      32.08718224   -21.52246227     2.80867451
   C     -36.25295263    12.28779972    -2.74738443
   C       1.69375950    -8.57070335    -8.46502463
   C      21.11870613    33.29762099     5.84908718
   C     -13.99813331    -8.46301554     5.88807178
   C       7.92043858    -6.94509008     1.60977555
   C      -5.76022526    -9.74581600     5.88534382
   C       2.19835080    21.88164382    -3.90737871
   C     -13.66295444    -5.88514214    -0.26313094
   C      -3.97271029     6.56910832    -6.47638859
   C      43.37045450   -19.53066560    -1.54945257
   C       0.21580351     9.06163595     6.43610163
   C      23.97181635     2.26109052     2.24798581
   C     -34.01174803     0.69076914   -10.75421741
   C     -27.33757630    -1.90304643     5.09915297
   C      -1.41504101    42.14265576     0.62115363
   C      12.30031459     3.79782197     4.23203075
   C      34.88349494     1.85787644     1.66125941
   C     -36.88916802    -2.21188584     3.56669161
   C      -6.60882271    -5.41101151    -2.27382243
   C      10.71213467   -15.25489138     2.37447882
   C      -3.35211903     4.48335326    -1.97976534
   C      17.85246348     5.69096051    -1.43047555
   C      34.46766067     0.02463697     1.58109122
   C     -25.18049243   -50.82832882    -2.15599367
   C     -15.27773206    41.45118853    -3.08094872
   C       3.97791128   -43.81772966     4.06810042
   C      20.02261930    40.72352042    -2.14347299
   C      26.18898887   -18.77406868    -1.98817876
   C     -45.66904031    39.84319839   -10.92158918
   C     -13.58442629    -7.32270389    -0.75398774
   C      11.81400271    25.29569915   -11.07854150
   C      14.76896428   -16.39292202    -4.85422109
   C     -12.12453717     2.91357397     2.00327790
   C     -55.66497960     0.73593868   -12.14197148
   C       5.59703478   -16.11021030    11.74539899
   C      26.95257478   -12.18317595    -3.85978621
