# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    0.200000000    7.279028900    8.199284703    6.318008374
    0.207178631    7.277619960    8.197693620    6.316846749
    0.214357262    7.276162069    8.196047200    6.315644717
    0.221535893    7.274655303    8.194345524    6.314402335
    0.228714524    7.273099739    8.192588671    6.313119662
    0.235893155    7.271495458    8.190776727    6.311796759
    0.243071786    7.269842541    8.188909778    6.310433688
    0.250250417    7.268141073    8.186987913    6.309030515
    0.257429048    7.266391143    8.185011224    6.307587304
    0.264607679    7.264592839    8.182979806    6.306104125
    0.271786311    7.262746253    8.180893756    6.304581047
    0.278964942    7.260851481    8.178753173    6.303018143
    0.286143573    7.258908618    8.176558158    6.301415485
    0.293322204    7.256917764    8.174308817    6.299773148
    0.300500835    7.254879020    8.172005256    6.298091211
    0.307679466    7.252792490    8.169647585    6.296369752
    0.314858097    7.250658280    8.167235914    6.294608852
    0.322036728    7.248476499    8.164770360    6.292808593
    0.329215359    7.246247256    8.162251037    6.290969059
    0.336393990    7.243970666    8.159678066    6.289090337
    0.343572621    7.241646842    8.157051568    6.287172513
    0.350751252    7.239275902    8.154371666    6.285215678
    0.357929883    7.236857966    8.151638487    6.283219923
    0.365108514    7.234393155    8.148852159    6.281185340
    0.372287145    7.231881594    8.146012813    6.279112023
    0.379465776    7.229323408    8.143120583    6.277000070
    0.386644407    7.226718725    8.140175604    6.274849578
    0.393823038    7.224067677    8.137178013    6.272660646
    0.401001669    7.221370394    8.134127952    6.270433375
    0.408180301    7.218627012    8.131025561    6.268167869
    0.415358932    7.215837667    8.127870986    6.265864231
    0.422537563    7.213002498    8.124664373    6.263522568
    0.429716194    7.210121646    8.121405872    6.261142986
    0.436894825    7.207195252    8.118095633    6.258725597
    0.444073456    7.204223462    8.114733811    6.256270509
    0.451252087    7.201206423    8.111320559    6.253777836
    0.458430718    7.198144283    8.107856037    6.251247690
    0.465609349    7.195037192    8.104340403    6.248680189
    0.472787980    7.191885304    8.100773820    6.246075447
    0.479966611    7.188688771    8.097156451    6.243433585
    0.487145242    7.185447751    8.093488463    6.240754721
    0.494323873    7.182162402    8.089770023    6.238038977
    0.501502504    7.178832883    8.086001302    6.235286476
    0.508681135    7.175459357    8.082182471    6.232497342
    0.515859766    7.172041986    8.078313704    6.229671701
    0.523038397    7.168580937    8.074395178    6.226809680
    0.530217028    7.165076376    8.070427070    6.223911406
    0.537395659    7.161528471    8.066409560    6.220977012
    0.544574290    7.157937395    8.062342830    6.218006627
    0.551752922    7.154303318    8.058227063    6.215000384
    0.558931553    7.150626415    8.054062445    6.211958417
    0.566110184    7.146906861    8.049849164    6.208880862
    0.573288815    7.143144834    8.045587407    6.205767855
    0.580467446    7.139340511    8.041277367    6.202619534
    0.587646077    7.135494074    8.036919236    6.199436038
    0.594824708    7.131605705    8.032513208    6.196217509
    0.602003339    7.127675586    8.028059479    6.192964087
    0.609181970    7.123703904    8.023558248    6.189675916
    0.616360601    7.119690844    8.019009714    6.186353139
    0.623539232    7.115636594    8.014414078    6.182995904
    0.630717863    7.111541343    8.009771543    6.179604355
    0.637896494    7.107405284    8.005082313    6.176178641
    0.645075125    7.103228607    8.000346596    6.172718911
    0.652253756    7.099011506    7.995564597    6.169225315
    0.659432387    7.094754177    7.990736528    6.165698004
    0.666611018    7.090456816    7.985862597    6.162137131
    0.673789649    7.086119620    7.980943019    6.158542849
    0.680968280    7.081742788    7.975978006    6.154915313
    0.688146912    7.077326520    7.970967774    6.151254679
    0.695325543    7.072871019    7.965912539    6.147561102
    0.702504174    7.068376486    7.960812520    6.143834741
    0.709682805    7.063843125    7.955667936    6.140075755
    0.716861436    7.059271142    7.950479009    6.136284304
    0.724040067    7.054660742    7.945245959    6.132460547
    0.731218698    7.050012133    7.939969012    6.128604647
    0.738397329    7.045325524    7.934648392    6.124716767
    0.745575960    7.040601123    7.929284324    6.120797070
    0.752754591    7.035839142    7.923877037    6.116845720
    0.759933222    7.031039792    7.918426759    6.112862884
    0.767111853    7.026203286    7.912933721    6.108848727
    0.774290484    7.021329837    7.907398152    6.104803416
    0.781469115    7.016419660    7.901820286    6.100727120
    0.788647746    7.011472971    7.896200356    6.096620008
    0.795826377    7.006489985    7.890538597    6.092482249
    0.803005008    7.001470920    7.884835244    6.088314014
    0.810183639    6.996415995    7.879090533    6.084115474
    0.817362270    6.991325429    7.873304703    6.079886801
    0.824540902    6.986199441    7.867477993    6.075628168
    0.831719533    6.981038252    7.861610641    6.071339748
    0.838898164    6.975842084    7.855702890    6.067021717
    0.846076795    6.970611159    7.849754981    6.062674248
    0.853255426    6.965345700    7.843767156    6.058297518
    0.860434057    6.960045931    7.837739659    6.053891703
    0.867612688    6.954712076    7.831672736    6.049456980
    0.874791319    6.949344361    7.825566630    6.044993526
    0.881969950    6.943943010    7.819421588    6.040501520
    0.889148581    6.938508251    7.813237858    6.035981141
    0.896327212    6.933040310    7.807015687    6.031432568
    0.903505843    6.927539415    7.800755324    6.026855982
    0.910684474    6.922005794    7.794457018    6.022251562
    0.917863105    6.916439676    7.788121020    6.017619490
    0.925041736    6.910841290    7.781747580    6.012959949
    0.932220367    6.905210866    7.775336950    6.008273119
    0.939398998    6.899548634    7.768889381    6.003559183
    0.946577629    6.893854824    7.762405128    5.998818326
    0.953756260    6.888129667    7.755884442    5.994050730
    0.960934891    6.882373395    7.749327579    5.989256579
    0.968113523    6.876586241    7.742734793    5.984436058
    0.975292154    6.870768435    7.736106339    5.979589352
    0.982470785    6.864920211    7.729442473    5.974716646
    0.989649416    6.859041801    7.722743450    5.969818125
    0.996828047    6.853133438    7.716009529    5.964893977
    1.004006678    6.847195357    7.709240965    5.959944386
    1.011185309    6.841227791    7.702438017    5.954969541
    1.018363940    6.835230974    7.695600942    5.949969627
    1.025542571    6.829205139    7.688729999    5.944944833
    1.032721202    6.823150522    7.681825447    5.939895345
    1.039899833    6.817067357    7.674887545    5.934821353
    1.047078464    6.810955879    7.667916553    5.929723043
    1.054257095    6.804816322    7.660912729    5.924600604
    1.061435726    6.798648922    7.653876335    5.919454225
    1.068614357    6.792453914    7.646807631    5.914284095
    1.075792988    6.786231533    7.639706877    5.909090403
    1.082971619    6.779982015    7.632574334    5.903873338
    1.090150250    6.773705594    7.625410263    5.898633088
    1.097328881    6.767402506    7.618214926    5.893369845
    1.104507513    6.761072986    7.610988584    5.888083797
    1.111686144    6.754717270    7.603731498    5.882775134
    1.118864775    6.748335593    7.596443931    5.877444046
    1.126043406    6.741928191    7.589126143    5.872090723
