# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    0.200000000    7.246356859    6.561348158    5.622702710
    0.207178631    7.244852701    6.559975880    5.621613659
    0.214357262    7.243296478    6.558556232    5.620487137
    0.221535893    7.241688288    6.557089316    5.619323237
    0.228714524    7.240028235    6.555575237    5.618122052
    0.235893155    7.238316422    6.554014105    5.616883682
    0.243071786    7.236552957    6.552406032    5.615608225
    0.250250417    7.234737953    6.550751131    5.614295785
    0.257429048    7.232871522    6.549049520    5.612946466
    0.264607679    7.230953781    6.547301320    5.611560374
    0.271786311    7.228984850    6.545506654    5.610137620
    0.278964942    7.226964851    6.543665646    5.608678315
    0.286143573    7.224893909    6.541778427    5.607182571
    0.293322204    7.222772153    6.539845126    5.605650504
    0.300500835    7.220599712    6.537865877    5.604082233
    0.307679466    7.218376721    6.535840817    5.602477875
    0.314858097    7.216103314    6.533770084    5.600837553
    0.322036728    7.213779631    6.531653819    5.599161389
    0.329215359    7.211405813    6.529492166    5.597449509
    0.336393990    7.208982003    6.527285270    5.595702039
    0.343572621    7.206508348    6.525033281    5.593919107
    0.350751252    7.203984996    6.522736347    5.592100843
    0.357929883    7.201412099    6.520394623    5.590247379
    0.365108514    7.198789809    6.518008262    5.588358847
    0.372287145    7.196118283    6.515577422    5.586435383
    0.379465776    7.193397679    6.513102262    5.584477121
    0.386644407    7.190628157    6.510582942    5.582484200
    0.393823038    7.187809881    6.508019627    5.580456758
    0.401001669    7.184943015    6.505412481    5.578394935
    0.408180301    7.182027727    6.502761671    5.576298873
    0.415358932    7.179064185    6.500067365    5.574168713
    0.422537563    7.176052562    6.497329736    5.572004600
    0.429716194    7.172993030    6.494548954    5.569806677
    0.436894825    7.169885767    6.491725195    5.567575092
    0.444073456    7.166730949    6.488858634    5.565309991
    0.451252087    7.163528756    6.485949448    5.563011522
    0.458430718    7.160279369    6.482997818    5.560679833
    0.465609349    7.156982974    6.480003924    5.558315076
    0.472787980    7.153639754    6.476967948    5.555917399
    0.479966611    7.150249897    6.473890074    5.553486957
    0.487145242    7.146813593    6.470770488    5.551023900
    0.494323873    7.143331032    6.467609376    5.548528382
    0.501502504    7.139802408    6.464406926    5.546000558
    0.508681135    7.136227914    6.461163328    5.543440582
    0.515859766    7.132607748    6.457878774    5.540848610
    0.523038397    7.128942106    6.454553455    5.538224798
    0.530217028    7.125231189    6.451187564    5.535569304
    0.537395659    7.121475198    6.447781297    5.532882285
    0.544574290    7.117674336    6.444334849    5.530163900
    0.551752922    7.113828806    6.440848417    5.527414307
    0.558931553    7.109938814    6.437322201    5.524633666
    0.566110184    7.106004569    6.433756398    5.521822138
    0.573288815    7.102026278    6.430151209    5.518979882
    0.580467446    7.098004153    6.426506836    5.516107060
    0.587646077    7.093938404    6.422823482    5.513203833
    0.594824708    7.089829245    6.419101349    5.510270365
    0.602003339    7.085676890    6.415340642    5.507306816
    0.609181970    7.081481555    6.411541567    5.504313351
    0.616360601    7.077243457    6.407704329    5.501290133
    0.623539232    7.072962813    6.403829137    5.498237325
    0.630717863    7.068639844    6.399916197    5.495155093
    0.637896494    7.064274771    6.395965719    5.492043600
    0.645075125    7.059867815    6.391977912    5.488903011
    0.652253756    7.055419199    6.387952988    5.485733492
    0.659432387    7.050929147    6.383891156    5.482535209
    0.666611018    7.046397885    6.379792628    5.479308327
    0.673789649    7.041825639    6.375657619    5.476053012
    0.680968280    7.037212637    6.371486340    5.472769432
