# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.200000000    5.796256983    8.137159713   10.021794383
    0.207178631    5.797189572    8.138624408   10.023450454
    0.214357262    5.798155491    8.140141445   10.025165590
    0.221535893    5.799154786    8.141710896   10.026939862
    0.228714524    5.800187505    8.143332837   10.028773342
    0.235893155    5.801253699    8.145007346   10.030666105
    0.243071786    5.802353420    8.146734504   10.032618230
    0.250250417    5.803486720    8.148514394   10.034629796
    0.257429048    5.804653655    8.150347102   10.036700887
    0.264607679    5.805854282    8.152232717   10.038831586
    0.271786311    5.807088659    8.154171329   10.041021983
    0.278964942    5.808356846    8.156163033   10.043272167
    0.286143573    5.809658905    8.158207925   10.045582231
    0.293322204    5.810994901    8.160306104   10.047952271
    0.300500835    5.812364897    8.162457673   10.050382384
    0.307679466    5.813768962    8.164662735   10.052872670
    0.314858097    5.815207164    8.166921398   10.055423234
    0.322036728    5.816679574    8.169233772   10.058034180
    0.329215359    5.818186264    8.171599970   10.060705617
    0.336393990    5.819727309    8.174020108   10.063437656
    0.343572621    5.821302784    8.176494303   10.066230410
    0.350751252    5.822912767    8.179022678   10.069083995
    0.357929883    5.824557337    8.181605355   10.071998531
    0.365108514    5.826236577    8.184242462   10.074974138
    0.372287145    5.827950569    8.186934128   10.078010941
    0.379465776    5.829699399    8.189680486   10.081109066
    0.386644407    5.831483153    8.192481671   10.084268644
    0.393823038    5.833301920    8.195337821   10.087489806
    0.401001669    5.835155792    8.198249079   10.090772687
    0.408180301    5.837044859    8.201215586   10.094117426
    0.415358932    5.838969218    8.204237492   10.097524162
    0.422537563    5.840928965    8.207314945   10.100993039
    0.429716194    5.842924197    8.210448100   10.104524204
    0.436894825    5.844955016    8.213637111   10.108117804
    0.444073456    5.847021523    8.216882139   10.111773992
    0.451252087    5.849123823    8.220183345   10.115492923
    0.458430718    5.851262022    8.223540894   10.119274754
    0.465609349    5.853436229    8.226954956   10.123119644
    0.472787980    5.855646553    8.230425701   10.127027758
    0.479966611    5.857893108    8.233953304   10.130999262
    0.487145242    5.860176007    8.237537943   10.135034325
    0.494323873    5.862495367    8.241179798   10.139133118
    0.501502504    5.864851307    8.244879056   10.143295818
    0.508681135    5.867243947    8.248635902   10.147522601
    0.515859766    5.869673411    8.252450527   10.151813649
    0.523038397    5.872139823    8.256323126   10.156169146
    0.530217028    5.874643311    8.260253897   10.160589280
    0.537395659    5.877184003    8.264243039   10.165074240
    0.544574290    5.879762032    8.268290758   10.169624220
    0.551752922    5.882377531    8.272397260   10.174239416
    0.558931553    5.885030636    8.276562757   10.178920028
    0.566110184    5.887721486    8.280787464   10.183666259
    0.573288815    5.890450221    8.285071598   10.188478315
    0.580467446    5.893216985    8.289415382   10.193356405
    0.587646077    5.896021921    8.293819040   10.198300741
    0.594824708    5.898865179    8.298282801   10.203311539
    0.602003339    5.901746907    8.302806897   10.208389018
    0.609181970    5.904667259    8.307391566   10.213533401
    0.616360601    5.907626389    8.312037046   10.218744913
    0.623539232    5.910624455    8.316743581   10.224023783
