# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    0.200000000    2.685252947    5.829594266    5.166533911
    0.207178631    2.684835527    5.828677001    5.165489860
    0.214357262    2.684403643    5.827727807    5.164409670
    0.221535893    2.683957319    5.826746726    5.163293410
    0.228714524    2.683496582    5.825733804    5.162141152
    0.235893155    2.683021460    5.824689085    5.160952969
    0.243071786    2.682531982    5.823612615    5.159728937
    0.250250417    2.682028177    5.822504444    5.158469134
    0.257429048    2.681510074    5.821364620    5.157173641
    0.264607679    2.680977705    5.820193194    5.155842539
    0.271786311    2.680431102    5.818990219    5.154475912
    0.278964942    2.679870297    5.817755748    5.153073848
    0.286143573    2.679295323    5.816489835    5.151636434
    0.293322204    2.678706215    5.815192538    5.150163761
    0.300500835    2.678103007    5.813863912    5.148655922
    0.307679466    2.677485734    5.812504018    5.147113011
    0.314858097    2.676854434    5.811112915    5.145535124
    0.322036728    2.676209144    5.809690664    5.143922362
    0.329215359    2.675549900    5.808237328    5.142274823
    0.336393990    2.674876743    5.806752971    5.140592610
    0.343572621    2.674189711    5.805237658    5.138875828
    0.350751252    2.673488844    5.803691455    5.137124584
    0.357929883    2.672774183    5.802114430    5.135338984
    0.365108514    2.672045771    5.800506651    5.133519140
    0.372287145    2.671303648    5.798868189    5.131665163
    0.379465776    2.670547859    5.797199114    5.129777166
    0.386644407    2.669778446    5.795499500    5.127855266
    0.393823038    2.668995454    5.793769419    5.125899580
    0.401001669    2.668198929    5.792008947    5.123910226
    0.408180301    2.667388915    5.790218159    5.121887326
    0.415358932    2.666565459    5.788397132    5.119831002
    0.422537563    2.665728608    5.786545946    5.117741377
    0.429716194    2.664878411    5.784664678    5.115618578
    0.436894825    2.664014914    5.782753410    5.113462733
    0.444073456    2.663138168    5.780812223    5.111273970
    0.451252087    2.662248221    5.778841200    5.109052420
    0.458430718    2.661345124    5.776840425    5.106798215
    0.465609349    2.660428928    5.774809982    5.104511490
    0.472787980    2.659499684    5.772749958    5.102192378
    0.479966611    2.658557444    5.770660439    5.099841018
    0.487145242    2.657602261    5.768541514    5.097457548
    0.494323873    2.656634187    5.766393271    5.095042107
    0.501502504    2.655653277    5.764215801    5.092594837
    0.508681135    2.654659585    5.762009195    5.090115879
    0.515859766    2.653653166    5.759773545    5.087605379
    0.523038397    2.652634074    5.757508944    5.085063482
    0.530217028    2.651602367    5.755215486    5.082490334
    0.537395659    2.650558100    5.752893266    5.079886083
    0.544574290    2.649501331    5.750542381    5.077250879
    0.551752922    2.648432116    5.748162927    5.074584872
    0.558931553    2.647350514    5.745755002    5.071888214
    0.566110184    2.646256584    5.743318705    5.069161059
    0.573288815    2.645150384    5.740854137    5.066403559
    0.580467446    2.644031974    5.738361396    5.063615872
    0.587646077    2.642901413    5.735840585    5.060798152
    0.594824708    2.641758763    5.733291807    5.057950559
    0.602003339    2.640604083    5.730715165    5.055073251
    0.609181970    2.639437435    5.728110762    5.052166388
    0.616360601    2.638258881    5.725478705    5.049230130
    0.623539232    2.637068483    5.722819097    5.046264640
    0.630717863    2.635866304    5.720132048    5.043270080
    0.637896494    2.634652405    5.717417663    5.040246615
    0.645075125    2.633426852    5.714676051    5.037194410
    0.652253756    2.632189707    5.711907320    5.034113630
    0.659432387    2.630941034    5.709111582    5.031004442
    0.666611018    2.629680898    5.706288946    5.027867013
    0.673789649    2.628409365    5.703439524    5.024701513
    0.680968280    2.627126498    5.700563428    5.021508111
    0.688146912    2.625832364    5.697660770    5.018286976
    0.695325543    2.624527029    5.694731665    5.015038280
    0.702504174    2.623210558    5.691776225    5.011762194
    0.709682805    2.621883019    5.688794567    5.008458892
    0.716861436    2.620544477    5.685786806    5.005128546
    0.724040067    2.619195002    5.682753058    5.001771329
    0.731218698    2.617834659    5.679693439    4.998387418
    0.738397329    2.616463516    5.676608069    4.994976987
    0.745575960    2.615081642    5.673497064    4.991540211
    0.752754591    2.613689106    5.670360544    4.988077269
    0.759933222    2.612285975    5.667198628    4.984588335
    0.767111853    2.610872318    5.664011436    4.981073589
    0.774290484    2.609448205    5.660799088    4.977533209
    0.781469115    2.608013704    5.657561707    4.973967373
    0.788647746    2.606568886    5.654299414    4.970376260
    0.795826377    2.605113821    5.651012331    4.966760051
    0.803005008    2.603648577    5.647700581    4.963118926
    0.810183639    2.602173226    5.644364287    4.959453065
    0.817362270    2.600687838    5.641003574    4.955762649
    0.824540902    2.599192483    5.637618566    4.952047861
    0.831719533    2.597687233    5.634209388    4.948308881
    0.838898164    2.596172158    5.630776165    4.944545892
    0.846076795    2.594647330    5.627319024    4.940759077
    0.853255426    2.593112819    5.623838091    4.936948618
    0.860434057    2.591568697    5.620333493    4.933114699
    0.867612688    2.590015037    5.616805357    4.929257504
    0.874791319    2.588451909    5.613253810    4.925377215
    0.881969950    2.586879386    5.609678982    4.921474018
    0.889148581    2.585297539    5.606081001    4.917548096
    0.896327212    2.583706441    5.602459996    4.913599633
    0.903505843    2.582106164    5.598816095    4.909628815
    0.910684474    2.580496781    5.595149430    4.905635826
    0.917863105    2.578878363    5.591460131    4.901620851
    0.925041736    2.577250983    5.587748327    4.897584076
    0.932220367    2.575614715    5.584014150    4.893525684
    0.939398998    2.573969631    5.580257731    4.889445862
    0.946577629    2.572315802    5.576479202    4.885344795
    0.953756260    2.570653304    5.572678694    4.881222668
    0.960934891    2.568982207    5.568856341    4.877079667
    0.968113523    2.567302586    5.565012274    4.872915976
    0.975292154    2.565614513    5.561146626    4.868731783
    0.982470785    2.563918061    5.557259531    4.864527272
    0.989649416    2.562213303    5.553351121    4.860302628
    0.996828047    2.560500313    5.549421531    4.856058037
    1.004006678    2.558779163    5.545470895    4.851793684
    1.011185309    2.557049927    5.541499346    4.847509754
    1.018363940    2.555312678    5.537507019    4.843206433
    1.025542571    2.553567488    5.533494049    4.838883906
    1.032721202    2.551814431    5.529460571    4.834542357
    1.039899833    2.550053580    5.525406719    4.830181972
    1.047078464    2.548285008    5.521332629    4.825802934
    1.054257095    2.546508788    5.517238436    4.821405429
    1.061435726    2.544724993    5.513124276    4.816989640
    1.068614357    2.542933696    5.508990286    4.812555752
    1.075792988    2.541134970    5.504836599    4.808103949
    1.082971619    2.539328888    5.500663354    4.803634414
    1.090150250    2.537515522    5.496470686    4.799147330
    1.097328881    2.535694946    5.492258731    4.794642881
    1.104507513    2.533867231    5.488027626    4.790121249
    1.111686144    2.532032452    5.483777507    4.785582617
    1.118864775    2.530190679    5.479508512    4.781027168
    1.126043406    2.528341986    5.475220778    4.776455083
    1.133222037    2.526486445    5.470914440    4.771866543
    1.140400668    2.524624128    5.466589636    4.767261731
    1.147579299    2.522755107    5.462246504    4.762640827
    1.154757930    2.520879455    5.457885179    4.758004011
    1.161936561    2.518997243    5.453505801    4.753351464
    1.169115192    2.517108544    5.449108504    4.748683366
    1.176293823    2.515213428    5.444693428    4.743999896
    1.183472454    2.513311968    5.440260709    4.739301232
    1.190651085    2.511404234    5.435810485    4.734587555
    1.197829716    2.509490299    5.431342892    4.729859041
    1.205008347    2.507570234    5.426858069    4.725115869
    1.212186978    2.505644108    5.422356152    4.720358215
    1.219365609    2.503711994    5.417837279    4.715586257
    1.226544240    2.501773963    5.413301587    4.710800171
    1.233722871    2.499830083    5.408749214    4.706000132
    1.240901503    2.497880427    5.404180296    4.701186316
    1.248080134    2.495925065    5.399594971    4.696358898
    1.255258765    2.493964065    5.394993377    4.691518052
    1.262437396    2.491997500    5.390375649    4.686663951
    1.269616027    2.490025437    5.385741925    4.681796770
    1.276794658    2.488047946    5.381092342    4.676916680
    1.283973289    2.486065098    5.376427037    4.672023854
