# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    0.200000000    4.261715456    6.566455136    5.249067602
    0.207178631    4.260905472    6.565191046    5.248059847
    0.214357262    4.260067522    6.563883121    5.247017142
    0.221535893    4.259201666    6.562531438    5.245939546
    0.228714524    4.258307967    6.561136074    5.244827121
    0.235893155    4.257386488    6.559697108    5.243679930
    0.243071786    4.256437295    6.558214623    5.242498039
    0.250250417    4.255460454    6.556688704    5.241281515
    0.257429048    4.254456035    6.555119436    5.240030426
    0.264607679    4.253424109    6.553506908    5.238744843
    0.271786311    4.252364747    6.551851212    5.237424838
    0.278964942    4.251278023    6.550152441    5.236070486
    0.286143573    4.250164012    6.548410689    5.234681862
    0.293322204    4.249022793    6.546626055    5.233259044
    0.300500835    4.247854442    6.544798638    5.231802112
    0.307679466    4.246659041    6.542928538    5.230311146
    0.314858097    4.245436671    6.541015861    5.228786229
    0.322036728    4.244187414    6.539060711    5.227227445
    0.329215359    4.242911356    6.537063196    5.225634880
    0.336393990    4.241608582    6.535023426    5.224008622
    0.343572621    4.240279180    6.532941511    5.222348760
    0.350751252    4.238923238    6.530817566    5.220655385
    0.357929883    4.237540846    6.528651706    5.218928590
    0.365108514    4.236132096    6.526444047    5.217168467
    0.372287145    4.234697080    6.524194710    5.215375113
    0.379465776    4.233235893    6.521903814    5.213548624
    0.386644407    4.231748629    6.519571483    5.211689099
    0.393823038    4.230235385    6.517197840    5.209796638
    0.401001669    4.228696259    6.514783013    5.207871342
    0.408180301    4.227131350    6.512327129    5.205913314
    0.415358932    4.225540758    6.509830317    5.203922659
    0.422537563    4.223924583    6.507292709    5.201899482
    0.429716194    4.222282928    6.504714438    5.199843890
    0.436894825    4.220615897    6.502095639    5.197755992
    0.444073456    4.218923594    6.499436448    5.195635897
    0.451252087    4.217206125    6.496737002    5.193483717
    0.458430718    4.215463596    6.493997441    5.191299565
    0.465609349    4.213696115    6.491217906    5.189083553
    0.472787980    4.211903791    6.488398540    5.186835798
    0.479966611    4.210086733    6.485539486    5.184556415
    0.487145242    4.208245051    6.482640891    5.182245522
    0.494323873    4.206378857    6.479702900    5.179903239
    0.501502504    4.204488264    6.476725663    5.177529685
    0.508681135    4.202573385    6.473709329    5.175124982
    0.515859766    4.200634333    6.470654049    5.172689252
    0.523038397    4.198671225    6.467559976    5.170222619
    0.530217028    4.196684176    6.464427265    5.167725207
    0.537395659    4.194673302    6.461256069    5.165197144
    0.544574290    4.192638721    6.458046547    5.162638555
    0.551752922    4.190580552    6.454798856    5.160049570
    0.558931553    4.188498913    6.451513155    5.157430318
    0.566110184    4.186393925    6.448189604    5.154780928
    0.573288815    4.184265707    6.444828366    5.152101533
    0.580467446    4.182114381    6.441429602    5.149392266
    0.587646077    4.179940069    6.437993479    5.146653259
    0.594824708    4.177742893    6.434520160    5.143884647
    0.602003339    4.175522978    6.431009812    5.141086566
    0.609181970    4.173280446    6.427462602    5.138259153
    0.616360601    4.171015422    6.423878701    5.135402545
    0.623539232    4.168728032    6.420258276    5.132516880
    0.630717863    4.166418401    6.416601500    5.129602299
    0.637896494    4.164086656    6.412908545    5.126658940
    0.645075125    4.161732923    6.409179583    5.123686946
    0.652253756    4.159357330    6.405414788    5.120686459
    0.659432387    4.156960005    6.401614335    5.117657622
    0.666611018    4.154541076    6.397778402    5.114600578
    0.673789649    4.152100673    6.393907164    5.111515472
    0.680968280    4.149638925    6.390000799    5.108402450
    0.688146912    4.147155962    6.386059488    5.105261658
    0.695325543    4.144651914    6.382083409    5.102093244
    0.702504174    4.142126912    6.378072743    5.098897355
    0.709682805    4.139581088    6.374027672    5.095674139
    0.716861436    4.137014574    6.369948379    5.092423747
    0.724040067    4.134427501    6.365835047    5.089146328
    0.731218698    4.131820002    6.361687860    5.085842033
    0.738397329    4.129192210    6.357507003    5.082511014
    0.745575960    4.126544258    6.353292663    5.079153423
    0.752754591    4.123876279    6.349045025    5.075769414
    0.759933222    4.121188409    6.344764276    5.072359138
    0.767111853    4.118480780    6.340450607    5.068922752
    0.774290484    4.115753528    6.336104204    5.065460409
    0.781469115    4.113006787    6.331725257    5.061972265
    0.788647746    4.110240693    6.327313958    5.058458476
    0.795826377    4.107455381    6.322870496    5.054919199
    0.803005008    4.104650986    6.318395064    5.051354591
    0.810183639    4.101827645    6.313887853    5.047764809
    0.817362270    4.098985493    6.309349057    5.044150013
    0.824540902    4.096124667    6.304778868    5.040510360
    0.831719533    4.093245304    6.300177482    5.036846010
    0.838898164    4.090347540    6.295545092    5.033157123
    0.846076795    4.087431512    6.290881894    5.029443859
    0.853255426    4.084497357    6.286188084    5.025706378
    0.860434057    4.081545213    6.281463858    5.021944843
    0.867612688    4.078575216    6.276709412    5.018159414
    0.874791319    4.075587505    6.271924945    5.014350254
    0.881969950    4.072582217    6.267110653    5.010517525
    0.889148581    4.069559490    6.262266735    5.006661390
    0.896327212    4.066519461    6.257393390    5.002782012
    0.903505843    4.063462268    6.252490816    4.998879555
    0.910684474    4.060388050    6.247559214    4.994954182
    0.917863105    4.057296945    6.242598783    4.991006058
    0.925041736    4.054189090    6.237609723    4.987035347
    0.932220367    4.051064623    6.232592236    4.983042214
    0.939398998    4.047923684    6.227546521    4.979026825
    0.946577629    4.044766410    6.222472781    4.974989345
    0.953756260    4.041592939    6.217371217    4.970929939
    0.960934891    4.038403409    6.212242031    4.966848773
    0.968113523    4.035197959    6.207085426    4.962746014
    0.975292154    4.031976727    6.201901603    4.958621828
    0.982470785    4.028739850    6.196690766    4.954476381
    0.989649416    4.025487468    6.191453118    4.950309841
    0.996828047    4.022219717    6.186188861    4.946122374
    1.004006678    4.018936737    6.180898200    4.941914148
    1.011185309    4.015638664    6.175581338    4.937685329
    1.018363940    4.012325636    6.170238479    4.933436086
    1.025542571    4.008997792    6.164869827    4.929166586
    1.032721202    4.005655268    6.159475585    4.924876996
    1.039899833    4.002298203    6.154055959    4.920567484
    1.047078464    3.998926733    6.148611153    4.916238219
    1.054257095    3.995540996    6.143141371    4.911889368
    1.061435726    3.992141129    6.137646818    4.907521099
    1.068614357    3.988727269    6.132127698    4.903133580
    1.075792988    3.985299552    6.126584217    4.898726980
    1.082971619    3.981858115    6.121016579    4.894301466
    1.090150250    3.978403094    6.115424988    4.889857207
    1.097328881    3.974934626    6.109809651    4.885394371
    1.104507513    3.971452846    6.104170771    4.880913126
    1.111686144    3.967957891    6.098508554    4.876413640
    1.118864775    3.964449896    6.092823204    4.871896081
    1.126043406    3.960928996    6.087114926    4.867360617
    1.133222037    3.957395326    6.081383925    4.862807416
    1.140400668    3.953849022    6.075630406    4.858236647
    1.147579299    3.950290217    6.069854573    4.853648477
    1.154757930    3.946719047    6.064056631    4.849043073
    1.161936561    3.943135646    6.058236784    4.844420604
    1.169115192    3.939540146    6.052395236    4.839781236
    1.176293823    3.935932682    6.046532193    4.835125138
    1.183472454    3.932313388    6.040647857    4.830452476
    1.190651085    3.928682395    6.034742433    4.825763418
    1.197829716    3.925039837    6.028816124    4.821058130
    1.205008347    3.921385847    6.022869134    4.816336780
    1.212186978    3.917720555    6.016901666    4.811599533
    1.219365609    3.914044094    6.010913924    4.806846557
    1.226544240    3.910356595    6.004906110    4.802078017
    1.233722871    3.906658190    5.998878428    4.797294080
    1.240901503    3.902949009    5.992831078    4.792494911
    1.248080134    3.899229182    5.986764265    4.787680675
    1.255258765    3.895498839    5.980678189    4.782851539
    1.262437396    3.891758110    5.974573053    4.778007666
    1.269616027    3.888007125    5.968449058    4.773149223
    1.276794658    3.884246011    5.962306405    4.768276372
    1.283973289    3.880474899    5.956145294    4.763389279
    1.291151920    3.876693915    5.949965926    4.758488107
    1.298330551    3.872903187    5.943768502    4.753573020
    1.305509182    3.869102843    5.937553220    4.748644181
    1.312687813    3.865293010    5.931320281    4.743701754
    1.319866444    3.861473814    5.925069884    4.738745900
    1.327045075    3.857645381    5.918802227    4.733776782
    1.334223706    3.853807837    5.912517508    4.728794562
    1.341402337    3.849961308    5.906215926    4.723799401
    1.348580968    3.846105917    5.899897678    4.718791461
    1.355759599    3.842241789    5.893562960    4.713770903
    1.362938230    3.838369049    5.887211970    4.708737887
    1.370116861    3.834487819    5.880844904    4.703692573
    1.377295492    3.830598223    5.874461958    4.698635120
    1.384474124    3.826700383    5.868063326    4.693565689
    1.391652755    3.822794421    5.861649204    4.688484437
    1.398831386    3.818880459    5.855219786    4.683391524
    1.406010017    3.814958618    5.848775267    4.678287106
    1.413188648    3.811029018    5.842315838    4.673171343
    1.420367279    3.807091781    5.835841693    4.668044390
    1.427545910    3.803147024    5.829353025    4.662906404
    1.434724541    3.799194869    5.822850026    4.657757542
    1.441903172    3.795235433    5.816332886    4.652597959
    1.449081803    3.791268834    5.809801796    4.647427811
    1.456260434    3.787295191    5.803256947    4.642247252
    1.463439065    3.783314620    5.796698528    4.637056436
    1.470617696    3.779327238    5.790126728    4.631855517
    1.477796327    3.775333161    5.783541737    4.626644649
    1.484974958    3.771332506    5.776943741    4.621423983
    1.492153589    3.767325386    5.770332928    4.616193673
    1.499332220    3.763311917    5.763709485    4.610953870
    1.506510851    3.759292213    5.757073598    4.605704725
    1.513689482    3.755266388    5.750425452    4.600446388
    1.520868114    3.751234553    5.743765233    4.595179010
    1.528046745    3.747196823    5.737093125    4.589902741
    1.535225376    3.743153308    5.730409311    4.584617728
    1.542404007    3.739104120    5.723713974    4.579324121
    1.549582638    3.735049371    5.717007298    4.574022068
    1.556761269    3.730989169    5.710289462    4.568711715
    1.563939900    3.726923626    5.703560649    4.563393209
    1.571118531    3.722852850    5.696821039    4.558066697
    1.578297162    3.718776950    5.690070811    4.552732323
    1.585475793    3.714696034    5.683310145    4.547390233
    1.592654424    3.710610210    5.676539218    4.542040572
    1.599833055    3.706519584    5.669758209    4.536683482
    1.607011686    3.702424263    5.662967295    4.531319107
    1.614190317    3.698324353    5.656166651    4.525947589
    1.621368948    3.694219959    5.649356453    4.520569071
    1.628547579    3.690111186    5.642536877    4.515183693
    1.635726210    3.685998137    5.635708095    4.509791596
    1.642904841    3.681880917    5.628870282    4.504392920
    1.650083472    3.677759629    5.622023609    4.498987804
    1.657262104    3.673634375    5.615168250    4.493576388
    1.664440735    3.669505256    5.608304375    4.488158809
    1.671619366    3.665372374    5.601432154    4.482735204
    1.678797997    3.661235830    5.594551757    4.477305711
    1.685976628    3.657095724    5.587663353    4.471870465
    1.693155259    3.652952155    5.580767110    4.466429602
