# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.200000000    8.099438410   11.617926137   13.283801848
    0.207178631    8.100981542   11.620430562   13.286742580
    0.214357262    8.102580094   11.623024982   13.289789361
    0.221535893    8.104234176   11.625709579   13.292942446
    0.228714524    8.105943898   11.628484537   13.296202100
    0.235893155    8.107709377   11.631350050   13.299568599
    0.243071786    8.109530733   11.634306319   13.303042229
    0.250250417    8.111408090   11.637353549   13.306623287
    0.257429048    8.113341579   11.640491956   13.310312082
    0.264607679    8.115331330   11.643721760   13.314108935
    0.271786311    8.117377484   11.647043190   13.318014176
    0.278964942    8.119480182   11.650456483   13.322028150
    0.286143573    8.121639571   11.653961882   13.326151214
    0.293322204    8.123855804   11.657559638   13.330383737
    0.300500835    8.126129036   11.661250010   13.334726100
    0.307679466    8.128459430   11.665033266   13.339178699
    0.314858097    8.130847152   11.668909679   13.343741944
    0.322036728    8.133292374   11.672879533   13.348416257
    0.329215359    8.135795272   11.676943120   13.353202076
    0.336393990    8.138356030   11.681100738   13.358099855
    0.343572621    8.140974834   11.685352697   13.363110061
    0.350751252    8.143651879   11.689699313   13.368233180
    0.357929883    8.146387362   11.694140913   13.373469711
    0.365108514    8.149181488   11.698677831   13.378820174
    0.372287145    8.152034470   11.703310412   13.384285103
    0.379465776    8.154946522   11.708039011   13.389865054
    0.386644407    8.157917868   11.712863990   13.395560598
    0.393823038    8.160948738   11.717785723   13.401372330
    0.401001669    8.164039367   11.722804595   13.407300863
    0.408180301    8.167190000   11.727921001   13.413346831
    0.415358932    8.170400884   11.733135344   13.419510893
    0.422537563    8.173672279   11.738448042   13.425793728
    0.429716194    8.177004447   11.743859522   13.432196042
    0.436894825    8.180397662   11.749370224   13.438718566
    0.444073456    8.183852203   11.754980599   13.445362056
    0.451252087    8.187368359   11.760691110   13.452127297
    0.458430718    8.190946426   11.766502235   13.459015104
    0.465609349    8.194586710   11.772414464   13.466026322
    0.472787980    8.198289525   11.778428299   13.473161829
    0.479966611    8.202055195   11.784544258   13.480422535
    0.487145242    8.205884055   11.790762874   13.487809389
    0.494323873    8.209776447   11.797084695   13.495323375
    0.501502504    8.213732726   11.803510284   13.502965520
    0.508681135    8.217753258   11.810040220   13.510736892
    0.515859766    8.221838420   11.816675101   13.518638604
    0.523038397    8.225988601   11.823415541   13.526671816
    0.530217028    8.230204202   11.830262174   13.534837741
    0.537395659    8.234485638   11.837215653   13.543137645
    0.544574290    8.238833338   11.844276652   13.551572852
    0.551752922    8.243247744   11.851445864   13.560144748
    0.558931553    8.247729314   11.858724008   13.568854784
    0.566110184    8.252278523   11.866111824   13.577704483
    0.573288815    8.256895862   11.873610079   13.586695444
    0.580467446    8.261581839   11.881219565   13.595829347
    0.587646077    8.266336983   11.888941102   13.605107960
    0.594824708    8.271161840   11.896775539   13.614533147
    0.602003339    8.276056979   11.904723759   13.624106875
    0.609181970    8.281022991   11.912786677   13.633831221
    0.616360601    8.286060491   11.920965241   13.643708385
    0.623539232    8.291170120   11.929260441   13.653740695
    0.630717863    8.296352545   11.937673307   13.663930626
    0.637896494    8.301608463   11.946204911   13.674280809
    0.645075125    8.306938601   11.954856374   13.684794044
    0.652253756    8.312343720   11.963628868   13.695473321
    0.659432387    8.317824617   11.972523619   13.706321838
    0.666611018    8.323382129   11.981541914   13.717343019
    0.673789649    8.329017132   11.990685104   13.728540543
    0.680968280    8.334730551   11.999954613   13.739918365
    0.688146912    8.340523358   12.009351941   13.751480754
    0.695325543    8.346396580   12.018878674   13.763232325
    0.702504174    8.352351300   12.028536494   13.775178080
    0.709682805    8.358388669   12.038327184   13.787323456
