# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    0.200000000    3.806108164    8.693492431    8.203185841
    0.207178631    3.805513678    8.691610352    8.201391995
    0.214357262    3.804898583    8.689663051    8.199535992
    0.221535893    3.804262914    8.687650646    8.197617946
    0.228714524    3.803606710    8.685573255    8.195637971
    0.235893155    3.802930007    8.683431005    8.193596187
    0.243071786    3.802232845    8.681224022    8.191492718
    0.250250417    3.801515265    8.678952439    8.189327689
    0.257429048    3.800777308    8.676616389    8.187101230
    0.264607679    3.800019016    8.674216012    8.184813475
    0.271786311    3.799240434    8.671751450    8.182464561
    0.278964942    3.798441604    8.669222849    8.180054626
    0.286143573    3.797622574    8.666630357    8.177583815
    0.293322204    3.796783390    8.663974127    8.175052275
    0.300500835    3.795924099    8.661254314    8.172460155
    0.307679466    3.795044750    8.658471079    8.169807609
    0.314858097    3.794145392    8.655624583    8.167094794
    0.322036728    3.793226077    8.652714993    8.164321868
    0.329215359    3.792286855    8.649742477    8.161488995
    0.336393990    3.791327779    8.646707208    8.158596341
    0.343572621    3.790348903    8.643609362    8.155644075
    0.350751252    3.789350280    8.640449117    8.152632369
    0.357929883    3.788331965    8.637226655    8.149561399
    0.365108514    3.787294016    8.633942161    8.146431343
    0.372287145    3.786236489    8.630595823    8.143242382
    0.379465776    3.785159441    8.627187833    8.139994700
    0.386644407    3.784062932    8.623718383    8.136688485
    0.393823038    3.782947021    8.620187672    8.133323926
    0.401001669    3.781811768    8.616595899    8.129901217
    0.408180301    3.780657234    8.612943266    8.126420552
    0.415358932    3.779483482    8.609229980    8.122882131
    0.422537563    3.778290575    8.605456250    8.119286155
    0.429716194    3.777078575    8.601622285    8.115632828
    0.436894825    3.775847547    8.597728301    8.111922356
    0.444073456    3.774597556    8.593774514    8.108154948
    0.451252087    3.773328668    8.589761143    8.104330817
    0.458430718    3.772040950    8.585688411    8.100450177
    0.465609349    3.770734469    8.581556542    8.096513246
    0.472787980    3.769409293    8.577365763    8.092520241
    0.479966611    3.768065490    8.573116304    8.088471387
    0.487145242    3.766703130    8.568808397    8.084366906
    0.494323873    3.765322283    8.564442277    8.080207026
    0.501502504    3.763923019    8.560018181    8.075991977
    0.508681135    3.762505411    8.555536349    8.071721989
    0.515859766    3.761069530    8.550997022    8.067397297
    0.523038397    3.759615448    8.546400444    8.063018137
    0.530217028    3.758143238    8.541746862    8.058584747
    0.537395659    3.756652976    8.537036524    8.054097368
    0.544574290    3.755144734    8.532269682    8.049556243
    0.551752922    3.753618588    8.527446589    8.044961616
    0.558931553    3.752074614    8.522567499    8.040313734
    0.566110184    3.750512888    8.517632669    8.035612847
    0.573288815    3.748933485    8.512642360    8.030859206
    0.580467446    3.747336484    8.507596833    8.026053063
    0.587646077    3.745721963    8.502496350    8.021194674
    0.594824708    3.744089998    8.497341178    8.016284296
    0.602003339    3.742440670    8.492131583    8.011322187
    0.609181970    3.740774057    8.486867834    8.006308608
    0.616360601    3.739090239    8.481550203    8.001243822
    0.623539232    3.737389296    8.476178962    7.996128093
    0.630717863    3.735671308    8.470754386    7.990961687
    0.637896494    3.733936358    8.465276752    7.985744872
    0.645075125    3.732184525    8.459746336    7.980477917
    0.652253756    3.730415893    8.454163419    7.975161093
    0.659432387    3.728630544    8.448528283    7.969794673
    0.666611018    3.726828560    8.442841209    7.964378931
    0.673789649    3.725010024    8.437102483    7.958914144
    0.680968280    3.723175020    8.431312391    7.953400587
    0.688146912    3.721323632    8.425471220    7.947838541
    0.695325543    3.719455945    8.419579259    7.942228286
    0.702504174    3.717572042    8.413636799    7.936570102
    0.709682805    3.715672009    8.407644131    7.930864273
    0.716861436    3.713755932    8.401601550    7.925111083
    0.724040067    3.711823895    8.395509348    7.919310819
    0.731218698    3.709875985    8.389367823    7.913463766
    0.738397329    3.707912288    8.383177271    7.907570214
    0.745575960    3.705932891    8.376937991    7.901630451
    0.752754591    3.703937881    8.370650282    7.895644768
    0.759933222    3.701927345    8.364314445    7.889613457
    0.767111853    3.699901370    8.357930781    7.883536810
    0.774290484    3.697860044    8.351499595    7.877415121
    0.781469115    3.695803455    8.345021190    7.871248686
