# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.200000000   13.878787380   13.202647961    4.158475363
    0.207178631   13.881579061   13.205512002    4.158961450
    0.214357262   13.884470521   13.208478608    4.159464853
    0.221535893   13.887461902   13.211547946    4.159985590
    0.228714524   13.890553350   13.214720185    4.160523682
    0.235893155   13.893745015   13.217995504    4.161079147
    0.243071786   13.897037054   13.221374087    4.161652005
    0.250250417   13.900429626   13.224856121    4.162242279
    0.257429048   13.903922899   13.228441803    4.162849989
    0.264607679   13.907517042   13.232131334    4.163475158
    0.271786311   13.911212233   13.235924922    4.164117810
    0.278964942   13.915008651   13.239822780    4.164777967
    0.286143573   13.918906485   13.243825127    4.165455654
    0.293322204   13.922905925   13.247932191    4.166150897
    0.300500835   13.927007167   13.252144202    4.166863720
    0.307679466   13.931210414   13.256461399    4.167594150
    0.314858097   13.935515874   13.260884027    4.168342215
    0.322036728   13.939923758   13.265412336    4.169107942
    0.329215359   13.944434284   13.270046584    4.169891360
    0.336393990   13.949047676   13.274787036    4.170692497
    0.343572621   13.953764162   13.279633960    4.171511383
    0.350751252   13.958583976   13.284587633    4.172348049
    0.357929883   13.963507357   13.289648340    4.173202526
    0.365108514   13.968534550   13.294816369    4.174074846
    0.372287145   13.973665805   13.300092017    4.174965042
    0.379465776   13.978901378   13.305475587    4.175873146
    0.386644407   13.984241530   13.310967389    4.176799193
    0.393823038   13.989686529   13.316567740    4.177743217
    0.401001669   13.995236646   13.322276962    4.178705254
    0.408180301   14.000892160   13.328095387    4.179685341
    0.415358932   14.006653355   13.334023351    4.180683512
    0.422537563   14.012520520   13.340061199    4.181699808
    0.429716194   14.018493951   13.346209282    4.182734264
    0.436894825   14.024573950   13.352467959    4.183786922
    0.444073456   14.030760822   13.358837595    4.184857820
    0.451252087   14.037054882   13.365318562    4.185946999
    0.458430718   14.043456448   13.371911242    4.187054500
    0.465609349   14.049965845   13.378616021    4.188180365
    0.472787980   14.056583404   13.385433295    4.189324638
    0.479966611   14.063309462   13.392363465    4.190487361
    0.487145242   14.070144362   13.399406941    4.191668579
    0.494323873   14.077088453   13.406564142    4.192868336
    0.501502504   14.084142092   13.413835493    4.194086680
    0.508681135   14.091305639   13.421221426    4.195323656
    0.515859766   14.098579463   13.428722382    4.196579312
    0.523038397   14.105963938   13.436338810    4.197853695
    0.530217028   14.113459446   13.444071168    4.199146856
    0.537395659   14.121066373   13.451919919    4.200458843
    0.544574290   14.128785114   13.459885537    4.201789708
    0.551752922   14.136616069   13.467968504    4.203139502
    0.558931553   14.144559644   13.476169308    4.204508276
    0.566110184   14.152616255   13.484488448    4.205896085
    0.573288815   14.160786321   13.492926431    4.207302982
    0.580467446   14.169070271   13.501483771    4.208729021
    0.587646077   14.177468537   13.510160992    4.210174258
    0.594824708   14.185981561   13.518958628    4.211638750
    0.602003339   14.194609792   13.527877219    4.213122554
    0.609181970   14.203353685   13.536917315    4.214625728
    0.616360601   14.212213702   13.546079478    4.216148331
    0.623539232   14.221190313   13.555364275    4.217690422
