# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.200000000   16.381093706   16.354723788    2.164886538
    0.207178631   16.384805862   16.358421997    2.164996960
    0.214357262   16.388650941   16.362252619    2.165111300
    0.221535893   16.392629156   16.366215867    2.165229559
    0.228714524   16.396740727   16.370311957    2.165351742
    0.235893155   16.400985883   16.374541117    2.165477849
    0.243071786   16.405364859   16.378903580    2.165607884
    0.250250417   16.409877898   16.383399588    2.165741851
    0.257429048   16.414525253   16.388029389    2.165879751
    0.264607679   16.419307181   16.392793240    2.166021587
    0.271786311   16.424223950   16.397691406    2.166167364
    0.278964942   16.429275835   16.402724159    2.166317084
    0.286143573   16.434463117   16.407891779    2.166470750
    0.293322204   16.439786087   16.413194553    2.166628366
    0.300500835   16.445245044   16.418632778    2.166789935
    0.307679466   16.450840293   16.424206756    2.166955460
    0.314858097   16.456572149   16.429916800    2.167124947
    0.322036728   16.462440936   16.435763229    2.167298397
    0.329215359   16.468446982   16.441746371    2.167475815
    0.336393990   16.474590627   16.447866562    2.167657205
    0.343572621   16.480872219   16.454124146    2.167842571
    0.350751252   16.487292112   16.460519474    2.168031917
    0.357929883   16.493850671   16.467052908    2.168225246
    0.365108514   16.500548267   16.473724817    2.168422564
    0.372287145   16.507385282   16.480535576    2.168623875
    0.379465776   16.514362103   16.487485574    2.168829183
    0.386644407   16.521479130   16.494575202    2.169038493
    0.393823038   16.528736769   16.501804865    2.169251809
    0.401001669   16.536135435   16.509174974    2.169469136
    0.408180301   16.543675551   16.516685948    2.169690479
    0.415358932   16.551357551   16.524338217    2.169915842
    0.422537563   16.559181876   16.532132218    2.170145232
    0.429716194   16.567148977   16.540068399    2.170378652
    0.436894825   16.575259315   16.548147214    2.170616108
    0.444073456   16.583513356   16.556369128    2.170857606
    0.451252087   16.591911581   16.564734615    2.171103150
    0.458430718   16.600454476   16.573244158    2.171352747
    0.465609349   16.609142538   16.581898248    2.171606401
    0.472787980   16.617976274   16.590697389    2.171864118
    0.479966611   16.626956198   16.599642090    2.172125905
    0.487145242   16.636082838   16.608732872    2.172391767
    0.494323873   16.645356726   16.617970265    2.172661709
    0.501502504   16.654778409   16.627354809    2.172935739
    0.508681135   16.664348441   16.636887054    2.173213862
    0.515859766   16.674067387   16.646567558    2.173496084
    0.523038397   16.683935822   16.656396892    2.173782412
    0.530217028   16.693954330   16.666375633    2.174072851
    0.537395659   16.704123506   16.676504373    2.174367410
    0.544574290   16.714443957   16.686783711    2.174666094
    0.551752922   16.724916298   16.697214256    2.174968909
    0.558931553   16.735541155   16.707796630    2.175275864
    0.566110184   16.746319166   16.718531463    2.175586964
    0.573288815   16.757250979   16.729419398    2.175902217
    0.580467446   16.768337252   16.740461085    2.176221630
    0.587646077   16.779578655   16.751657190    2.176545211
    0.594824708   16.790975870   16.763008385    2.176872965
    0.602003339   16.802529587   16.774515357    2.177204902
    0.609181970   16.814240512   16.786178802    2.177541028
    0.616360601   16.826109358   16.797999428    2.177881351
    0.623539232   16.838136852   16.809977954    2.178225879
    0.630717863   16.850323733   16.822115112    2.178574620
    0.637896494   16.862670750   16.834411643    2.178927581
    0.645075125   16.875178665   16.846868302    2.179284771
    0.652253756   16.887848252   16.859485856    2.179646198
    0.659432387   16.900680299   16.872265083    2.180011870
    0.666611018   16.913675603   16.885206774    2.180381796
    0.673789649   16.926834976   16.898311731    2.180755983
    0.680968280   16.940159241   16.911580771    2.181134442
    0.688146912   16.953649236   16.925014722    2.181517179
    0.695325543   16.967305810   16.938614425    2.181904205
    0.702504174   16.981129827   16.952380733    2.182295528
    0.709682805   16.995122161   16.966314514    2.182691157
    0.716861436   17.009283703   16.980416649    2.183091101
    0.724040067   17.023615356   16.994688031    2.183495369
    0.731218698   17.038118037   17.009129567    2.183903972
    0.738397329   17.052792677   17.023742179    2.184316918
    0.745575960   17.067640220   17.038526802    2.184734217
    0.752754591   17.082661627   17.053484386    2.185155878
    0.759933222   17.097857870   17.068615892    2.185581912
    0.767111853   17.113229939   17.083922301    2.186012329
    0.774290484   17.128778836   17.099404603    2.186447138
    0.781469115   17.144505580   17.115063807    2.186886349
    0.788647746   17.160411204   17.130900936    2.187329974
    0.795826377   17.176496758   17.146917026    2.187778022
    0.803005008   17.192763306   17.163113131    2.188230504
    0.810183639   17.209211928   17.179490320    2.188687430
    0.817362270   17.225843721   17.196049677    2.189148812
    0.824540902   17.242659799   17.212792303    2.189614660
    0.831719533   17.259661289   17.229719315    2.190084985
    0.838898164   17.276849339   17.246831846    2.190559798
    0.846076795   17.294225112   17.264131047    2.191039112
    0.853255426   17.311789786   17.281618084    2.191522936
    0.860434057   17.329544561   17.299294141    2.192011282
    0.867612688   17.347490651   17.317160421    2.192504163
    0.874791319   17.365629290   17.335218143    2.193001590
    0.881969950   17.383961729   17.353468543    2.193503574
    0.889148581   17.402489238   17.371912877    2.194010129
    0.896327212   17.421213105   17.390552420    2.194521265
    0.903505843   17.440134639   17.409388462    2.195036996
    0.910684474   17.459255164   17.428422317    2.195557333
    0.917863105   17.478576029   17.447655313    2.196082289
    0.925041736   17.498098599   17.467088803    2.196611877
    0.932220367   17.517824260   17.486724155    2.197146110
    0.939398998   17.537754419   17.506562759    2.197685001
    0.946577629   17.557890503   17.526606027    2.198228562
    0.953756260   17.578233961   17.546855389    2.198776807
    0.960934891   17.598786262   17.567312297    2.199329749
    0.968113523   17.619548898   17.587978225    2.199887402
    0.975292154   17.640523383   17.608854667    2.200449780
    0.982470785   17.661711251   17.629943142    2.201016895
    0.989649416   17.683114061   17.651245188    2.201588763
    0.996828047   17.704733396   17.672762368    2.202165396
    1.004006678   17.726570859   17.694496267    2.202746810
    1.011185309   17.748628080   17.716448493    2.203333019
    1.018363940   17.770906711   17.738620678    2.203924036
    1.025542571   17.793408431   17.761014479    2.204519878
    1.032721202   17.816134940   17.783631577    2.205120558
    1.039899833   17.839087967   17.806473677    2.205726091
    1.047078464   17.862269265   17.829542511    2.206336493
    1.054257095   17.885680615   17.852839836    2.206951779
    1.061435726   17.909323821   17.876367434    2.207571963
    1.068614357   17.933200719   17.900127116    2.208197063
    1.075792988   17.957313167   17.924120716    2.208827093
    1.082971619   17.981663055   17.948350101    2.209462069
    1.090150250   18.006252300   17.972817161    2.210102007
    1.097328881   18.031082849   17.997523816    2.210746924
    1.104507513   18.056156676   18.022472017    2.211396835
    1.111686144   18.081475787   18.047663741    2.212051757
    1.118864775   18.107042218   18.073100996    2.212711708
    1.126043406   18.132858035   18.098785822    2.213376703
    1.133222037   18.158925337   18.124720288    2.214046759
    1.140400668   18.185246253   18.150906495    2.214721895
    1.147579299   18.211822947   18.177346575    2.215402126
    1.154757930   18.238657614   18.204042695    2.216087471
    1.161936561   18.265752484   18.230997053    2.216777947
    1.169115192   18.293109821   18.258211880    2.217473572
    1.176293823   18.320731924   18.285689444    2.218174364
    1.183472454   18.348621127   18.313432045    2.218880342
    1.190651085   18.376779801   18.341442021    2.219591523
    1.197829716   18.405210354   18.369721744    2.220307925
    1.205008347   18.433915232   18.398273625    2.221029569
    1.212186978   18.462896916   18.427100110    2.221756472
    1.219365609   18.492157930   18.456203685    2.222488654
    1.226544240   18.521700837   18.485586874    2.223226134
    1.233722871   18.551528237   18.515252241    2.223968931
    1.240901503   18.581642776   18.545202391    2.224717065
    1.248080134   18.612047139   18.575439968    2.225470556
    1.255258765   18.642744055   18.605967660    2.226229423
    1.262437396   18.673736294   18.636788196    2.226993688
    1.269616027   18.705026675   18.667904350    2.227763370
    1.276794658   18.736618058   18.699318940    2.228538489
    1.283973289   18.768513352   18.731034827    2.229319068
    1.291151920   18.800715511   18.763054920    2.230105126
    1.298330551   18.833227538   18.795382176    2.230896685
    1.305509182   18.866052485   18.828019597    2.231693767
    1.312687813   18.899193455   18.860970236    2.232496392
    1.319866444   18.932653599   18.894237194    2.233304583
    1.327045075   18.966436122   18.927823625    2.234118361
    1.334223706   19.000544282   18.961732733    2.234937749
    1.341402337   19.034981389   18.995967774    2.235762770
    1.348580968   19.069750812   19.030532060    2.236593445
    1.355759599   19.104855973   19.065428956    2.237429799
    1.362938230   19.140300351   19.100661885    2.238271853
    1.370116861   19.176087487   19.136234326    2.239119631
    1.377295492   19.212220979   19.172149817    2.239973157
    1.384474124   19.248704487   19.208411953    2.240832454
    1.391652755   19.285541733   19.245024395    2.241697547
    1.398831386   19.322736503   19.281990861    2.242568459
    1.406010017   19.360292649   19.319315136    2.243445215
    1.413188648   19.398214088   19.357001067    2.244327840
    1.420367279   19.436504806   19.395052570    2.245216358
    1.427545910   19.475168857   19.433473627    2.246110796
    1.434724541   19.514210368   19.472268288    2.247011177
    1.441903172   19.553633537   19.511440676    2.247917528
    1.449081803   19.593442635   19.550994985    2.248829875
    1.456260434   19.633642009   19.590935482    2.249748243
    1.463439065   19.674236073   19.631266506    2.250672659
    1.470617696   19.715229305   19.671992468    2.251603151
    1.477796327   19.756626288   19.713117866    2.252539743
    1.484974958   19.798431760   19.754647287    2.253482465
    1.492153589   19.840650479   19.796585376    2.254431343
    1.499332220   19.883287259   19.838936890    2.255386405
    1.506510851   19.926347021   19.881706700    2.256347678
    1.513689482   19.969834779   19.924899714    2.257315191
    1.520868114   20.013755642   19.968520926    2.258288973
    1.528046745   20.058114814   20.012575433    2.259269052
    1.535225376   20.102917599   20.057068428    2.260255458
    1.542404007   20.148169400   20.102005206    2.261248219
    1.549582638   20.193875720   20.147391158    2.262247365
    1.556761269   20.240042169   20.193231777    2.263252926
    1.563939900   20.286674461   20.239532659    2.264264933
    1.571118531   20.333778423   20.286299507    2.265283415
    1.578297162   20.381359990   20.333538133    2.266308404
    1.585475793   20.429425215   20.381254459    2.267339931
    1.592654424   20.477980267   20.429454522    2.268378026
    1.599833055   20.527031437   20.478144476    2.269422722
    1.607011686   20.576585139   20.527330595    2.270474051
    1.614190317   20.626647915   20.577019276    2.271532045
    1.621368948   20.677226435   20.627217041    2.272596737
    1.628547579   20.728327504   20.677930543    2.273668159
    1.635726210   20.779958065   20.729166566    2.274746345
    1.642904841   20.832125200   20.780932032    2.275831329
    1.650083472   20.884836135   20.833233999    2.276923144
    1.657262104   20.938098246   20.886079673    2.278021825
    1.664440735   20.991919060   20.939476402    2.279127407
    1.671619366   21.046306259   20.993431683    2.280239923
    1.678797997   21.101267682   21.047953148    2.281359411
    1.685976628   21.156811324   21.103048544    2.282485904
    1.693155259   21.212945346   21.158725806    2.283619440
    1.700333890   21.269678087   21.214993247    2.284760055
    1.707512521   21.327017997   21.271859239    2.285907785
    1.714691152   21.384973802   21.329332202    2.287062669
    1.721869783   21.443554630   21.387420829    2.288224743
    1.729048414   21.502769570   21.446133970    2.289394045
    1.736227045   21.562627826   21.505480655    2.290570613
    1.743405676   21.623138864   21.565470126    2.291754487
    1.750584307   21.684312385   21.626111837    2.292945704
    1.757762938   21.746158314   21.687415452    2.294144306
    1.764941569   21.808686805   21.749390849    2.295350331
    1.772120200   21.871908236   21.812048130    2.296563820
    1.779298831   21.935833227   21.875397621    2.297784813
    1.786477462   22.000472640   21.939449884    2.299013352
    1.793656093   22.065837586   22.004215724    2.300249479
    1.800834725   22.131939438   22.069706191    2.301493234
    1.808013356   22.198789835   22.135932595    2.302744662
    1.815191987   22.266400691   22.202906506    2.304003804
    1.822370618   22.334784204   22.270639769    2.305270703
    1.829549249   22.403952863   22.339144509    2.306545405
    1.836727880   22.473919461   22.408433138    2.307827952
    1.843906511   22.544697101   22.478518369    2.309118390
    1.851085142   22.616299209   22.549413222    2.310416764
    1.858263773   22.688739542   22.621131033    2.311723119
    1.865442404   22.762032199   22.693685466    2.313037502
    1.872621035   22.836191633   22.767090526    2.314359959
    1.879799666   22.911232664   22.841360563    2.315690537
    1.886978297   22.987170489   22.916510292    2.317029285
    1.894156928   23.064020696   22.992554799    2.318376250
    1.901335559   23.141799276   23.069509554    2.319731481
    1.908514190   23.220522639   23.147390426    2.321095027
    1.915692821   23.300207625   23.226213699    2.322466938
    1.922871452   23.380871524   23.305996077    2.323847264
    1.930050083   23.462532087   23.386754711    2.325236056
    1.937228715   23.545207544   23.468507202    2.326633366
    1.944407346   23.628916623   23.551271629    2.328039246
    1.951585977   23.713678565   23.635066554    2.329453748
    1.958764608   23.799513145   23.719911051    2.330876925
    1.965943239   23.886440686   23.805824712    2.332308832
    1.973121870   23.974482082   23.892827672    2.333749522
