# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.200000000   12.011858309   11.870055584    3.810918846
    0.207178631   12.014340497   11.872554319    3.811421742
    0.214357262   12.016911534   11.875142552    3.811942793
    0.221535893   12.019571558   11.877820429    3.812482044
    0.228714524   12.022320715   11.880588102    3.813039544
    0.235893155   12.025159153   11.883445729    3.813615343
    0.243071786   12.028087026   11.886393471    3.814209494
    0.250250417   12.031104495   11.889431497    3.814822053
    0.257429048   12.034211722   11.892559979    3.815453076
    0.264607679   12.037408879   11.895779097    3.816102622
    0.271786311   12.040696138   11.899089034    3.816770754
    0.278964942   12.044073681   11.902489981    3.817457537
    0.286143573   12.047541692   11.905982132    3.818163036
    0.293322204   12.051100362   11.909565689    3.818887324
    0.300500835   12.054749885   11.913240859    3.819630471
    0.307679466   12.058490464   11.917007853    3.820392553
    0.314858097   12.062322303   11.920866891    3.821173650
    0.322036728   12.066245615   11.924818196    3.821973842
    0.329215359   12.070260616   11.928861999    3.822793215
    0.336393990   12.074367529   11.932998534    3.823631858
    0.343572621   12.078566583   11.937228045    3.824489862
    0.350751252   12.082858009   11.941550780    3.825367323
    0.357929883   12.087242049   11.945966992    3.826264340
    0.365108514   12.091718945   11.950476942    3.827181018
    0.372287145   12.096288950   11.955080898    3.828117465
    0.379465776   12.100952318   11.959779132    3.829073792
    0.386644407   12.105709312   11.964571923    3.830050118
    0.393823038   12.110560199   11.969459559    3.831046564
    0.401001669   12.115505254   11.974442331    3.832063258
    0.408180301   12.120544755   11.979520541    3.833100333
    0.415358932   12.125678989   11.984694493    3.834157927
    0.422537563   12.130908248   11.989964501    3.835236186
    0.429716194   12.136232828   11.995330886    3.836335262
    0.436894825   12.141653033   12.000793976    3.837455312
    0.444073456   12.147169175   12.006354105    3.838596502
    0.451252087   12.152781570   12.012011615    3.839759007
    0.458430718   12.158490539   12.017766856    3.840943008
    0.465609349   12.164296414   12.023620186    3.842148696
    0.472787980   12.170199530   12.029571970    3.843376271
    0.479966611   12.176200228   12.035622582    3.844625943
    0.487145242   12.182298860   12.041772402    3.845897935
    0.494323873   12.188495779   12.048021822    3.847192479
    0.501502504   12.194791350   12.054371239    3.848509819
    0.508681135   12.201185941   12.060821061    3.849850216
    0.515859766   12.207679931   12.067371703    3.851213942
    0.523038397   12.214273702   12.074023592    3.852601286
    0.530217028   12.220967646   12.080777163    3.854012554
    0.537395659   12.227762161   12.087632861    3.855448069
    0.544574290   12.234657653   12.094591140    3.856908176
    0.551752922   12.241654537   12.101652465    3.858393238
    0.558931553   12.248753232   12.108817315    3.859903646
    0.566110184   12.255954168   12.116086175    3.861439812
    0.573288815   12.263257782   12.123459545    3.863002179
    0.580467446   12.270664520   12.130937938    3.864591218
    0.587646077   12.278174833   12.138521875    3.866207434
    0.594824708   12.285789185   12.146211896    3.867851371
    0.602003339   12.293508045   12.154008552    3.869523610
    0.609181970   12.301331892   12.161912408    3.871224778
    0.616360601   12.309261214   12.169924046    3.872955551
    0.623539232   12.317296509   12.178044064    3.874716661
    0.630717863   12.325438282   12.186273077    3.876508898
    0.637896494   12.333687050   12.194611719    3.878333121
    0.645075125   12.342043339   12.203060645    3.880190265
    0.652253756   12.350507684   12.211620528    3.882081348
    0.659432387   12.359080633   12.220292067    3.884007485
    0.666611018   12.367762742   12.229075985    3.885969896
    0.673789649   12.376554579   12.237973032    3.887969924
    0.680968280   12.385456726   12.246983987    3.890009045
    0.688146912   12.394469773   12.256109664    3.892088897
    0.695325543   12.403594326   12.265350910    3.894211290
    0.702504174   12.412831003   12.274708613    3.896378242
    0.709682805   12.422180435   12.284183708    3.898592004
    0.716861436   12.431643268   12.293777176    3.900855098
    0.724040067   12.441220165   12.303490059    3.903170362
    0.731218698   12.450911803   12.313323461    3.905540996
    0.738397329   12.460718880   12.323278562    3.907970635
    0.745575960   12.470642111   12.333356626    3.910463415
    0.752754591   12.480682232   12.343559017    3.913024069
    0.759933222   12.490840004   12.353887217    3.915658045
    0.767111853   12.501116211   12.364342844    3.918371638
    0.774290484   12.511511669   12.374927680    3.921172174
    0.781469115   12.522027225   12.385643704    3.924068220
    0.788647746   12.532663764   12.396493130    3.927069872
    0.795826377   12.543422214   12.407478466    3.930189099
    0.803005008   12.554303555   12.418602576    3.933440206
    0.810183639   12.565308829   12.429868769    3.936840426
    0.817362270   12.576439155   12.441280918    3.940410701
    0.824540902   12.587695740   12.452843611    3.944176721
    0.831719533   12.599079911   12.464562358    3.948170319
    0.838898164   12.610593141   12.476443873    3.952431376
    0.846076795   12.622237096   12.488496463    3.957010443
    0.853255426   12.634013694   12.500730567    3.961972390
    0.860434057   12.645925192   12.513159517    3.967401544
    0.867612688   12.657974304   12.525800608    3.973408943
    0.874791319   12.670164374   12.538676606    3.980142497
    0.881969950   12.682499601   12.551817781    3.987800777
    0.889148581   12.694985319   12.565264379    3.996649701
    0.896327212   12.707628201   12.579068450    4.007034910
    0.903505843   12.720435838   12.593290082    4.019356282
    0.910684474   12.733413408   12.607967686    4.033866962
    0.917863105   12.746548307   12.622980862    4.049745793
    0.925041736   12.759748554   12.637500835    4.061380222
    0.932220367   12.772658935   12.648350136    4.047271629
    0.939398998   12.784681858   12.650188663    3.971293750
    0.946577629   12.796545198   12.649501763    3.877304383
    0.953756260   12.809571777   12.658082664    3.845062265
    0.960934891   12.823383621   12.672550061    3.851689461
    0.968113523   12.837488218   12.688500577    3.867394834
    0.975292154   12.851731632   12.704551309    3.882816767
    0.982470785   12.866085509   12.720439593    3.896170454
    0.989649416   12.880552112   12.736175659    3.907516686
    0.996828047   12.895139188   12.751818438    3.917245456
    1.004006678   12.909854211   12.767424142    3.925728155
    1.011185309   12.924703387   12.783037392    3.933257572
    1.018363940   12.939691749   12.798692072    3.940053632
    1.025542571   12.954823441   12.814413794    3.946280079
    1.032721202   12.970101962   12.830222119    3.952059488
    1.039899833   12.985530363   12.846132241    3.957484624
    1.047078464   13.001111379   12.862156194    3.962626600
    1.054257095   13.016847534   12.878303708    3.967540658
    1.061435726   13.032741205   12.894582819    3.972270280
    1.068614357   13.048794682   12.911000309    3.976850115
    1.075792988   13.065010199   12.927562016    3.981308107
    1.082971619   13.081389971   12.944273076    3.985667047
    1.090150250   13.097936213   12.961138088    3.989945724
    1.097328881   13.114651162   12.978161252    3.994159784
    1.104507513   13.131537094   12.995346467    3.998322390
    1.111686144   13.148596336   13.012697411    4.002444719
    1.118864775   13.165831283   13.030217605    4.006536353
    1.126043406   13.183244411   13.047910465    4.010605585
    1.133222037   13.200838289   13.065779342    4.014659660
    1.140400668   13.218615594   13.083827562    4.018704967
    1.147579299   13.236579125   13.102058457    4.022747199
    1.154757930   13.254731822   13.120475394    4.026791478
    1.161936561   13.273076777   13.139081803    4.030842464
    1.169115192   13.291617263   13.157881205    4.034904441
    1.176293823   13.310356747   13.176877235    4.038981400
    1.183472454   13.329298925   13.196073675    4.043077096
    1.190651085   13.348447741   13.215474479    4.047195116
    1.197829716   13.367807430   13.235083806    4.051338926
    1.205008347   13.387382556   13.254906059    4.055511927
    1.212186978   13.407178052   13.274945917    4.059717498
    1.219365609   13.427199287   13.295208391    4.063959048
    1.226544240   13.447452119   13.315698868    4.068240067
    1.233722871   13.467942983   13.336423179    4.072564173
    1.240901503   13.488678982   13.357387668    4.076935180
    1.248080134   13.509668001   13.378599285    4.081357153
    1.255258765   13.530918846   13.400065689    4.085834493
    1.262437396   13.552441417   13.421795378    4.090372024
    1.269616027   13.574246918   13.443797847    4.094975100
    1.276794658   13.596348123   13.466083783    4.099649744
    1.283973289   13.618759703   13.488665310    4.104402807
    1.291151920   13.641498652   13.511556299    4.109242187
    1.298330551   13.664584822   13.534772752    4.114177093
    1.305509182   13.688041616   13.558333311    4.119218398
    1.312687813   13.711896902   13.582259906    4.124379097
    1.319866444   13.736184207   13.606578607    4.129674926
    1.327045075   13.760944323   13.631320761    4.135125190
    1.334223706   13.786227471   13.656524514    4.140753895
    1.341402337   13.812096270   13.682236881    4.146591324
    1.348580968   13.838629839   13.708516599    4.152676229
