# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.200000000    4.560313040    9.037402733    8.016181394
    0.207178631    4.560991103    9.038790422    8.017734621
    0.214357262    4.561693398    9.040227563    8.019343468
    0.221535893    4.562419961    9.041714213    8.021008024
    0.228714524    4.563170826    9.043250428    8.022728381
    0.235893155    4.563946029    9.044836265    8.024504635
    0.243071786    4.564745609    9.046471787    8.026336885
    0.250250417    4.565569605    9.048157054    8.028225234
    0.257429048    4.566418055    9.049892131    8.030169788
    0.264607679    4.567291003    9.051677086    8.032170654
    0.271786311    4.568188489    9.053511985    8.034227945
    0.278964942    4.569110558    9.055396899    8.036341776
    0.286143573    4.570057256    9.057331901    8.038512266
    0.293322204    4.571028627    9.059317063    8.040739537
    0.300500835    4.572024720    9.061352464    8.043023715
    0.307679466    4.573045584    9.063438179    8.045364927
    0.314858097    4.574091269    9.065574291    8.047763307
    0.322036728    4.575161825    9.067760880    8.050218989
    0.329215359    4.576257306    9.069998032    8.052732113
    0.336393990    4.577377766    9.072285831    8.055302822
    0.343572621    4.578523260    9.074624367    8.057931261
    0.350751252    4.579693844    9.077013729    8.060617580
    0.357929883    4.580889576    9.079454009    8.063361931
    0.365108514    4.582110516    9.081945303    8.066164472
    0.372287145    4.583356723    9.084487707    8.069025362
    0.379465776    4.584628261    9.087081318    8.071944766
    0.386644407    4.585925192    9.089726238    8.074922850
    0.393823038    4.587247580    9.092422569    8.077959787
    0.401001669    4.588595492    9.095170416    8.081055750
    0.408180301    4.589968995    9.097969886    8.084210918
    0.415358932    4.591368158    9.100821088    8.087425474
    0.422537563    4.592793051    9.103724132    8.090699603
    0.429716194    4.594243745    9.106679134    8.094033495
    0.436894825    4.595720313    9.109686206    8.097427345
    0.444073456    4.597222830    9.112745469    8.100881350
    0.451252087    4.598751372    9.115857041    8.104395711
    0.458430718    4.600306015    9.119021044    8.107970634
    0.465609349    4.601886839    9.122237602    8.111606328
    0.472787980    4.603493923    9.125506843    8.115303007
    0.479966611    4.605127350    9.128828895    8.119060888
