# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.200000000    3.359719382   11.077257250   11.201366882
    0.207178631    3.360145740   11.079411393   11.203914039
    0.214357262    3.360587401   11.081642698   11.206552775
    0.221535893    3.361044395   11.083951293   11.209283275
    0.228714524    3.361516750   11.086337308   11.212105734
    0.235893155    3.362004499   11.088800881   11.215020353
    0.243071786    3.362507672   11.091342155   11.218027340
    0.250250417    3.363026304   11.093961274   11.221126910
    0.257429048    3.363560427   11.096658392   11.224319286
    0.264607679    3.364110079   11.099433663   11.227604698
    0.271786311    3.364675296   11.102287249   11.230983383
    0.278964942    3.365256114   11.105219317   11.234455586
    0.286143573    3.365852574   11.108230038   11.238021560
    0.293322204    3.366464716   11.111319588   11.241681565
    0.300500835    3.367092581   11.114488150   11.245435869
    0.307679466    3.367736212   11.117735909   11.249284749
    0.314858097    3.368395652   11.121063059   11.253228487
    0.322036728    3.369070948   11.124469797   11.257267378
    0.329215359    3.369762147   11.127956327   11.261401721
    0.336393990    3.370469295   11.131522856   11.265631825
    0.343572621    3.371192443   11.135169600   11.269958009
    0.350751252    3.371931642   11.138896778   11.274380597
    0.357929883    3.372686943   11.142704616   11.278899925
    0.365108514    3.373458400   11.146593346   11.283516337
    0.372287145    3.374246070   11.150563205   11.288230187
    0.379465776    3.375050007   11.154614438   11.293041836
    0.386644407    3.375870272   11.158747293   11.297951656
    0.393823038    3.376706923   11.162962028   11.302960030
    0.401001669    3.377560022   11.167258904   11.308067348
    0.408180301    3.378429632   11.171638190   11.313274012
    0.415358932    3.379315818   11.176100163   11.318580433
    0.422537563    3.380218647   11.180645104   11.323987034
    0.429716194    3.381138187   11.185273302   11.329494247
    0.436894825    3.382074508   11.189985054   11.335102517
    0.444073456    3.383027682   11.194780663   11.340812297
    0.451252087    3.383997784   11.199660439   11.346624054
    0.458430718    3.384984888   11.204624702   11.352538266
    0.465609349    3.385989073   11.209673776   11.358555423
    0.472787980    3.387010420   11.214807995   11.364676027
    0.479966611    3.388049009   11.220027700   11.370900594
    0.487145242    3.389104926   11.225333242   11.377229651
    0.494323873    3.390178257   11.230724978   11.383663738
    0.501502504    3.391269091   11.236203276   11.390203412
    0.508681135    3.392377519   11.241768511   11.396849240
