    Temperature is: 300.00 K
 Atomic positions       20000
   C   180.15278824  -0.10546164   0.12984471
   C   180.22525193   1.57314256   0.04456189
   C   182.46239274  -0.10561244   0.14496889
   C   182.73267240   1.49627270   0.10121676
   C   185.06603710  -0.12547069   0.04057728
   C   185.04288158   1.43259921  -0.02364065
   C   187.51853986  -0.08897103  -0.04646912
   C   187.54001029   1.49180018  -0.02410972
   C   190.08092692  -0.11903700   0.03376708
   C   189.91357933   1.40110199   0.03797196
   C   192.49581774  -0.07129502   0.11055281
   C   192.39228321   1.51078447   0.03194133
   C   194.91935994  -0.02106812   0.26198648
   C   194.84068868   1.37786083   0.07754779
   C   197.54828861  -0.09484718   0.07028962
   C   197.33162089   1.57579484   0.03294625
   C   199.68135537   0.19381597  -0.06671477
   C   199.95559365   1.45671565  -0.02950414
   C   202.35533067  -0.01601634   0.00918702
   C   202.20417031   1.45840069  -0.04680466
   C   204.82607375   0.10784478   0.04125880
   C   204.88464729   1.43146836  -0.01373444
   C   207.27107845   0.05354060   0.08056508
   C   207.28208985   1.59684129   0.01046799
   C   209.76637536   0.04983122  -0.05862322
   C   209.74352533   1.54069894   0.04307453
   C   212.12569014   0.01734562  -0.08283754
   C   212.16196349   1.47057224  -0.07081076
   C   214.63208175   0.13437806   0.01315203
   C   214.60927243   1.51336200  -0.02466906
   C   217.07027399   0.19558362  -0.05655642
   C   217.20992049   1.49820921   0.02113966
   C   219.61881921   0.07309829  -0.16417621
   C   219.67147260   1.46672589  -0.08995045
   C   222.18300398   0.03589801  -0.08355356
   C   222.06499083   1.43315871   0.02285037
   C   224.48532308   0.02260837  -0.14995020
   C   224.49553022   1.57820971   0.05212529
   C   226.93306779   0.08146858  -0.05030928
   C   226.96583915   1.45853076   0.00803424
   C   229.44874451   0.04918667   0.18301888
   C   229.28702736   1.45614899   0.29669145
   C   231.88838649   0.07155143   0.19964258
   C   231.98892657   1.48397647   0.23126833
   C   234.35721714  -0.01226541   0.18859999
   C   234.30058863   1.55221672   0.16379745
   C   236.77332781  -0.08745015   0.30694459
   C   236.83151687   1.40629653   0.28067350
   C   239.32211197  -0.02403217   0.25511644
   C   239.20704362   1.37558454   0.28743261
   C   241.72466822  -0.06671115   0.25588670
   C   241.86929447   1.44954507   0.22300545
   C   244.12320276  -0.16044668   0.29113868
   C   244.29622052   1.47929833   0.20405940
   C    -1.14132207   2.18847351   0.18700349
   C    -1.25577023   3.48896765   0.18580084
   C     1.28188062   2.06595934   0.14399768
   C     1.28005471   3.59397802   0.15340239
   C     3.65908841   2.16471338  -0.03040063
   C     3.68449911   3.58176705  -0.10000283
   C     6.26280303   2.09632708  -0.13621768
   C     6.24064110   3.64570906  -0.08255910
   C     8.56062908   2.17283603  -0.15402585
   C     8.61675049   3.59862873  -0.12269322
   C    11.04668058   2.19980118  -0.35238043
   C    11.07692653   3.64700301  -0.24689362
   C    13.62424906   2.19615226  -0.25777181
   C    13.51644107   3.54422839  -0.30741394
   C    16.01629073   2.12976124  -0.35621501
   C    16.06657235   3.51760896  -0.39717925
   C    18.53438138   2.21667806  -0.37382413
   C    18.59102371   3.42192697  -0.38665845
   C    20.99594112   2.34945441  -0.25296678
   C    20.96044188   3.39208045  -0.32950524
   C    23.44226854   2.20090833  -0.19432594
   C    23.45235211   3.53207627  -0.21354983
   C    25.99507554   2.19933377  -0.18784607
   C    26.08263330   3.64419127  -0.09519427
   C    28.30043119   2.14573759  -0.03796796
   C    28.36120259   3.57159188  -0.03779436
   C    30.93470263   2.04914799  -0.07034103
   C    30.70933959   3.60767376  -0.01353974
   C    33.32058456   2.09906808  -0.20445611
   C    33.37113729   3.55103787  -0.08320262
   C    35.75551973   2.13470218  -0.02866775
   C    35.81975235   3.57731270   0.05106290
   C    38.27729289   2.20756126  -0.02706505
   C    38.26833996   3.56252634   0.08052579
   C    40.70406158   2.10272032  -0.00958780
   C    40.70970140   3.50723578   0.10650238
   C    43.25019471   2.09127280   0.02526973
   C    43.18873800   3.52513132   0.11443878
   C    45.59111318   2.12588720   0.08669696
   C    45.62245554   3.48319654   0.18647071
   C    48.22456078   2.06456265   0.16073359
   C    47.98920939   3.55611224   0.12902286
   C    50.55012342   2.23070374   0.03516522
   C    50.64688798   3.57854005  -0.09215301
   C    53.07650065   2.09327151  -0.16601250
   C    53.06760478   3.66345741  -0.02586946
   C    55.50846518   2.20512949  -0.12222421
   C    55.51839068   3.57769886  -0.12603042
   C    58.03079664   2.06378869  -0.11677482
   C    58.06694516   3.64721664  -0.14728616
   C    60.46346661   2.20577418  -0.05151409
   C    60.51446894   3.50305807  -0.15470414
   C    62.94452551   2.15290796   0.00626593
   C    62.94376632   3.52663381  -0.03227957
   C    65.63829446   2.21804596  -0.12626075
   C    65.46283700   3.60779536  -0.16309499
   C    67.78940175   2.31188377  -0.18341223
   C    67.73506728   3.56382018  -0.14829985
   C    70.29756570   2.23369799  -0.27059057
   C    70.33008537   3.56148549  -0.28101218
   C    72.77897294   2.33711675  -0.15861362
   C    72.95317840   3.37240141  -0.34058510
   C    75.26089394   2.13393929  -0.24082085
   C    75.20799920   3.56174547  -0.31793597
   C    77.86137471   2.12627686  -0.24636441
   C    77.77779295   3.59810843  -0.20655122
   C    80.12049068   2.21759347  -0.08254426
   C    80.23727503   3.50872517  -0.15235492
   C    82.50735835   2.01508807  -0.14276763
   C    82.64040630   3.45241705  -0.35847108
   C    85.17645908   2.06539924  -0.32457401
   C    85.09670311   3.59280079  -0.28634462
   C    87.58107337   2.16860718  -0.29074974
   C    87.74218997   3.62140309  -0.36175157
   C    90.10359614   2.05673097  -0.10670846
   C    90.04927974   3.57058844  -0.19283896
   C    92.51828327   2.01418166  -0.16950018
   C    92.43412043   3.59793650  -0.19829080
   C    94.95347513   2.14132552  -0.14560361
   C    95.01948421   3.55467730  -0.20130549
   C    97.41573489   2.01866737  -0.17589203
   C    97.41572271   3.40514549  -0.20890661
   C    99.90508372   2.11449798  -0.12442867
   C    99.80144620   3.57125531  -0.15230492
   C   102.19707139   2.15003217  -0.12979997
   C   102.41788344   3.43924935  -0.18783006
   C   104.87039029   2.10523787  -0.19726772
   C   104.84482583   3.51058136  -0.19523536
   C   107.36787992   2.03546393  -0.10926265
   C   107.26578072   3.47958136   0.00855618
   C   109.70534182   2.06822432  -0.16091271
   C   109.76008545   3.48991551  -0.12310796
   C   112.26276010   2.08425632  -0.20509796
   C   112.29376237   3.51258260  -0.26390615
   C   114.74998518   2.15158185  -0.15868498
   C   114.73462454   3.42605562  -0.09791010
   C   117.24326299   2.08445034  -0.03713191
   C   117.17537811   3.48542227  -0.14640358
   C   119.72568224   1.99287985  -0.04736123
   C   119.71261533   3.50817509  -0.08414963
   C   122.14754862   2.14726722  -0.17710165
   C   122.14451849   3.54667103  -0.12493680
   C   124.64350596   2.18342757  -0.00156052
   C   124.62596912   3.55714536  -0.00764900
   C   127.19971826   2.24450284  -0.03391317
   C   127.20893104   3.61561273  -0.04937660
   C   129.61973054   2.22074839  -0.11907860
   C   129.53482803   3.60051599  -0.08419658
   C   131.86646087   2.16522018  -0.10240760
   C   132.13913779   3.74371862  -0.03815112
   C   134.48490969   2.08822790  -0.00017240
   C   134.49325840   3.43841195   0.01559958
   C   136.96815910   2.14824385   0.09180388
   C   136.91642149   3.58119791   0.22406914
   C   139.46438102   2.16419857   0.18674949
   C   139.55249529   3.52327748   0.10307157
   C   141.87658585   2.15319413   0.06679144
   C   141.99020901   3.49395501   0.05417755
   C   144.45138185   2.15871040   0.26861731
   C   144.40360657   3.46146401   0.24048781
   C   146.92453387   2.16563957   0.05114055
   C   146.89420999   3.43966126   0.04056325
   C   149.40084497   2.06634648   0.08354952
   C   149.31732554   3.58743385  -0.04073027
   C   151.76563292   2.20333161   0.07621736
   C   151.85280577   3.54766398   0.00993895
   C   154.27710989   2.17497825   0.09747100
   C   154.27648814   3.57365537   0.04767442
   C   156.74415387   2.15619551  -0.00607726
   C   156.72118587   3.62648598  -0.00072746
   C   159.20101099   2.13879301   0.13001193
   C   159.03519339   3.49230669   0.13036207
   C   161.64897446   2.16470510   0.13378163
   C   161.60704215   3.61102945   0.05541452
   C   164.22152805   2.20287447   0.09577491
   C   164.21893692   3.56736589   0.04475486
   C   166.59626872   2.17568583   0.01612561
   C   166.53995332   3.60835280  -0.05812042
   C   169.09264820   1.99382054   0.10619854
   C   169.05724616   3.70158953   0.07941032
   C   171.45354678   2.07190849   0.08747127
   C   171.54189400   3.62894158   0.05605358
   C   174.01070756   2.09703937   0.07885226
   C   173.93464287   3.61606452   0.04884027
   C   176.52855350   2.07544303   0.18686982
   C   176.43320499   3.56317209   0.11370098
   C   179.05815475   2.02109261   0.04876117
   C   178.91129643   3.53134155   0.09223027
   C   181.25788524   2.05163400   0.10613363
   C   181.33567585   3.59736986   0.07733929
   C   183.79125710   2.17654554   0.03747947
   C   183.82680037   3.44952451   0.10554696
   C   186.27718819   2.20558474   0.01029965
   C   186.35179132   3.49497492   0.00970956
   C   188.76359592   2.19923466  -0.01631013
   C   188.67921521   3.55618101  -0.08551002
   C   191.32246829   2.13476651  -0.10075219
   C   191.21145178   3.50643163  -0.07501542
   C   193.69442413   2.13626061   0.10919504
   C   193.68980823   3.63805942   0.10644984
   C   196.26056652   2.14885493   0.12381460
   C   196.05499615   3.49217202   0.17803287
   C   198.52303405   2.03767497  -0.09393589
   C   198.63402667   3.69392903  -0.08877927
   C   201.09726159   2.04266712  -0.05981905
   C   201.10420967   3.58475800  -0.06583200
   C   203.57279969   2.11733326  -0.01246814
   C   203.51827288   3.57670258   0.01783220
   C   205.93761742   2.06686046  -0.08016239
   C   206.06450277   3.53298984   0.02064313
   C   208.51782696   2.08923773  -0.00771514
   C   208.53317097   3.55903342   0.05872992
   C   210.86152198   2.08420904   0.07481538
   C   210.97693334   3.60964843   0.00954158
   C   213.49725428   2.22953763   0.01364766
   C   213.39479122   3.54038585  -0.02427322
   C   215.90480017   2.15519773   0.02395326
   C   215.95652765   3.65315232   0.02819765
   C   218.29475588   2.26152331  -0.01311287
   C   218.36149471   3.58314186  -0.07034605
   C   220.77232898   2.22888268  -0.05625445
   C   220.87110040   3.50721296  -0.03327211
   C   223.35370205   2.14772151   0.06001535
   C   223.21057914   3.56833445   0.06547482
   C   225.60315605   2.11022358   0.04614280
   C   225.80319232   3.57150936   0.10466259
   C   228.26395636   2.11175832   0.15098090
   C   228.16294877   3.57987085   0.11398885
   C   230.64419876   2.19622965   0.19382175
   C   230.64913841   3.67762142   0.24225677
   C   233.06573942   2.12870053   0.17369131
   C   233.21068039   3.61934836   0.13330650
   C   235.65425955   2.10755113   0.26452701
   C   235.49353498   3.53718061   0.17075933
   C   238.04459941   2.06710399   0.19275954
   C   238.06929947   3.49889861   0.19566949
   C   240.52624254   2.16393436   0.28395708
   C   240.54536441   3.58623695   0.20460097
   C   242.79671094   2.13915509   0.20902180
   C   243.02586063   3.56843084   0.11480799
   C    -2.42796929   4.28837839   0.17988232
   C    -2.50350048   5.70107844   0.06942375
   C     0.00551341   4.29922305   0.13516406
   C     0.04948802   5.62775185  -0.02452541
   C     2.63786195   4.32982782  -0.05187368
   C     2.47544161   5.63840717  -0.03002743
   C     5.05380145   4.35382384  -0.08196426
   C     5.05765164   5.70999915  -0.08802989
   C     7.39215049   4.25810617  -0.09510320
   C     7.40627324   5.78870459  -0.19544085
   C     9.79917911   4.31830355  -0.19304826
   C     9.81961008   5.70302907  -0.16039536
   C    12.28706220   4.26974779  -0.26519061
   C    12.26201690   5.69507969  -0.33181763
   C    14.82995457   4.25150209  -0.32408696
   C    14.75918080   5.75216287  -0.35641780
   C    17.29901250   4.29436080  -0.43921748
   C    17.20967046   5.70369884  -0.44055183
   C    19.74360302   4.25175746  -0.33116638
   C    19.69500863   5.75290040  -0.42747981
   C    22.23623997   4.30741435  -0.26734974
   C    22.17633074   5.78034908  -0.31373802
   C    24.65944043   4.32986737  -0.16490236
   C    24.77188563   5.73161541  -0.14171430
   C    27.13858946   4.31647461  -0.02676145
   C    27.25547278   5.72247987   0.10477261
   C    29.70945497   4.20941855   0.00101333
   C    29.61375006   5.63228554   0.09047071
   C    32.13670171   4.18754815  -0.04506934
   C    32.08039315   5.65635982   0.01570052
   C    34.50692165   4.22190402  -0.04318987
   C    34.43184446   5.72978714  -0.02416876
   C    37.04000826   4.33325348   0.14097819
   C    37.04860205   5.69793660   0.13128203
   C    39.41116724   4.16184845   0.12169894
   C    39.51222526   5.73370042   0.18392349
   C    41.96823878   4.26672386   0.08267473
   C    41.89049085   5.59491679   0.16816082
   C    44.31333251   4.25024027   0.11785127
   C    44.32469388   5.68851715   0.18284567
   C    46.97390083   4.28151448   0.08745001
   C    46.85150966   5.68334246   0.11653267
   C    49.36972116   4.22651306   0.12223751
   C    49.30874017   5.75407944  -0.00424430
   C    51.80898808   4.22260411  -0.14454947
   C    51.83501362   5.70091323  -0.09525274
   C    54.30832686   4.27567009  -0.15545148
   C    54.26566303   5.74284007  -0.13225270
   C    56.77894652   4.33677014  -0.14839201
   C    56.72292814   5.74092024  -0.08735770
   C    59.10370140   4.30450342  -0.11686137
   C    59.27919588   5.71489032  -0.17637295
   C    61.75694933   4.22031109  -0.11583878
   C    61.68805546   5.72684040  -0.18731688
   C    64.18797963   4.40465659  -0.17090663
   C    64.22258404   5.72983547  -0.24659410
   C    66.75140307   4.18287573  -0.23001795
   C    66.69410749   5.86712983  -0.24477781
   C    69.20011467   4.23279610  -0.25534071
   C    69.11908053   5.71544102  -0.20585274
   C    71.49934547   4.22104143  -0.43730267
   C    71.65990473   5.78315880  -0.45059163
   C    74.03429282   4.31275258  -0.24351377
   C    74.17013374   5.69535959  -0.38746002
   C    76.53384902   4.31421476  -0.24863906
   C    76.54743528   5.69600168  -0.30715230
   C    78.83169191   4.30516874  -0.20659992
   C    78.92649679   5.77059975  -0.16746307
   C    81.40721249   4.25529060  -0.27010209
   C    81.45523240   5.66228155  -0.29277674
   C    84.03966549   4.26353403  -0.36344964
   C    83.96394045   5.68236806  -0.33592896
   C    86.32416233   4.25015067  -0.33869045
   C    86.31192798   5.74706468  -0.34239798
   C    88.80876904   4.28344512  -0.26557201
   C    88.75458350   5.67688549  -0.25098516
   C    91.41380267   4.30827548  -0.16776077
   C    91.25864339   5.67797192  -0.26356224
   C    93.74046028   4.25878549  -0.17824394
   C    93.72746854   5.69176141  -0.33148761
   C    96.09533747   4.13552739  -0.26924535
   C    96.18553921   5.62441038  -0.27150268
   C    98.68798670   4.22075141  -0.20153980
   C    98.60499214   5.61584979  -0.12847128
   C   101.14771860   4.16579966  -0.06880970
   C   101.21243965   5.68938048  -0.14217673
   C   103.61780051   4.28278917  -0.25454818
   C   103.59309306   5.61343123  -0.12521771
   C   106.09183877   4.29436177  -0.13432784
   C   106.18044321   5.61607882  -0.27161122
   C   108.52967248   4.16058547  -0.04299545
   C   108.52437979   5.58899248  -0.14103634
   C   111.00566270   4.32498321  -0.17208785
   C   111.05331427   5.66076047  -0.14982591
   C   113.46716396   4.24621638  -0.17636034
   C   113.51506795   5.60076883  -0.14861466
   C   116.01997721   4.25338735  -0.19150504
   C   116.00961172   5.66993766  -0.11008177
   C   118.51575333   4.26211242  -0.05043458
   C   118.49557863   5.58079763  -0.13343177
   C   120.87713397   4.24911050  -0.12930253
   C   120.97626469   5.60505944  -0.07621569
   C   123.51839258   4.24574753  -0.05728707
   C   123.40344107   5.74819095  -0.00074844
   C   125.93495681   4.30469371   0.01645656
   C   125.92056840   5.79088375  -0.04124593
   C   128.28241866   4.16191227   0.01565728
   C   128.36433582   5.74484516   0.01344196
   C   130.81989186   4.30343708  -0.01648006
   C   130.87154632   5.78680400  -0.04930224
   C   133.18110304   4.31528263  -0.02756390
   C   133.26603800   5.72398079  -0.00433754
   C   135.76550296   4.21654759   0.00277740
   C   135.67978065   5.62069326   0.09903786
   C   138.24273871   4.32195094   0.17249512
   C   138.26022590   5.61643630   0.22841078
   C   140.63007968   4.16126422   0.04982656
   C   140.69252183   5.66028453   0.11447376
   C   143.23040343   4.36818310   0.12055919
   C   143.16897509   5.69364058   0.15622723
   C   145.66017456   4.36371719   0.02818727
   C   145.66476075   5.72249361   0.04036423
   C   148.16278832   4.28916161  -0.03984027
   C   148.13826149   5.69074670   0.04034380
   C   150.63772541   4.28392988   0.02576175
   C   150.63442507   5.67169618   0.05936447
   C   153.00723107   4.24303721   0.10031037
   C   153.04111307   5.70678172   0.09041654
   C   155.49817838   4.40242369   0.04597424
   C   155.52599561   5.76924858   0.11444804
   C   157.97921293   4.29842410  -0.06091089
   C   157.89081088   5.66691047   0.05492070
   C   160.50578565   4.32679367  -0.07799672
   C   160.40985217   5.70337828  -0.11036521
   C   162.73234129   4.28307447  -0.10527425
   C   162.97577989   5.75554089  -0.14528947
   C   165.41576413   4.19430398   0.00507218
   C   165.33066434   5.75178468  -0.02356220
   C   167.80287830   4.28160928   0.06605960
   C   167.90817612   5.72544748   0.10447959
   C   170.21927210   4.21131905   0.07569770
   C   170.29070495   5.67887280   0.12248157
   C   172.77777854   4.28187799   0.03477068
   C   172.62068739   5.71221165   0.15209382
   C   175.11266873   4.31207964   0.11590329
   C   175.17824289   5.63381228   0.05987900
   C   177.57190644   4.20051200   0.06820136
   C   177.58953880   5.63192223   0.12417950
   C   180.10709157   4.20702713   0.05345750
   C   180.10782242   5.65183327   0.08897266
   C   182.63592412   4.32869603   0.11061558
   C   182.53177849   5.69990462   0.11403258
   C   185.01337866   4.25348569   0.12403855
   C   185.00646254   5.66934468   0.06381452
   C   187.51189569   4.36193015   0.00468351
   C   187.41073438   5.71891161   0.04276150
   C   190.00927685   4.33496088  -0.09500639
   C   190.00657728   5.72388183  -0.10997086
   C   192.44967651   4.19411266   0.03774437
   C   192.34056547   5.67535024  -0.11295651
   C   194.89300775   4.22655548   0.13974758
   C   194.79899942   5.78760049   0.18998874
   C   197.41439961   4.25038880   0.03770234
   C   197.34803397   5.70681148   0.07284076
   C   199.77814527   4.30562602  -0.00026787
   C   199.83723468   5.71312806   0.02081745
   C   202.38920469   4.25246463   0.03395414
   C   202.26152660   5.63808883  -0.04462851
   C   204.74012612   4.23413082  -0.05837768
   C   204.76932165   5.66740810  -0.05042100
   C   207.29971788   4.33582639   0.07625136
   C   207.25864860   5.65158799  -0.08227979
   C   209.84323107   4.40665417   0.10281335
   C   209.78551707   5.76256264   0.01497050
   C   212.28093510   4.35604118   0.01948922
   C   212.12327112   5.74723106   0.03254094
   C   214.67386667   4.28111988   0.02610575
   C   214.65603812   5.74412869   0.01414880
   C   217.14384197   4.35114115  -0.07441620
   C   217.19388611   5.75723906  -0.14283918
   C   219.57652940   4.45916966  -0.01834446
   C   219.58738756   5.85515988  -0.12055850
   C   221.94852241   4.36094521  -0.00021529
   C   222.08703311   5.75442517  -0.10407022
   C   224.60404598   4.40699296   0.16583419
   C   224.47837731   5.73136897   0.04712572
   C   226.96221806   4.32130111   0.13695746
   C   227.04715853   5.67867120   0.17884071
   C   229.59512075   4.30319841   0.21824450
   C   229.37657951   5.73656139   0.25571770
   C   231.82407200   4.38498516   0.23086038
   C   231.93573584   5.71882652   0.13024191
   C   234.36284360   4.29842701   0.14322938
   C   234.37197287   5.61432490   0.08570108
   C   236.82851804   4.29609013   0.19555147
   C   236.83063137   5.67912392   0.14394451
   C   239.28443403   4.20556277   0.12539146
   C   239.24013983   5.72247346   0.26049487
   C   241.69615795   4.20336355   0.19947650
   C   241.77908122   5.68505184   0.16313399
   C    -3.75829380   6.49928712   0.08078588
   C    -3.73043770   7.74648946   0.07670590
   C    -1.18793841   6.46043329   0.00337244
   C    -1.17919072   7.89428363  -0.01351665
   C     1.32355375   6.45439486  -0.09322219
   C     1.25585281   7.83582358  -0.00020986
   C     3.75753483   6.40522790  -0.06907545
   C     3.67304498   7.97082271  -0.10333786
   C     6.08031682   6.41124064  -0.17928270
   C     6.22289091   7.83008394  -0.21215534
   C     8.64842370   6.51582827  -0.18185401
   C     8.60281143   7.86474087  -0.25740279
   C    11.01949325   6.47763622  -0.34254051
   C    11.00096184   7.82268564  -0.36786404
   C    13.64046601   6.36746112  -0.30535721
   C    13.53040312   7.78367867  -0.37911858
   C    16.00455065   6.41572414  -0.37873337
   C    15.96436371   7.79148555  -0.32115690
   C    18.56039528   6.34237529  -0.45510432
   C    18.45481041   7.78325299  -0.45137546
   C    20.93659148   6.42942886  -0.35271288
   C    20.98866334   7.86224459  -0.34121177
   C    23.43953442   6.41763839  -0.21990916
   C    23.42215299   7.92553092  -0.25045209
   C    25.88636443   6.38370249  -0.10936289
   C    25.98482964   7.76753540  -0.26374336
   C    28.40891825   6.53688978   0.09476756
   C    28.41802069   7.85643070  -0.15667876
   C    30.77172079   6.44218177   0.08465698
   C    30.80064803   7.82995193   0.08604382
   C    33.29279896   6.39599791  -0.03466165
   C    33.23695245   7.83971615   0.02424307
   C    35.71712307   6.38228381  -0.02453108
   C    35.81743932   7.76512756   0.10059963
   C    38.18118526   6.38976502   0.28968116
   C    38.14802352   7.84733192   0.22331831
   C    40.68429114   6.44649227   0.17069871
   C    40.70173655   7.73845617   0.21414534
   C    43.18075260   6.38662118   0.23271896
   C    43.10186869   7.88001827   0.14810968
   C    45.61327945   6.42830797   0.07607564
   C    45.57445230   7.77694010   0.09957355
   C    48.13016164   6.38119195   0.00240153
