# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    0.200000000    0.000000000    0.000000000    0.000000000
    0.207178631    0.000000000    0.000000000    0.000000000
    0.214357262    0.000000000    0.000000000    0.000000000
    0.221535893    0.000000000    0.000000000    0.000000000
    0.228714524    0.000000000    0.000000000    0.000000000
    0.235893155    0.000000000    0.000000000    0.000000000
    0.243071786    0.000000000    0.000000000    0.000000000
    0.250250417    0.000000000    0.000000000    0.000000000
    0.257429048    0.000000000    0.000000000    0.000000000
    0.264607679    0.000000000    0.000000000    0.000000000
    0.271786311    0.000000000    0.000000000    0.000000000
    0.278964942    0.000000000    0.000000000    0.000000000
    0.286143573    0.000000000    0.000000000    0.000000000
    0.293322204    0.000000000    0.000000000    0.000000000
    0.300500835    0.000000000    0.000000000    0.000000000
    0.307679466    0.000000000    0.000000000    0.000000000
    0.314858097    0.000000000    0.000000000    0.000000000
    0.322036728    0.000000000    0.000000000    0.000000000
    0.329215359    0.000000000    0.000000000    0.000000000
    0.336393990    0.000000000    0.000000000    0.000000000
    0.343572621    0.000000000    0.000000000    0.000000000
    0.350751252    0.000000000    0.000000000    0.000000000
    0.357929883    0.000000000    0.000000000    0.000000000
    0.365108514    0.000000000    0.000000000    0.000000000
    0.372287145    0.000000000    0.000000000    0.000000000
    0.379465776    0.000000000    0.000000000    0.000000000
    0.386644407    0.000000000    0.000000000    0.000000000
    0.393823038    0.000000000    0.000000000    0.000000000
    0.401001669    0.000000000    0.000000000    0.000000000
    0.408180301    0.000000000    0.000000000    0.000000000
    0.415358932    0.000000000    0.000000000    0.000000000
    0.422537563    0.000000000    0.000000000    0.000000000
    0.429716194    0.000000000    0.000000000    0.000000000
    0.436894825    0.000000000    0.000000000    0.000000000
    0.444073456    0.000000000    0.000000000    0.000000000
    0.451252087    0.000000000    0.000000000    0.000000000
    0.458430718    0.000000000    0.000000000    0.000000000
    0.465609349    0.000000000    0.000000000    0.000000000
    0.472787980    0.000000000    0.000000000    0.000000000
    0.479966611    0.000000000    0.000000000    0.000000000
    0.487145242    0.000000000    0.000000000    0.000000000
    0.494323873    0.000000000    0.000000000    0.000000000
    0.501502504    0.000000000    0.000000000    0.000000000
    0.508681135    0.000000000    0.000000000    0.000000000
    0.515859766    0.000000000    0.000000000    0.000000000
    0.523038397    0.000000000    0.000000000    0.000000000
    0.530217028    0.000000000    0.000000000    0.000000000
    0.537395659    0.000000000    0.000000000    0.000000000
    0.544574290    0.000000000    0.000000000    0.000000000
    0.551752922    0.000000000    0.000000000    0.000000000
    0.558931553    0.000000000    0.000000000    0.000000000
    0.566110184    0.000000000    0.000000000    0.000000000
    0.573288815    0.000000000    0.000000000    0.000000000
    0.580467446    0.000000000    0.000000000    0.000000000
    0.587646077    0.000000000    0.000000000    0.000000000
    0.594824708    0.000000000    0.000000000    0.000000000
    0.602003339    0.000000000    0.000000000    0.000000000
    0.609181970    0.000000000    0.000000000    0.000000000
    0.616360601    0.000000000    0.000000000    0.000000000
    0.623539232    0.000000000    0.000000000    0.000000000
    0.630717863    0.000000000    0.000000000    0.000000000
    0.637896494    0.000000000    0.000000000    0.000000000
    0.645075125    0.000000000    0.000000000    0.000000000
    0.652253756    0.000000000    0.000000000    0.000000000
    0.659432387    0.000000000    0.000000000    0.000000000
    0.666611018    0.000000000    0.000000000    0.000000000
    0.673789649    0.000000000    0.000000000    0.000000000
    0.680968280    0.000000000    0.000000000    0.000000000
    0.688146912    0.000000000    0.000000000    0.000000000
    0.695325543    0.000000000    0.000000000    0.000000000
    0.702504174    0.000000000    0.000000000    0.000000000
    0.709682805    0.000000000    0.000000000    0.000000000
    0.716861436    0.000000000    0.000000000    0.000000000
    0.724040067    0.000000000    0.000000000    0.000000000
    0.731218698    0.000000000    0.000000000    0.000000000
    0.738397329    0.000000000    0.000000000    0.000000000
    0.745575960    0.000000000    0.000000000    0.000000000
    0.752754591    0.000000000    0.000000000    0.000000000
    0.759933222    0.000000000    0.000000000    0.000000000
    0.767111853    0.000000000    0.000000000    0.000000000
    0.774290484    0.000000001    0.000000002    0.000000000
    0.781469115    0.000000005    0.000000014    0.000000002
    0.788647746    0.000000036    0.000000092    0.000000013
    0.795826377    0.000000212    0.000000539    0.000000074
    0.803005008    0.000001114    0.000002825    0.000000386
    0.810183639    0.000005214    0.000013220    0.000001808
    0.817362270    0.000021758    0.000055164    0.000007542
    0.824540902    0.000080965    0.000205273    0.000028066
    0.831719533    0.000268686    0.000681206    0.000093137
    0.838898164    0.000795163    0.002015995    0.000275634
    0.846076795    0.002098617    0.005320670    0.000727461
    0.853255426    0.004939420    0.012523022    0.001712192
    0.860434057    0.010367751    0.026285590    0.003593858
    0.867612688    0.019407024    0.049203063    0.006727216
    0.874791319    0.032396580    0.082135773    0.011229892
    0.881969950    0.048228659    0.122275198    0.016717896
    0.889148581    0.064029044    0.162334267    0.022194913
    0.896327212    0.075807934    0.192197549    0.026277926
    0.903505843    0.080042033    0.202932354    0.027745626
    0.910684474    0.075368065    0.191082340    0.026125451
    0.917863105    0.063288154    0.160455872    0.021938092
    0.925041736    0.047393993    0.120159051    0.016428569
    0.932220367    0.031651186    0.080245959    0.010971510
    0.939398998    0.018850483    0.047792050    0.006534297
    0.946577629    0.010011998    0.025383643    0.003470541
    0.953756260    0.004742255    0.012023144    0.001643847
    0.960934891    0.002003156    0.005078646    0.000694370
    0.968113523    0.000754589    0.001913127    0.000261569
    0.975292154    0.000253497    0.000642695    0.000087872
    0.982470785    0.000075945    0.000192545    0.000026325
    0.989649416    0.000020290    0.000051443    0.000007033
    0.996828047    0.000004834    0.000012257    0.000001676
    1.004006678    0.000001027    0.000002604    0.000000356
    1.011185309    0.000000195    0.000000494    0.000000067
    1.018363940    0.000000033    0.000000083    0.000000011
    1.025542571    0.000000005    0.000000013    0.000000002
    1.032721202    0.000000001    0.000000002    0.000000000
    1.039899833    0.000000000    0.000000000    0.000000000
    1.047078464    0.000000000    0.000000000    0.000000000
    1.054257095    0.000000000    0.000000000    0.000000000
    1.061435726    0.000000000    0.000000000    0.000000000
    1.068614357    0.000000000    0.000000000    0.000000000
    1.075792988    0.000000000    0.000000000    0.000000000
    1.082971619    0.000000000    0.000000000    0.000000000
    1.090150250    0.000000000    0.000000000    0.000000000
    1.097328881    0.000000000    0.000000000    0.000000000
    1.104507513    0.000000000    0.000000000    0.000000000
    1.111686144    0.000000000    0.000000000    0.000000000
    1.118864775    0.000000000    0.000000000    0.000000000
    1.126043406    0.000000000    0.000000000    0.000000000
    1.133222037    0.000000000    0.000000000    0.000000000
    1.140400668    0.000000000    0.000000000    0.000000000
    1.147579299    0.000000000    0.000000000    0.000000000
    1.154757930    0.000000000    0.000000000    0.000000000
    1.161936561    0.000000000    0.000000000    0.000000000
    1.169115192    0.000000000    0.000000000    0.000000000
    1.176293823    0.000000000    0.000000000    0.000000000
    1.183472454    0.000000000    0.000000000    0.000000000
    1.190651085    0.000000000    0.000000000    0.000000000
    1.197829716    0.000000000    0.000000000    0.000000000
    1.205008347    0.000000000    0.000000000    0.000000000
    1.212186978    0.000000000    0.000000000    0.000000000
    1.219365609    0.000000000    0.000000000    0.000000000
    1.226544240    0.000000000    0.000000000    0.000000000
    1.233722871    0.000000000    0.000000000    0.000000000
    1.240901503    0.000000000    0.000000000    0.000000000
    1.248080134    0.000000000    0.000000000    0.000000000
    1.255258765    0.000000000    0.000000000    0.000000000
    1.262437396    0.000000000    0.000000000    0.000000000
    1.269616027    0.000000000    0.000000000    0.000000000
    1.276794658    0.000000000    0.000000000    0.000000000
    1.283973289    0.000000000    0.000000000    0.000000000
    1.291151920    0.000000000    0.000000000    0.000000000
    1.298330551    0.000000000    0.000000000    0.000000000
    1.305509182    0.000000000    0.000000000    0.000000000
    1.312687813    0.000000000    0.000000000    0.000000000
    1.319866444    0.000000000    0.000000000    0.000000000
    1.327045075    0.000000000    0.000000000    0.000000000
    1.334223706    0.000000000    0.000000000    0.000000000
    1.341402337    0.000000000    0.000000000    0.000000000
    1.348580968    0.000000000    0.000000000    0.000000000
    1.355759599    0.000000000    0.000000001    0.000000000
    1.362938230    0.000000001    0.000000009    0.000000002
    1.370116861    0.000000004    0.000000066    0.000000013
    1.377295492    0.000000022    0.000000406    0.000000078
    1.384474124    0.000000122    0.000002238    0.000000429
    1.391652755    0.000000601    0.000011005    0.000002108
    1.398831386    0.000002635    0.000048249    0.000009243
    1.406010017    0.000010301    0.000188649    0.000036141
    1.413188648    0.000035918    0.000657790    0.000126018
    1.420367279    0.000111690    0.002045432    0.000391861
    1.427545910    0.000309727    0.005672163    0.001086664
    1.434724541    0.000765964    0.014027434    0.002687353
    1.441903172    0.001689289    0.030936669    0.005926797
    1.449081803    0.003322501    0.060846370    0.011656848
    1.456260434    0.005827632    0.106723881    0.020445988
    1.463439065    0.009115605    0.166937673    0.031981650
    1.470617696    0.012715890    0.232869661    0.044612806
    1.477796327    0.015819180    0.289692531    0.055498916
    1.484974958    0.017552299    0.321386472    0.061571176
    1.492153589    0.017376785    0.317968552    0.060918111
    1.499332220    0.015377773    0.280549065    0.053756245
    1.506510851    0.012269022    0.220754877    0.042325286
    1.513689482    0.009163404    0.154928720    0.029790264
    1.520868114    0.007353779    0.097027140    0.018906542
    1.528046745    0.008325419    0.054367262    0.011240884
    1.535225376    0.013959526    0.027640581    0.007199673
    1.542404007    0.026559756    0.013701120    0.006530414
    1.549582638    0.048212523    0.008697142    0.008774149
    1.556761269    0.079321942    0.010014057    0.013372899
    1.563939900    0.116932435    0.016778210    0.019513735
    1.571118531    0.154161049    0.029310480    0.026042751
    1.578297162    0.181877711    0.047952910    0.031751355
    1.585475793    0.192366108    0.071680407    0.036030731
    1.592654424    0.182982003    0.097135413    0.039501899
    1.599833055    0.157413508    0.118869535    0.044058020
    1.607011686    0.123685917    0.131109449    0.051997041
    1.614190317    0.090310714    0.130298068    0.064498197
    1.621368948    0.063015153    0.116845447    0.080276073
    1.628547579    0.043634488    0.094877612    0.095409393
    1.635726210    0.031062718    0.070172068    0.104812791
    1.642904841    0.023080880    0.047702073    0.104770757
    1.650083472    0.017900499    0.030226098    0.095100749
    1.657262104    0.014889100    0.018333996    0.079622484
    1.664440735    0.014521401    0.011350186    0.064684201
    1.671619366    0.017828411    0.008241027    0.056632930
    1.678797997    0.025590068    0.008060267    0.059431371
    1.685976628    0.037490210    0.009956136    0.073183129
    1.693155259    0.051567059    0.013016730    0.093875438
    1.700333890    0.064393230    0.016227887    0.114524528
    1.707512521    0.072186724    0.018657294    0.127663066
    1.714691152    0.072438958    0.019762908    0.128357926
    1.721869783    0.065114818    0.019587735    0.116228127
    1.729048414    0.052621824    0.018666799    0.095225530
    1.736227045    0.038571328    0.017699231    0.071346445
    1.743405676    0.026169490    0.017218357    0.049811272
    1.750584307    0.017182133    0.017448401    0.033370685
    1.757762938    0.011831094    0.018332026    0.022299539
    1.764941569    0.009322232    0.019586191    0.015441953
    1.772120200    0.008493969    0.020722856    0.011315308
    1.779298831    0.008284397    0.021123202    0.008724975
    1.786477462    0.007992371    0.020260404    0.006922726
    1.793656093    0.007421386    0.018003269    0.005584226
    1.800834725    0.006981161    0.014803836    0.004810620
    1.808013356    0.007798093    0.011644356    0.005224677
    1.815191987    0.011848816    0.009811190    0.008149260
    1.822370618    0.021986421    0.010644951    0.015756212
    1.829549249    0.041498640    0.015295854    0.030901739
    1.836727880    0.072794227    0.024361468    0.056261810
    1.843906511    0.115302116    0.037351566    0.092636981
    1.851085142    0.163626399    0.052237973    0.137020267
    1.858263773    0.207650814    0.065597646    0.181787911
    1.865442404    0.235622918    0.073658457    0.216327214
    1.872621035    0.239225610    0.073900398    0.231081444
    1.879799666    0.217767931    0.066281360    0.222097947
    1.886978297    0.178770444    0.053261170    0.193337247
    1.894156928    0.134570256    0.038603274    0.155210599
    1.901335559    0.097163891    0.025755845    0.120202566
    1.908514190    0.074187475    0.016760608    0.098052652
    1.915692821    0.067519136    0.012093392    0.092726057
    1.922871452    0.074136210    0.011176551    0.101971749
    1.930050083    0.088076331    0.013028242    0.119023099
    1.937228715    0.102650317    0.016670391    0.135529884
    1.944407346    0.112514860    0.021241243    0.144754970
    1.951585977    0.115271914    0.026004492    0.144040290
    1.958764608    0.112136923    0.030500446    0.135678120
    1.965943239    0.107333321    0.034918136    0.125850536
    1.973121870    0.106294312    0.040458484    0.122050945
    1.980300501    0.113248427    0.049231702    0.129957312
    1.987479132    0.129103814    0.063347190    0.150881097
    1.994657763    0.150581775    0.083371988    0.180743558
    2.001836394    0.171159293    0.106977670    0.211102915
    2.009015025    0.183585624    0.128856693    0.232054799
    2.016193656    0.182891411    0.142463054    0.235981340
    2.023372287    0.168451860    0.142946002    0.220544147
    2.030550918    0.144105177    0.129613101    0.189482295
    2.037729549    0.116356897    0.106340984    0.150809532
    2.044908180    0.091708476    0.079678746    0.113398584
    2.052086811    0.074499421    0.055923194    0.083772906
    2.059265442    0.066129207    0.038916159    0.064576902
    2.066444073    0.065558614    0.029486408    0.054975863
    2.073622705    0.070363945    0.026259248    0.052164781
    2.080801336    0.077748366    0.026981576    0.052978124
    2.087979967    0.085421912    0.029686076    0.055076922
    2.095158598    0.092417768    0.033396499    0.057596925
    2.102337229    0.099543328    0.038252048    0.061136250
    2.109515860    0.108902154    0.045015959    0.066926458
    2.116694491    0.122404198    0.054188356    0.075422273
    2.123873122    0.140123704    0.065268256    0.085161644
    2.131051753    0.159730300    0.076699883    0.092864079
    2.138230384    0.177424172    0.086527944    0.094963623
    2.145409015    0.189555538    0.093197061    0.089643252
    2.152587646    0.193711361    0.095891496    0.077964285
    2.159766277    0.188885694    0.094395125    0.063335056
    2.166944908    0.175360026    0.088987493    0.049765706
    2.174123539    0.154907568    0.080724902    0.040096113
    2.181302170    0.131045003    0.071771104    0.035189171
    2.188480801    0.108527752    0.065076498    0.034313228
    2.195659432    0.091845829    0.063157307    0.036248676
    2.202838063    0.083498980    0.066603435    0.040391631
    2.210016694    0.083200896    0.073416814    0.047251645
    2.217195326    0.088549015    0.079891119    0.058079837
    2.224373957    0.096727316    0.082731657    0.073798966
    2.231552588    0.106297795    0.081193048    0.093841787
    2.238731219    0.118329275    0.077859348    0.115742338
    2.245909850    0.136568647    0.077460723    0.136070089
    2.253088481    0.166498946    0.084307642    0.152453236
    2.260267112    0.213010066    0.099762048    0.165468607
    2.267445743    0.276811357    0.121188984    0.178920408
    2.274624374    0.351050703    0.143069203    0.197903141
    2.281803005    0.420804299    0.159788884    0.225517634
    2.288981636    0.467315997    0.168668424    0.260153937
    2.296160267    0.475761470    0.171665319    0.295167699
    2.303338898    0.442222891    0.175008057    0.321517645
    2.310517529    0.375500910    0.187139458    0.332085690
    2.317696160    0.292799514    0.215920917    0.325113751
    2.324874791    0.212348128    0.265932296    0.304614557
    2.332053422    0.147370654    0.336463200    0.277715192
    2.339232053    0.103867649    0.420755842    0.251011374
    2.346410684    0.081669573    0.506872354    0.228305841
    2.353589316    0.076672187    0.579991355    0.210517579
    2.360767947    0.082711519    0.625523742    0.196833920
    2.367946578    0.092938086    0.632601785    0.185872462
    2.375125209    0.101271337    0.597562191    0.176452471
    2.382303840    0.104079108    0.526246021    0.168156602
    2.389482471    0.101363181    0.433184263    0.161584592
    2.396661102    0.096496193    0.336841366    0.157857387
    2.403839733    0.094313011    0.252905117    0.157405232
    2.411018364    0.098501128    0.189439361    0.158971154
    2.418196995    0.109786261    0.146433580    0.159875991
    2.425375626    0.125908521    0.119038211    0.157539731
    2.432554257    0.143223303    0.101606852    0.151070976
    2.439732888    0.158798083    0.090111240    0.141678559
    2.446911519    0.171738895    0.082434403    0.131776365
    2.454090150    0.183133946    0.077509233    0.123803914
    2.461268781    0.194896922    0.074434472    0.119904741
    2.468447412    0.208377050    0.072102388    0.122691348
    2.475626043    0.223639638    0.069337955    0.136230636
    2.482804674    0.239808256    0.065369697    0.165915406
    2.489983306    0.256006076    0.060431248    0.216332574
    2.497161937    0.271851367    0.056227888    0.287523197
    2.504340568    0.286884366    0.055933465    0.371714499
    2.511519199    0.299578762    0.063440651    0.453481158
    2.518697830    0.307342955    0.081817658    0.514835276
    2.525876461    0.308018792    0.111331001    0.543078741
    2.533055092    0.301676999    0.147930167    0.536343508
    2.540233723    0.291050207    0.183412094    0.502963707
    2.547412354    0.280358476    0.207969581    0.455719118
    2.554590985    0.273831944    0.214325159    0.405920931
    2.561769616    0.275119397    0.201177530    0.361432390
    2.568948247    0.287423782    0.173762610    0.328368897
    2.576126878    0.313414748    0.141246953    0.313075113
    2.583305509    0.354396166    0.112830210    0.321604710
    2.590484140    0.408975569    0.094919544    0.356764236
    2.597662771    0.471889653    0.090362021    0.414963096
    2.604841402    0.533867597    0.099052732    0.485434510
    2.612020033    0.583401036    0.118757383    0.553191524
    2.619198664    0.610384246    0.145686543    0.604996465
    2.626377295    0.610009463    0.175156826    0.635558529
    2.633555927    0.584659439    0.202730957    0.650440479
    2.640734558    0.542816064    0.225622876    0.663485159
    2.647913189    0.495960913    0.243610488    0.689355390
    2.655091820    0.455184089    0.258866817    0.734665531
    2.662270451    0.428590906    0.274913667    0.792753820
    2.669449082    0.419839939    0.295452021    0.845930301
    2.676627713    0.427841787    0.323420541    0.874561111
    2.683806344    0.447430224    0.359837316    0.867188429
    2.690984975    0.470661122    0.402185959    0.824786771
    2.698163606    0.488661679    0.443519951    0.757079952
    2.705342237    0.494236541    0.474179288    0.675316374
    2.712520868    0.484823390    0.486252924    0.587747417
    2.719699499    0.464169036    0.477920091    0.500080590
    2.726878130    0.440960559    0.454080048    0.418215599
    2.734056761    0.424505049    0.422746042    0.349450977
    2.741235392    0.419977339    0.390671632    0.301018217
    2.748414023    0.426394864    0.362402967    0.277760227
